City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Aizawl,5/13/2020,23.72,28.88,11.51,0.6,15.86,21.17,0.37,8.41,1.74,5.14,5.68,,46,Good
Aizawl,5/14/2020,21.05,24.86,11.46,0.65,15.85,23.68,0.32,9.08,7.27,8.15,8.56,,33,Good
Aizawl,5/15/2020,14.82,19.67,11.65,0.35,15.83,23.19,0.31,9.06,0.05,10,10.96,,31,Good
Aizawl,5/16/2020,8.3,12.62,11.6,0.29,15.67,22.47,0.27,9.19,,14.93,15.51,,21,Good
Aizawl,5/17/2020,12.42,18,11.49,0.12,15.26,25.82,0.23,9.84,0.04,,,,20,Good
Aizawl,5/18/2020,17.92,25.29,11.55,0.56,15.89,28.94,0.38,10.05,4.03,39.79,40.5,,26,Good
Aizawl,5/19/2020,18.83,24.52,11.59,0.48,15.9,25.16,0.36,9.84,1.16,13.31,13.96,,32,Good
Aizawl,5/20/2020,6.53,10.27,11.81,0.51,16.12,17.62,0.31,9.81,0.44,3.61,3.97,,24,Good
Aizawl,5/21/2020,8.97,14.44,11.41,0.34,15.53,13.24,0.21,10.1,2.88,0.02,0.22,,20,Good
Aizawl,5/22/2020,14.67,19.13,11.48,0.36,15.59,11.35,0.25,9.92,1.07,0.02,0.3,,22,Good
Aizawl,5/23/2020,16.13,21.52,11.49,0.27,15.52,16.11,0.25,10.88,0.28,28.67,28.82,,22,Good
Aizawl,5/24/2020,13.4,19.09,11.38,0.09,15.1,15.75,0.19,11.19,0.68,16.38,16.57,,27,Good
Aizawl,5/25/2020,9.72,14.84,11.49,0.28,15.49,14.45,0.19,11.14,1.77,11.99,12.1,,20,Good
Aizawl,5/26/2020,9.03,13.23,11.57,0.42,15.65,12.13,0.22,11.09,2.5,0.04,0.26,,19,Good
Aizawl,5/27/2020,1.96,4.32,15.59,0.62,20.63,16.72,0.21,11.13,4.82,3.34,3.51,,21,Good
Aizawl,5/28/2020,3.47,9.67,11.6,0.35,15.67,19.71,0.24,11.89,2.67,0.38,4.02,,21,Good
Aizawl,5/29/2020,3.62,7.84,11.59,0.47,15.72,12.68,0.24,11.24,1.98,3.06,3.58,,20,Good
Aizawl,5/30/2020,3.43,7.24,11.61,0.21,15.46,12.93,0.22,11.38,0.24,30.73,31.04,,20,Good
Aizawl,5/31/2020,3.68,7.45,11.54,0.08,15.13,12.87,0.17,11.58,0.1,,,,19,Good
Aizawl,6/1/2020,4.52,9.11,12.06,0.59,15.89,12.84,0.22,11.83,3.37,14.32,14.63,,19,Good
Aizawl,6/2/2020,3.96,8.56,11.74,0.21,15.7,13.28,0.24,12.13,,,,,20,Good
Aizawl,6/3/2020,2.33,6.33,11.68,0.29,15.65,14.43,0.24,12.24,2.76,36.41,36.5,,20,Good
Aizawl,6/4/2020,2.17,4.57,11.64,0.22,15.57,16.06,0.19,12.61,2.8,3.74,4,,19,Good
Aizawl,6/5/2020,2.49,7.33,20.36,0.7,25.15,25.23,0.24,12.97,3.3,17.11,17.44,,31,Good
Aizawl,6/6/2020,2.81,6.19,11.75,0.15,15.62,18.88,0.21,12.82,,,,,20,Good
Aizawl,6/7/2020,5.2,,11.58,0.09,15.25,19.16,0.18,12.16,,,,,19,Good
Aizawl,6/8/2020,14.44,22.3,11.79,0.76,16.31,22.38,0.41,13,0.87,10.9,11.62,,25,Good
Aizawl,6/9/2020,10.08,13.04,11.62,0.13,15.49,24.75,0.33,13.48,,0.04,0.55,,23,Good
Aizawl,6/10/2020,1.54,2.79,11.77,0.1,15.52,21.4,0.22,13.44,,65.53,65.67,,19,Good
Aizawl,6/11/2020,,6.11,11.79,0.31,15.78,20.59,0.21,13.53,1.92,1.59,1.9,,,
Aizawl,6/12/2020,0.99,8.1,11.67,0.25,15.53,21.22,0.2,11.92,3.6,0.03,0.33,,19,Good
Aizawl,6/13/2020,1.4,5.8,11.65,0.07,15.31,22.03,0.17,8.11,4.35,81.92,82.01,,19,Good
Aizawl,6/14/2020,0.98,4.59,11.63,0.07,15.17,24.59,0.16,8.82,3.77,,,,19,Good
Aizawl,6/15/2020,1.19,4.99,11.66,0.07,15.3,24.48,0.17,8.52,4.17,,,,19,Good
Aizawl,6/16/2020,1.14,6.19,11.83,0.37,15.85,20.36,0.17,8.62,4.86,12.62,12.86,,19,Good
Aizawl,6/17/2020,,1.99,13.01,0.33,15.57,19.46,0.16,5.65,4.5,35.02,35.09,,20,Good
Aizawl,6/18/2020,1.25,9.1,11.7,0.22,15.6,24.03,0.15,1.76,2,23.25,23.25,,20,Good
Aizawl,6/19/2020,5.92,19.02,11.74,0.26,15.74,36.73,0.2,2.84,1.58,13.67,13.94,,20,Good
Aizawl,6/20/2020,2.46,12.72,11.74,0.08,15.47,34.12,0.22,2.39,,0.04,0.25,,19,Good
Aizawl,6/21/2020,2.63,9.03,11.55,0.06,15.15,29.9,0.15,2.33,0.34,,,,19,Good
Aizawl,6/22/2020,2.88,13.68,11.74,0.32,15.79,29.98,0.16,1.91,1.79,12.27,12.38,,20,Good
Aizawl,6/23/2020,2.76,13.65,11.61,0.38,15.67,25.38,0.05,0.95,2.6,20.29,20.36,,20,Good
Aizawl,6/24/2020,8.62,32.1,11.57,0.14,15.41,25.57,0.07,1.08,1.84,17.08,17.17,,25,Good
Aizawl,6/25/2020,7.98,28.92,11.57,0.16,15.5,23.4,0.05,1.03,1.76,,,,33,Good
Aizawl,6/26/2020,1.39,7.21,11.8,0.18,15.71,22.46,0.03,1.24,1.08,,,,21,Good
Aizawl,6/27/2020,0.16,3.16,11.69,0.07,15.41,22.42,0.02,1.08,1.29,,,,19,Good
Aizawl,6/28/2020,0.24,1.15,11.56,0.05,15.14,25.45,0.02,1.38,1.4,,,,19,Good
Aizawl,6/29/2020,0.28,10.02,12.04,0.13,15.96,28.73,0.12,2.03,0.95,,,,20,Good
Aizawl,6/30/2020,1.89,9.27,11.91,0.1,15.75,28.68,0.11,2.23,1.16,,,,20,Good
Aizawl,7/1/2020,4.49,5.39,11.44,0.07,15.11,19.41,0.02,2.07,3.39,,,,20,Good
