City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Lucknow,4/15/2015,44.87,,14.5,30.76,6.24,,2.28,15.35,11.57,1.81,0.07,,104,Moderate
Lucknow,4/16/2015,47.12,,17.18,33.17,5.65,,2.93,11.25,16.45,2.26,1.29,,104,Moderate
Lucknow,4/17/2015,43.82,,10.33,23.53,3.63,,2.09,8.84,29.6,2.68,4.77,,103,Moderate
Lucknow,4/18/2015,44.13,,10.12,27.93,4.12,,1.63,7.51,26.97,2.45,3.93,,,
Lucknow,4/19/2015,43.04,,12.47,23.35,4.4,,3.21,21.52,25.29,2.61,3.34,,105,Moderate
Lucknow,4/20/2015,36.72,,10.37,25.96,4.73,,3.25,16.62,22.79,2.28,3.16,,167,Moderate
Lucknow,4/21/2015,44.07,,11.1,31.36,2.21,,2.06,16.35,34.5,3.11,7.62,,122,Moderate
Lucknow,4/22/2015,32.86,,16.59,17.77,5.11,,2.37,17.14,21.25,3.7,4.51,,133,Moderate
Lucknow,4/23/2015,50.1,,6.4,24.3,4.22,,2.28,37.56,29.22,4.28,4.19,,102,Moderate
Lucknow,4/24/2015,44.39,,2.88,16.54,4.22,,2.23,35.52,26.23,3.57,4.69,,113,Moderate
Lucknow,4/25/2015,39.98,,4.04,12.56,5.65,,2.75,42.87,19.56,3.57,3.39,,160,Moderate
Lucknow,4/26/2015,44.83,,3.59,10.99,4.95,,2.04,45.84,21.32,3.52,3.78,,105,Moderate
Lucknow,4/27/2015,46.26,,3.54,15.12,4.34,,2,21.77,25.28,3.56,4.49,,104,Moderate
Lucknow,4/28/2015,42.06,,3.6,13.56,4.72,,2.38,10.34,23.73,3.51,4.36,,111,Moderate
Lucknow,4/29/2015,34.93,,3.19,16.37,4.22,,2.44,8.87,25.91,3.1,2.97,,110,Moderate
Lucknow,4/30/2015,46.02,,3.59,14.83,4.83,,2.15,15.07,26.25,2.54,1.35,,109,Moderate
Lucknow,5/1/2015,105.39,,3.97,12.12,4.98,,2.28,11.31,16.26,2.62,1.39,,162,Moderate
Lucknow,5/2/2015,49.21,,3.82,14.35,4.47,,2.26,13.08,32.57,2.26,1.24,,175,Moderate
Lucknow,5/3/2015,42.74,,3.68,20.79,4.22,,2.36,14.72,39.37,2.11,1.17,,133,Moderate
Lucknow,5/4/2015,44.41,,3.76,25.14,6.13,,2.32,15.75,31.8,1.79,1.03,,118,Moderate
Lucknow,5/5/2015,33.52,,3.9,22.69,5.6,,2.48,13.58,15.89,2.12,1.17,,119,Moderate
Lucknow,5/6/2015,29.95,,3.63,16.42,4.72,,2.39,11.79,19.7,2.14,1.18,,114,Moderate
Lucknow,5/7/2015,29.69,,2.92,16.32,4.3,,2.19,11.86,43.82,2.05,1.31,,115,Moderate
Lucknow,5/8/2015,28.56,,1.68,14.08,3.97,,2.43,11.19,42.55,1.61,1.53,,148,Moderate
Lucknow,5/9/2015,28.45,,1.47,13.6,3.63,,3.25,12.45,48.76,0.93,0.92,,176,Moderate
Lucknow,5/10/2015,32.08,,3.17,19.08,4.47,,2.95,9.7,41.08,1.69,1.59,,150,Moderate
Lucknow,5/11/2015,36.26,,2.51,18.29,4.22,,2.91,20.09,47.42,1.94,1.82,,163,Moderate
Lucknow,5/12/2015,29.07,,1.41,12.68,4.47,,2.65,7.57,49.44,1.31,1.24,,138,Moderate
Lucknow,5/13/2015,32.94,,1.67,13.9,4.22,,2.25,8.7,39.97,1.37,1.3,,119,Moderate
Lucknow,5/14/2015,33.4,,1.58,13.48,4.22,,2.14,9.08,44.04,1.32,1.26,,112,Moderate
Lucknow,5/15/2015,28.85,,1.75,12.03,4.22,,2.24,8.33,59.35,1.15,1.11,,119,Moderate
Lucknow,5/16/2015,36.88,,2.81,13.78,4.61,,2.11,11.43,57.8,2.09,1.95,,118,Moderate
Lucknow,5/17/2015,36.01,,2.65,12.87,5.06,,2.14,10.25,53.5,1.69,1.6,,127,Moderate
Lucknow,5/18/2015,34.55,,2.75,13.04,4.51,,3.38,9.65,62.24,1.54,1.46,,169,Moderate
Lucknow,5/19/2015,34.76,,2.34,10.78,4.7,,1.97,13.1,57.99,1.73,1.63,,118,Moderate
Lucknow,5/20/2015,32.51,,2.57,11.77,4.22,,2.23,9.19,21.09,1.24,1.18,,106,Moderate
Lucknow,5/21/2015,42.98,,2.54,12.15,4.22,,2.94,14.66,17.09,1.93,1.81,,115,Moderate
Lucknow,5/22/2015,34.6,,2.52,12.48,4.39,,4.1,15.98,24.44,1.35,1.28,,187,Moderate
Lucknow,5/23/2015,46.62,,6.14,14.1,3.63,,3.04,20.47,29.18,2.09,2.01,,135,Moderate
Lucknow,5/24/2015,39.74,,3.34,11.67,3.55,,2.21,15.78,28.93,1.44,1.41,,125,Moderate
Lucknow,5/25/2015,45.86,,2.54,10.83,4.65,,2.61,23.05,29.77,3.74,3.45,,128,Moderate
Lucknow,5/26/2015,39.79,,3.71,11.18,5.24,,2.99,14.2,29.3,1.31,1.13,,136,Moderate
Lucknow,5/27/2015,39.79,,2.44,10.08,6.15,,4.89,16.28,30.02,2.23,0.86,,163,Moderate
Lucknow,5/28/2015,40.78,,2.43,11.21,3.75,,2.81,14.27,28.75,0.82,1.18,,127,Moderate
Lucknow,5/29/2015,56.01,,3.57,11.77,3.8,,2.76,19.4,28.77,5.33,4.9,,127,Moderate
Lucknow,5/30/2015,41.14,,3.18,12.7,3.8,,2.42,13.56,27.8,1.1,1.09,,198,Moderate
Lucknow,5/31/2015,25.56,,5.11,16.47,4.14,,2.24,11.13,29.71,2.08,1.93,,107,Moderate
Lucknow,6/1/2015,23.1,,2.94,10.86,4.98,,2.47,9.28,39.34,1.82,1.68,,112,Moderate
Lucknow,6/2/2015,44.99,,2.13,10.87,4.22,,2.46,13.14,43.93,2.29,2.14,,116,Moderate
Lucknow,6/3/2015,71.26,,3.94,15.29,4.48,,2.43,7.48,43.95,0.94,0.93,,189,Moderate
Lucknow,6/4/2015,61.85,,2.7,12.77,4.22,,2.59,7.77,43.57,1.18,1.09,,198,Moderate
Lucknow,6/5/2015,77.49,,2.32,11.71,4.22,,2.93,15.39,43.72,2.71,2.49,,203,Poor
Lucknow,6/6/2015,76.8,,2.47,10.79,4.47,,2.1,14.44,44.27,2.77,2.57,,193,Moderate
Lucknow,6/7/2015,70.64,,4.99,9.95,6.24,,2.29,9.9,39.97,1.49,1.38,,191,Moderate
Lucknow,6/8/2015,78.15,,7.2,11.42,6.24,,2.99,11.68,41.26,2.14,1.95,,211,Poor
Lucknow,6/9/2015,53.52,,4.87,13.08,4.89,,2.23,9.38,41.7,1.34,1.12,,161,Moderate
Lucknow,6/10/2015,52.4,,2.04,11.27,4.13,,3.33,10.6,42.61,1.75,1.61,,217,Poor
Lucknow,6/11/2015,53.19,,1.99,11.98,4.15,,2.06,10.69,44.75,0.75,0.9,,119,Moderate
Lucknow,6/12/2015,47.72,,1.61,12.5,3.49,,2.06,6.47,53.5,0.63,0.7,,139,Moderate
Lucknow,6/13/2015,52.73,,1.54,11.89,3.29,,1.89,8.09,55.64,0.13,0.22,,106,Moderate
Lucknow,6/14/2015,42.28,,0.91,12.6,2.21,,1.53,7.83,55.76,0.07,0.15,,101,Moderate
Lucknow,6/15/2015,97.19,,1,14.6,2.21,,3.3,9.43,54.35,0.09,0.18,,229,Poor
Lucknow,6/16/2015,95.8,,1.84,13.26,3.48,,3.9,9.41,56.31,0.09,0.18,,270,Poor
Lucknow,6/17/2015,32.33,,2.56,10.69,4.76,,1.84,16.53,57.49,0.17,0.34,,103,Moderate
Lucknow,6/18/2015,34.61,,2.27,10.34,4.22,,2.46,10.54,57.06,0.11,0.21,,94,Satisfactory
Lucknow,6/19/2015,37.29,,2.05,11.97,4.22,,2.17,18.63,60.81,0.18,0.37,,102,Moderate
Lucknow,6/20/2015,123.5,,2.13,8.84,4.46,,5.77,17.75,57.42,0.17,0.35,,104,Moderate
Lucknow,6/21/2015,38.13,,1.71,8.89,3.78,,11.69,10.35,56.98,0.11,0.21,,218,Poor
Lucknow,6/22/2015,64.33,,1.87,9.11,4.22,,3.71,10.52,56.85,0.1,0.21,,159,Moderate
Lucknow,6/23/2015,71.33,,1.85,9.33,3.88,,1.26,13.09,56.85,0.1,0.19,,157,Moderate
Lucknow,6/24/2015,35.56,,2.18,8.92,6.01,,2.34,11.06,57.24,0.11,0.22,,132,Moderate
Lucknow,6/25/2015,37.82,,2.21,8.84,5.44,,1.57,11.23,45.13,0.11,0.22,,70,Satisfactory
Lucknow,6/26/2015,35.19,,2.01,9.24,3.97,,2.66,11.25,24.84,0.11,0.22,,188,Moderate
Lucknow,6/27/2015,19.15,,2.14,9.31,4.22,,10.18,9.73,24.37,0.1,0.19,,167,Moderate
Lucknow,6/28/2015,18.09,,2.07,8.72,4.14,,1.32,12.89,24.63,0.13,0.25,,59,Satisfactory
Lucknow,6/29/2015,17.86,,2.32,8.78,4.14,,1.02,9.9,24.55,0.11,0.19,,51,Satisfactory
Lucknow,6/30/2015,17.81,,2.62,9.11,4.22,,7.09,15.69,24.65,0.15,0.31,,131,Moderate
Lucknow,7/1/2015,19.69,,3.1,8.54,4.47,,1.39,11.34,24.12,0.11,0.22,,95,Satisfactory
Lucknow,7/2/2015,23.32,,2.95,8.82,5.15,,1.42,13.63,23.83,0.14,0.27,,80,Satisfactory
Lucknow,7/3/2015,18.64,,3.17,11.83,4.22,,1.42,12.53,25.73,0.12,0.25,,75,Satisfactory
Lucknow,7/4/2015,19.77,,2.4,9.48,4.39,,2.88,12.44,25.9,0.12,0.24,,115,Moderate
Lucknow,7/5/2015,21.85,,2.53,9.41,4.81,,4.15,17.99,25.57,0.18,0.36,,152,Moderate
Lucknow,7/6/2015,27.82,,2.44,15.94,4.3,,10.51,9.22,25.93,0.09,0.18,,153,Moderate
Lucknow,7/7/2015,18.85,,2.31,8.53,4.22,,7.36,13.94,26.08,0.14,0.27,,210,Poor
Lucknow,7/8/2015,18.47,,2.21,8.56,4.3,,9.11,10.63,25.11,0.11,0.21,,112,Moderate
Lucknow,7/9/2015,20.98,,2.67,7.95,4.81,,1.82,10.76,24.07,0.11,0.21,,65,Satisfactory
Lucknow,7/10/2015,21.6,,2.5,8.15,4.44,,2.42,12.16,24.9,0.12,0.24,,80,Satisfactory
Lucknow,7/11/2015,29.6,,2.03,7.8,4.13,,5.38,10.03,25.25,0.1,0.2,,112,Moderate
Lucknow,7/12/2015,,,,,,,4.27,6.69,,0.06,0.12,,47,Good
Lucknow,7/13/2015,35.26,,12.05,8.15,3.22,,2.56,9.39,39.11,0.48,0.97,,,
Lucknow,7/14/2015,37.85,,9.59,8.59,4.98,,6.37,10,26.84,0.1,0.2,,205,Poor
Lucknow,7/15/2015,34.86,,5.27,9.73,4.22,,7.03,9.6,29.54,0.09,0.19,,149,Moderate
Lucknow,7/16/2015,24.42,,4.87,9.61,4.22,,7.86,10.29,29.33,0.1,0.2,,136,Moderate
Lucknow,7/17/2015,23.99,,3.17,7.74,4.22,,7.65,9.23,29.38,0.09,0.18,,133,Moderate
Lucknow,7/18/2015,24.5,,3.17,8.83,4.14,,8.74,9.92,29.94,0.1,0.19,,123,Moderate
Lucknow,7/19/2015,25.45,,3.46,9.37,4.22,,8.99,9.19,30.2,0.09,0.18,,120,Moderate
Lucknow,7/20/2015,25.49,,3.05,9.44,4.57,,9.61,8.63,29.08,0.08,0.17,,165,Moderate
Lucknow,7/21/2015,24.02,,2.48,8.93,4.22,,6.72,10.03,28.94,0.1,0.19,,136,Moderate
Lucknow,7/22/2015,30.2,,2.19,7.73,4.22,,2.17,9.56,29.38,0.09,0.18,,97,Satisfactory
Lucknow,7/23/2015,62.19,,10.15,12.36,4.22,,2.1,9.24,29.04,0.09,0.18,,141,Moderate
Lucknow,7/24/2015,52.39,,4.39,9.08,4.56,,2.34,10.72,30.29,0.11,0.21,,156,Moderate
Lucknow,7/25/2015,49.34,,4.7,12.14,4.47,,1.97,9.09,24.92,0.09,0.18,,139,Moderate
Lucknow,7/26/2015,35.5,,3.74,7.94,5.23,,2.76,13.01,21.02,0.13,0.26,,127,Moderate
Lucknow,7/27/2015,44.01,,5.43,6.4,5.31,,6.47,11.03,19.89,0.11,0.22,,116,Moderate
Lucknow,7/28/2015,51.09,,13.67,12.94,4.3,,2.38,9.42,26.09,0.09,0.19,,139,Moderate
Lucknow,7/29/2015,43.47,,3.07,7.81,4.3,,3.16,10.44,30.68,0.11,0.21,,139,Moderate
Lucknow,7/30/2015,41.28,,3.14,7.26,4.22,,2.15,11.25,27.57,0.11,0.22,,136,Moderate
Lucknow,7/31/2015,48.46,,4.06,7.82,4.22,,2.2,15.24,30.32,0.15,0.3,,104,Moderate
Lucknow,8/1/2015,48.58,,3.64,7.87,4.22,,6.96,6.8,34.52,0.07,0.13,,194,Moderate
Lucknow,8/2/2015,49,,3.26,8.32,4.22,,1.24,6.7,33.49,0.07,0.13,,105,Moderate
Lucknow,8/3/2015,43.58,,3.53,7.52,4.47,,1.32,9.06,33.51,0.09,0.18,,86,Satisfactory
Lucknow,8/4/2015,51.67,,3.55,8.02,4.64,,1.3,9.63,29.36,0.09,0.19,,99,Satisfactory
Lucknow,8/5/2015,46.36,,3.23,7.47,4.22,,1.5,10.32,26.69,0.12,0.23,,118,Moderate
Lucknow,8/6/2015,55.45,,2.62,7.19,3.72,,1.51,11.31,28.24,0.11,0.22,,107,Moderate
Lucknow,8/7/2015,43.3,,3.02,8.39,4.64,,1.24,10.8,17.7,0.11,0.21,,110,Moderate
Lucknow,8/8/2015,44.99,,4.2,8.44,4.56,,4.03,8.14,14.84,0.09,0.16,,142,Moderate
Lucknow,8/9/2015,68.06,,4.93,8.81,4.22,,1.34,9.49,10.72,0.1,0.2,,101,Moderate
Lucknow,8/10/2015,63.08,,12.6,9.44,4.22,,1.26,8.72,10.7,0.08,0.17,,150,Moderate
Lucknow,8/11/2015,50.4,,4.13,8.13,4.3,,1.98,7.4,12.55,0.07,0.14,,175,Moderate
Lucknow,8/12/2015,34.61,,8.78,9.57,4.22,,1.36,8.21,16.36,0.09,0.17,,78,Satisfactory
Lucknow,8/13/2015,57.71,,3.28,8.88,4.72,,1.37,9.39,17.04,0.13,0.19,,119,Moderate
Lucknow,8/14/2015,30.81,,3.86,7.99,6.24,,1.5,12.65,19.8,0.13,0.25,,83,Satisfactory
Lucknow,8/15/2015,32.36,,3.76,9.07,6.24,,1.39,15.15,20.69,0.15,0.3,,82,Satisfactory
Lucknow,8/16/2015,32.23,,5.21,7.63,6.24,,1.52,16.56,18.66,0.17,0.33,,94,Satisfactory
Lucknow,8/17/2015,31.72,,4.89,7.54,6.24,,1.4,13.12,19.63,0.13,0.26,,84,Satisfactory
Lucknow,8/18/2015,31.98,,4.47,8.21,6.24,,1.99,14.88,19.79,0.15,0.31,,140,Moderate
Lucknow,8/19/2015,33.01,,4.25,9.09,6.24,,1.58,13.65,21.1,0.14,0.27,,103,Moderate
Lucknow,8/20/2015,34.33,,4.21,9.36,6.07,,1.87,14.61,20.57,0.15,0.3,,80,Satisfactory
Lucknow,8/21/2015,21.08,,17.59,10.27,4.22,,1.51,8.69,21.76,0.14,0.22,,75,Satisfactory
Lucknow,8/22/2015,40.93,,4.21,8.53,4.41,,1.4,9.07,19.81,0.14,0.29,,78,Satisfactory
Lucknow,8/23/2015,43.9,,4.87,8.32,4.3,,1.32,7.68,19.74,0.12,0.23,,77,Satisfactory
Lucknow,8/24/2015,56.57,,5.7,8.03,4.3,,1.38,7.67,20.14,0.12,0.24,,82,Satisfactory
Lucknow,8/25/2015,46.62,,3.58,8.26,4.22,,1.2,7.47,21.09,0.11,0.22,,158,Moderate
Lucknow,8/26/2015,45.44,,4.09,8.5,4.22,,1.2,6.67,19.86,0.11,0.21,,75,Satisfactory
Lucknow,8/27/2015,40.47,,6.41,8.71,4.22,,1.95,8.71,33.11,0.1,0.21,,106,Moderate
Lucknow,8/28/2015,44.58,,4.29,11.77,4.22,,1.24,7.98,57.38,0.12,0.25,,105,Moderate
Lucknow,8/29/2015,42.75,,5.64,11.37,3.88,,1.38,8.39,41.24,0.13,0.26,,82,Satisfactory
Lucknow,8/30/2015,46.2,,5.57,9.23,3.78,,1.4,9.94,40.33,0.16,0.28,,89,Satisfactory
Lucknow,8/31/2015,45.17,,5.83,7.36,4.22,,1.32,10.23,41.17,0.14,0.2,,94,Satisfactory
Lucknow,9/1/2015,46.76,,6,7.21,4.22,,1.26,6.86,42.08,0.13,0.16,,80,Satisfactory
Lucknow,9/2/2015,47.64,,6.12,7.64,4.22,,1.34,8.18,39.54,0.14,0.18,,86,Satisfactory
Lucknow,9/3/2015,52.43,,5.71,8.46,4.3,,1.34,8.18,33.81,0.14,0.18,,107,Moderate
Lucknow,9/4/2015,57.1,,4.51,8.64,4.22,,1.42,8.3,33.35,0.15,0.19,,113,Moderate
