City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Shillong,9/27/2019,13.14,21.3,1.17,3.59,1.55,3.66,0.46,5.66,26.7,0.48,1.34,,40,Good
Shillong,9/28/2019,8.52,15.84,1.15,3.55,1.53,3.66,0.24,5.68,37.11,0.21,0.49,,49,Good
Shillong,9/29/2019,8.08,15.48,1.13,3.54,1.55,3.66,0.26,5.63,33.34,0.2,0.53,,38,Good
Shillong,9/30/2019,11.79,20.79,1.15,3.56,1.54,3.67,0.46,5.68,31.49,0.49,1.46,,46,Good
Shillong,10/1/2019,5.11,10.05,1.16,3.57,1.53,3.68,0.32,5.69,31.71,0.26,0.8,,40,Good
Shillong,10/2/2019,15.38,21.8,1.12,3.58,1.58,3.66,0.29,5.75,38.39,0.33,0.64,,47,Good
Shillong,10/3/2019,16.97,26.93,1.12,3.55,1.57,3.67,0.53,5.87,31.82,0.6,1.75,,59,Satisfactory
Shillong,10/4/2019,17.43,26.69,1.13,3.5,1.52,3.67,0.46,5.98,43.49,0.48,1.35,,56,Satisfactory
Shillong,10/5/2019,19.67,32.09,1.11,3.5,0.63,3.62,0.29,5.77,41.42,0.12,0.15,,49,Good
Shillong,10/6/2019,,31.21,,,0,,0.27,5.5,50.34,0,0,,58,Satisfactory
Shillong,10/7/2019,,33.73,,,0,,0.3,5.56,44.83,0,0,,54,Satisfactory
Shillong,10/8/2019,,20.9,,,0,,0.29,5.46,40.26,0,0,,48,Good
Shillong,10/9/2019,,27.61,,,0,,0.52,5.55,33.87,0,0,,57,Satisfactory
Shillong,10/10/2019,,20.78,,,0,,0.47,5.58,32.71,0,0,,48,Good
Shillong,10/11/2019,17.72,19.46,1.23,3.63,0.76,3.62,0.44,5.76,29.2,0,0,,45,Good
Shillong,10/12/2019,21.02,34.85,1.14,3.58,1.58,3.66,0.31,6.14,36.64,0,0,,46,Good
Shillong,10/13/2019,17.32,27.42,1.16,3.54,1.51,3.65,0.26,6.26,35.77,0,0,,44,Good
Shillong,10/14/2019,17.79,31.72,1.19,3.55,1.48,3.65,0.31,6.44,35.82,3.6,3.79,,46,Good
Shillong,10/15/2019,15.29,24.25,1.14,3.56,1.56,3.65,0.3,6.41,36.76,0.26,0.6,,52,Satisfactory
Shillong,10/16/2019,16.72,27.24,1.16,3.57,1.54,3.66,0.33,6.5,30.84,0.33,0.6,,36,Good
Shillong,10/17/2019,20.46,31.51,1.15,3.54,1.53,3.63,0.38,6.61,31.97,0.45,0.65,,40,Good
Shillong,10/18/2019,23.3,32.77,1.12,3.55,1.58,3.65,0.43,6.5,38.16,0.5,0.84,,54,Satisfactory
Shillong,10/19/2019,26.66,39.31,1.14,3.58,1.57,3.66,0.31,6.58,42.52,0.31,0.36,,55,Satisfactory
Shillong,10/20/2019,33.46,45.42,1.12,3.51,1.53,3.64,0.29,6.59,51.02,0.22,0.38,,61,Satisfactory
Shillong,10/21/2019,23.1,37.19,1.14,3.56,1.56,3.66,0.22,6.73,83.65,0.1,0.17,,92,Satisfactory
Shillong,10/22/2019,25.22,42.73,1.14,3.54,1.55,3.65,0.31,6.81,67.23,0.24,0.57,,87,Satisfactory
Shillong,10/23/2019,32.95,54.63,1.14,3.51,1.51,3.66,0.46,6.99,51.26,0.5,1,,73,Satisfactory
Shillong,10/24/2019,18.23,27.05,1.18,3.52,1.5,3.64,0.41,7.2,41.31,0.44,0.95,,61,Satisfactory
Shillong,10/25/2019,9.46,15.75,1.12,3.56,1.58,3.68,0.36,6.54,28.51,0.36,0.78,,42,Good
Shillong,10/26/2019,,,,,,,,,,,,,,
Shillong,10/27/2019,,,,,,,,,,,,,,
Shillong,10/28/2019,,,,,,,,,,,,,,
Shillong,10/29/2019,,,,,,,,,,,,,,
Shillong,10/30/2019,,,,,,,,,,,,,,
Shillong,10/31/2019,,,,,,,,,,,,,,
Shillong,11/1/2019,,,,,,,,,,,,,,
Shillong,11/2/2019,,,,,,,,,,,,,,
Shillong,11/3/2019,,,,,,,,,,,,,,
Shillong,11/4/2019,,,,,,,,,,,,,,
Shillong,11/5/2019,,,,,,,,,,,,,,
Shillong,11/6/2019,,,,,,,,,,,,,,
Shillong,11/7/2019,,,,,,,,,,,,,,
Shillong,11/8/2019,,,,,,,,,,,,,,
Shillong,11/9/2019,,,,,,,,,,,,,,
Shillong,11/10/2019,,,,,,,,,,,,,,
Shillong,11/11/2019,,,,,,,,,,,,,,
Shillong,11/12/2019,,,,,,,,,,,,,,
Shillong,11/13/2019,,,,,,,,,,,,,,
Shillong,11/14/2019,,,,,,,,,,,,,,
Shillong,11/15/2019,,,,,,,,,,,,,,
Shillong,11/16/2019,,,,,,,,,,,,,,
Shillong,11/17/2019,,,,,,,,,,,,,,
Shillong,11/18/2019,,,,,,,,,,,,,,
Shillong,11/19/2019,,,,,,,,,,,,,,
Shillong,11/20/2019,,,,,,,,,,,,,,
Shillong,11/21/2019,,,0.84,2.66,0.15,2.9,0.03,6.37,27.42,0.04,0.06,,,
Shillong,11/22/2019,13.06,15.63,0.5,1.51,0.55,1.54,0.31,3.48,8.86,0.48,1.2,,,
Shillong,11/23/2019,6.56,8.7,0.29,0.95,0.36,0.98,0.06,2.08,8.83,0.12,0.08,,14,Good
Shillong,11/24/2019,13.61,18.78,0.58,1.83,0.73,1.87,0.15,3.96,16.16,0.27,0.35,,32,Good
Shillong,11/25/2019,10.31,13.97,0.47,1.52,0.62,1.6,0.17,3.38,10.43,0.28,0.4,,22,Good
Shillong,11/26/2019,16.74,22.3,0.61,1.91,0.75,2.03,0.2,4.43,16.75,0.32,0.45,,30,Good
Shillong,11/27/2019,12.69,15.68,0.53,1.62,0.54,1.64,0.17,3.58,11.6,0.25,0.2,,29,Good
Shillong,11/28/2019,12.47,17.01,0.59,1.85,0.75,1.89,0.12,4.23,18.27,0.48,0.22,,28,Good
Shillong,11/29/2019,10.44,2.86,0.85,2.6,0.92,2.66,0.16,5.91,32.86,0.45,0.24,,49,Good
Shillong,11/30/2019,6.88,4.28,0.78,2.46,1.08,2.56,0.19,5.74,29.19,0.36,0.28,,,
Shillong,12/1/2019,,,0.78,2.49,1.1,2.53,0.19,5.69,37.52,0.32,0.21,,,
Shillong,12/2/2019,,,0.75,2.42,1.08,2.48,0.25,5.49,25.19,0.42,0.45,,,
Shillong,12/3/2019,5.92,9.08,0.63,1.97,0.77,2.07,0.21,4.67,17.24,0.35,0.5,,,
Shillong,12/4/2019,4.46,2.1,0.42,1.28,0.52,1.33,0.15,3.09,9.59,0.22,0.38,,,
Shillong,12/5/2019,2.67,4.46,0.56,1.86,0.84,1.92,0.15,4.36,24.15,0.26,0.27,,,
Shillong,12/6/2019,3.71,2.12,0.6,1.88,0.82,1.93,0.15,4.35,27.75,0.22,0.18,,,
Shillong,12/7/2019,2.69,4.74,0.54,1.67,0.71,1.73,0.13,3.92,23.42,0.19,0.14,,,
Shillong,12/8/2019,13.22,2.08,0.58,1.81,0.78,1.85,0.14,4.16,23.65,0.19,0.17,,,
Shillong,12/9/2019,7.06,10.39,0.59,1.85,0.79,1.89,0.32,4.25,22.99,0.41,0.94,,,
Shillong,12/10/2019,12.52,9.11,0.52,1.65,0.71,1.69,0.2,3.83,14.36,0.34,0.29,,,
Shillong,12/11/2019,21.1,9.35,0.53,1.7,0.73,1.76,0.38,3.98,18.38,0.51,0.85,,,
Shillong,12/12/2019,13.29,8.72,0.51,1.58,0.67,1.62,0.15,3.65,16.67,0.28,0.23,,,
Shillong,12/13/2019,5.61,4.68,0.72,2.28,0.99,2.31,0.16,5.31,28.87,0.25,0.14,,,
Shillong,12/14/2019,6.6,5.96,0.68,2.07,0.88,2.12,0.18,5.09,27.36,0.28,0.15,,,
Shillong,12/15/2019,16.81,17.68,0.68,2.11,0.87,2.14,0.23,5.28,24.36,0.35,0.16,,,
Shillong,12/16/2019,7.87,12.72,0.62,1.92,0.83,1.94,0.22,4.82,26.97,0.27,0.28,,,
Shillong,12/17/2019,12.77,14.36,0.62,1.93,0.82,2.03,0.23,4.86,25.68,0.31,0.33,,,
Shillong,12/18/2019,13.79,24.44,0.65,2.06,0.89,2.1,0.17,4.92,25.76,0.29,0.14,,,
Shillong,12/19/2019,5.13,5.64,0.53,1.63,0.7,1.68,0.16,3.97,16.24,0.29,0.14,,,
Shillong,12/20/2019,4.97,6.56,0.53,1.66,0.72,1.71,0.2,4.07,19.45,0.3,0.25,,,
Shillong,12/21/2019,2.03,3.45,0.26,0.84,0.34,0.86,0.1,2.11,10.26,0.2,0.16,,,
Shillong,12/22/2019,4.09,2.17,0.27,0.81,0.31,0.85,0.1,2.09,9.72,0.16,0.15,,,
Shillong,12/23/2019,8.53,10.96,0.44,1.38,0.6,1.43,0.18,3.47,13.5,0.26,0.33,,,
Shillong,12/24/2019,20.9,24.28,0.73,2.24,0.96,2.31,0.25,5.67,22.77,0.42,0.27,,,
Shillong,12/25/2019,24.42,36.78,0.9,2.87,1.26,2.97,0.26,7.32,35.8,0.39,0.18,,,
Shillong,12/26/2019,12.52,12.57,0.64,2.06,0.91,2.15,0.17,5.23,35.34,0.24,0.11,,,
Shillong,12/27/2019,9.52,,0.71,2.28,0.95,2.32,0.19,5.67,33.71,0.22,0.09,,,
Shillong,12/28/2019,12.2,,0.74,2.32,0.98,2.42,0.17,5.93,31.5,0.24,0.13,,,
Shillong,12/29/2019,8.77,,0.7,2.24,0.97,2.32,0.16,5.74,34.71,0.19,0.12,,,
Shillong,12/30/2019,2.06,,0.65,2.04,0.89,2.11,0.14,5.25,37.81,0.15,0.18,,,
Shillong,12/31/2019,6.7,1.06,0.69,2.2,0.96,2.27,0.17,5.88,37.16,0.2,0.12,,,
Shillong,1/1/2020,,,0.73,2.28,1,2.33,0.18,6.08,33.94,0.2,0.09,,,
Shillong,1/2/2020,16.94,,0.77,2.48,1.1,2.6,0.33,6.75,29.45,0.4,0.62,,,
Shillong,1/3/2020,6.09,,0.71,2.26,1,2.31,0.25,5.81,35.99,0.28,0.16,,,
Shillong,1/4/2020,,,0.74,2.38,1.07,2.45,0.23,5.99,24.46,0.43,0.4,,,
Shillong,1/5/2020,13.57,,0.69,2.33,1.07,2.4,0.17,6.15,49.78,0.31,0.1,,,
Shillong,1/6/2020,12.55,,0.63,2.12,0.98,2.16,0.28,5.17,27.36,0.42,0.31,,,
Shillong,1/7/2020,13.5,,0.67,2.17,0.94,2.22,0.3,5.48,26.58,0.36,0.48,,,
Shillong,1/8/2020,11,,0.57,1.83,0.46,1.88,0.12,4.93,19.06,0.14,0.1,,,
Shillong,1/9/2020,56.28,68.45,0.6,1.89,0.3,1.9,0.2,5.56,15.43,0.23,0.23,,,
Shillong,1/10/2020,35.29,51.1,0.77,2.43,1.05,2.5,0.67,6.85,29.17,0.88,2,,,
Shillong,1/11/2020,22.59,30.4,0.91,2.96,1.32,3.05,0.28,7.95,32.79,0.41,0.28,,50,Good
Shillong,1/12/2020,17.46,24.25,0.76,2.47,1.11,2.5,0.2,6.64,28.35,0.29,0.19,,38,Good
Shillong,1/13/2020,57.08,38.59,0.85,2.82,1.28,2.89,0.36,7.76,29.71,0.55,0.51,,52,Satisfactory
Shillong,1/14/2020,35.92,48.29,0.87,2.74,1.21,2.79,0.47,7.73,25.08,0.56,0.58,,60,Satisfactory
Shillong,1/15/2020,38.86,50.15,0.91,2.84,1.23,2.91,0.43,8.02,23.68,0.53,0.53,,64,Satisfactory
Shillong,1/16/2020,22.65,31.34,0.73,2.31,0.7,2.34,0.22,6.48,26.21,0.27,0.14,,55,Satisfactory
Shillong,1/17/2020,34.74,45.92,0.74,2.36,0.38,2.45,0.14,6.99,29.39,0.16,0.12,,36,Good
Shillong,1/18/2020,33.34,45.46,0.77,2.41,1.05,2.47,0.25,7.36,47.44,0.23,0.09,,69,Satisfactory
Shillong,1/19/2020,21.45,32.41,0.78,2.53,1.1,2.63,0.18,7.93,66.61,0.12,0.01,,80,Satisfactory
Shillong,1/20/2020,29.71,39.33,0.8,2.57,1.13,2.65,0.22,7.82,63.05,0.16,0.04,,88,Satisfactory
Shillong,1/21/2020,21.25,28.61,0.78,2.47,1.08,2.54,0.29,7.12,34.88,0.22,0.26,,57,Satisfactory
Shillong,1/22/2020,20.72,23.23,0.74,2.37,1.05,2.44,0.22,6.9,42.67,0.17,0.16,,54,Satisfactory
Shillong,1/23/2020,15.63,27.13,0.88,2.87,1.29,2.95,0.23,8.51,59.45,0.1,0.08,,73,Satisfactory
Shillong,1/24/2020,35.99,49.54,0.92,2.91,1.24,2.96,0.53,8.38,43.53,89.49,89.66,,78,Satisfactory
Shillong,1/25/2020,43.41,54.6,0.78,2.6,1.19,2.67,0.34,7.61,36.05,432.05,431.87,,68,Satisfactory
Shillong,1/26/2020,44.81,55.75,0.82,2.68,1.21,2.68,0.33,7.66,39.22,438.01,437.77,,74,Satisfactory
Shillong,1/27/2020,46.64,59.12,0.75,2.48,1.12,2.54,0.56,7.15,27.42,199.03,198.74,,81,Satisfactory
Shillong,1/28/2020,64.17,79.29,0.71,2.35,1.04,2.43,0.63,7,18.39,0.59,0.2,,86,Satisfactory
Shillong,1/29/2020,62.33,78.74,0.79,2.6,1.2,2.64,0.59,7.46,29.58,0.59,0.14,,111,Moderate
Shillong,1/30/2020,42.77,57.84,0.75,2.44,1.09,2.48,0.33,7.37,45.61,0.33,0.04,,96,Satisfactory
Shillong,1/31/2020,40.96,56.13,0.74,2.4,1.07,2.46,0.35,7.23,37.35,0.33,0.15,,71,Satisfactory
Shillong,2/1/2020,47.55,62.01,0.76,2.46,1.08,2.53,0.27,7.6,39.34,0.33,0.06,,78,Satisfactory
Shillong,2/2/2020,48.24,67.47,0.97,3.05,1.32,3.12,0.33,9.46,55.75,0.4,0.03,,80,Satisfactory
Shillong,2/3/2020,60.08,84.81,1.02,3.2,1.37,3.25,0.55,10.06,48.78,0.6,0.22,,86,Satisfactory
Shillong,2/4/2020,49.49,63.41,0.92,2.97,1.33,3.04,0.56,9.26,38.52,0.48,0.13,,94,Satisfactory
Shillong,2/5/2020,54.66,73.95,1,3.29,1.51,3.33,0.53,10.3,55.25,0.49,0.12,,90,Satisfactory
Shillong,2/6/2020,40.34,59.42,0.94,3.14,1.43,3.19,0.41,9.73,61.01,0.38,0.15,,87,Satisfactory
Shillong,2/7/2020,58.11,83.5,0.99,3.18,1.41,3.25,0.57,10.34,55.06,0.55,0.17,,93,Satisfactory
Shillong,2/8/2020,48.94,68.35,0.84,2.67,1.18,2.7,0.37,8.91,38.07,0.37,0.02,,92,Satisfactory
Shillong,2/9/2020,25.93,34.99,0.93,2.85,1.22,2.95,0.26,9.69,43.66,0.25,0.02,,62,Satisfactory
Shillong,2/10/2020,47.14,63.22,0.97,3.03,1.29,3.12,0.58,10.2,35.73,0.43,0.08,,70,Satisfactory
Shillong,2/11/2020,42.01,58.81,0.94,2.82,1.18,2.94,0.56,9.85,36.5,0.46,0.09,,76,Satisfactory
Shillong,2/12/2020,40.08,56.09,0.87,2.71,1.17,2.78,0.4,9.24,37.57,0.34,0.09,,71,Satisfactory
Shillong,2/13/2020,49.07,66.7,0.76,2.41,1.07,2.46,0.52,7.98,34.74,165.49,165.37,,77,Satisfactory
Shillong,2/14/2020,54.68,75.38,0.74,2.38,1.06,2.41,0.35,7.96,57.89,222.54,222.11,,90,Satisfactory
Shillong,2/15/2020,81.36,108.46,0.78,2.51,1.1,2.52,0.37,8.15,65.99,0.32,0.04,,143,Moderate
Shillong,2/16/2020,63.48,84.69,0.73,2.38,1.07,2.46,0.32,7.81,47.94,0.25,0.02,,130,Moderate
Shillong,2/17/2020,77.93,102.18,0.83,2.63,1.16,2.71,0.49,8.87,36.94,0.38,0.03,,140,Moderate
Shillong,2/18/2020,75.12,98.01,0.87,2.79,1.24,2.85,0.48,9.64,54.15,0.39,0.05,,149,Moderate
Shillong,2/19/2020,92.18,120.62,0.9,2.79,1.19,2.86,0.59,9.91,33.69,0.51,0.08,,182,Moderate
Shillong,2/20/2020,67.59,89.77,0.84,2.69,1.18,2.74,0.49,9.3,25.59,0.38,0.02,,175,Moderate
Shillong,2/21/2020,58.97,79.1,0.83,2.64,1.17,2.73,0.33,9.3,51.83,0.24,0.04,,120,Moderate
Shillong,2/22/2020,,,,,,,,,,,,,,
Shillong,2/23/2020,,,,,,,,,,,,,,
Shillong,2/24/2020,31.07,38.19,0.88,8.15,1.09,2.58,0.3,3.96,31.25,105.28,105.26,,,
Shillong,2/25/2020,25.11,31.22,0.82,2.56,1.12,2.61,0.34,3.23,28.84,266.83,266.28,,49,Good
Shillong,2/26/2020,21.18,26.77,0.86,2.72,1.17,2.78,0.23,3.3,33.19,132.8,132.8,,46,Good
Shillong,2/27/2020,17.87,27.19,0.84,2.7,1.2,2.81,0.35,3.25,33.5,404.68,404.3,,60,Satisfactory
Shillong,2/28/2020,17.24,24.88,0.79,2.44,1.04,2.49,0.24,3.09,25.66,405.21,405.05,,42,Good
Shillong,2/29/2020,18.63,26.41,0.86,2.64,1.14,2.72,0.22,3.66,39.09,449.38,449.14,,51,Satisfactory
Shillong,3/1/2020,27.68,36.86,0.88,2.65,1.11,2.72,0.24,4.23,46.9,427.39,427.38,,53,Satisfactory
Shillong,3/2/2020,35.37,48.33,0.83,2.61,1.15,2.7,0.31,4.21,43.83,432.94,433.02,,60,Satisfactory
Shillong,3/3/2020,26.75,40.42,0.81,2.55,1.09,2.59,0.2,3.85,51.06,429.17,428.99,,63,Satisfactory
Shillong,3/4/2020,32.17,53.68,0.85,2.64,1.15,2.71,0.23,3.85,48.89,445.83,445.84,,64,Satisfactory
Shillong,3/5/2020,26.31,34.09,0.88,2.77,1.22,2.85,0.32,3.99,41.7,435.09,434.92,,63,Satisfactory
Shillong,3/6/2020,27.32,36.11,0.89,2.78,1.21,2.86,0.25,4.09,52.14,454.85,454.85,,64,Satisfactory
Shillong,3/7/2020,26.77,35.27,0.87,2.74,1.17,2.82,0.22,3.57,44.61,421.26,421.04,,65,Satisfactory
Shillong,3/8/2020,20.66,35.48,0.93,2.91,1.22,2.98,0.17,3.94,60.41,417.51,417.51,,73,Satisfactory
Shillong,3/9/2020,28.03,42.96,0.99,3.08,1.34,3.19,0.31,4.76,51.74,443.63,443.63,,65,Satisfactory
Shillong,3/10/2020,39.77,59.85,1.03,3.11,1.31,3.2,0.29,5.22,54.05,455.03,454.12,,71,Satisfactory
Shillong,3/11/2020,23.77,38.5,0.99,2.94,1.23,3.05,0.23,5.02,54.63,448.59,448.87,,66,Satisfactory
Shillong,3/12/2020,29.84,47.21,0.8,2.35,0.97,2.42,0.22,4.93,44.23,429.29,428.81,,56,Satisfactory
Shillong,3/13/2020,38.98,55.72,0.81,2.34,0.96,2.4,0.28,4.68,40.9,428.49,428.04,,59,Satisfactory
Shillong,3/14/2020,53.61,75.81,0.91,2.58,1.02,2.72,0.32,5.3,49.53,430.75,430.66,,86,Satisfactory
Shillong,3/15/2020,27.04,42.2,0.88,2.55,1.02,2.61,0.21,4.85,44.13,435.9,435.94,,77,Satisfactory
Shillong,3/16/2020,23.18,42.06,0.86,2.53,1.04,2.57,0.21,5.4,36.23,281.93,281.84,,65,Satisfactory
Shillong,3/17/2020,37.88,59.49,0.96,2.69,1.05,2.75,0.31,6.19,6.77,50.59,50.7,,49,Good
Shillong,3/18/2020,44.98,72.82,0.92,2.7,1.1,2.77,0.31,6.61,27.41,6.76,6.78,,73,Satisfactory
Shillong,3/19/2020,52.21,75.5,0.83,2.48,1.03,2.56,0.33,5.23,16.58,0.11,0.15,,83,Satisfactory
Shillong,3/20/2020,50.46,75.63,0.91,2.73,1.16,2.86,0.33,6.69,20.88,0.09,0.16,,86,Satisfactory
Shillong,3/21/2020,58.49,81.35,0.88,2.62,1.1,2.69,0.33,5.41,10.43,0.09,0.04,,97,Satisfactory
Shillong,3/22/2020,21.25,31.3,0.8,2.44,1.03,2.5,0.21,4.43,15.74,0.12,0.06,,62,Satisfactory
Shillong,3/23/2020,21.58,29.57,0.79,2.46,1.07,2.55,0.24,4.53,6.48,0.09,0.13,,33,Good
Shillong,3/24/2020,30.19,39.11,0.87,2.67,1.15,2.75,0.22,5.24,1.73,0.17,0.05,,44,Good
Shillong,3/25/2020,50.05,62.4,0.92,2.8,1.18,2.87,0.3,5.86,4.6,0.16,0.04,,67,Satisfactory
Shillong,3/26/2020,44.29,55.51,0.89,2.64,1.09,2.74,0.28,5.86,9.19,0.14,0.03,,72,Satisfactory
Shillong,3/27/2020,42.54,66.9,0.87,2.57,1.07,2.67,0.26,6.69,13.36,0.05,0.04,,79,Satisfactory
Shillong,3/28/2020,33.4,60.85,0.85,2.45,0.99,2.53,0.19,6.37,11.65,0.03,0.02,,72,Satisfactory
Shillong,3/29/2020,30.23,58.07,0.88,2.46,0.96,2.56,0.21,7.51,13.33,0.11,0.12,,55,Satisfactory
Shillong,3/30/2020,53.16,89.47,0.89,2.52,0.98,2.58,0.35,9.03,12.08,0.14,0.1,,64,Satisfactory
Shillong,3/31/2020,58,99.34,0.85,2.35,0.9,2.45,0.35,8.86,9.67,0.14,0.11,,118,Moderate
Shillong,4/1/2020,46.79,81.02,0.9,2.55,1,2.64,0.3,8.82,22.65,0.07,0.03,,93,Satisfactory
Shillong,4/2/2020,34.47,74.98,0.98,2.83,1.14,2.95,0.23,10.68,38.21,0.02,0.02,,77,Satisfactory
Shillong,4/3/2020,34.03,65.56,1,2.87,1.14,3.01,0.21,9.04,25.1,0.02,0.02,,74,Satisfactory
Shillong,4/4/2020,25.6,49.2,0.92,2.67,0.28,2.79,0.05,7.86,18.67,0.01,0.02,,59,Satisfactory
Shillong,4/5/2020,,,,,0,,0,,,0,0,,,
Shillong,4/6/2020,,,,,,,,,,,,,,
Shillong,4/7/2020,,,,,,,,,,,,,,
Shillong,4/8/2020,,,,,,,,,,,,,,
Shillong,4/9/2020,,,,,,,,,,,,,,
Shillong,4/10/2020,,,,,0,,0,,,0,0,,,
Shillong,4/11/2020,,,,,0,,0,,,0,0,,,
Shillong,4/12/2020,,,,,0,,0,,,0,0,,,
Shillong,4/13/2020,,,,,0,,0,,,0,0,,,
Shillong,4/14/2020,,,,,0,,0,,,0,0,,,
Shillong,4/15/2020,,,,,0,,0,,,0,0,,,
Shillong,4/16/2020,,,,,0,,0,,,0,0,,,
Shillong,4/17/2020,,,,,0,,0,,,0,0,,,
Shillong,4/18/2020,,,,,0,,0,,,0,0,,,
Shillong,4/19/2020,,,,,0,,0,,,0,0,,,
Shillong,4/20/2020,,,,,0,,0,,,0,0,,,
Shillong,4/21/2020,,,,,0,,0,,,0,0,,,
Shillong,4/22/2020,,,,,0,,0,,,0,0,,,
Shillong,4/23/2020,,,,,0,,0,,,0,0,,,
Shillong,4/24/2020,,,,,0,,0,,,0,0,,,
Shillong,4/25/2020,,,,,0,,0,,,0,0,,,
Shillong,4/26/2020,,,,,0,,0,,,0,0,,,
Shillong,4/27/2020,,,,,0,,0,,,0,0,,,
Shillong,4/28/2020,,,,,0,,0,,,0,0,,,
Shillong,4/29/2020,,,,,0,,0,,,0,0,,,
Shillong,4/30/2020,9.92,13.98,0.61,1.88,0.35,1.86,0.07,4.22,1.03,0,0,,,
Shillong,5/1/2020,12.54,18.18,0.81,2.42,1.01,2.48,0.17,5.85,1.61,5.31,5.47,,17,Good
Shillong,5/2/2020,13.9,18.23,0.88,2.65,1.12,2.71,0.16,6.65,0.9,0.04,0.14,,24,Good
Shillong,5/3/2020,10.46,13.6,0.9,2.65,1.09,2.72,0.15,6.66,0.8,0.04,0.12,,19,Good
Shillong,5/4/2020,13.97,18.44,0.89,2.65,1.11,2.73,0.2,6.95,0.11,0.04,0.19,,20,Good
Shillong,5/5/2020,16.18,23.91,0.88,2.58,1.05,2.66,0.16,6.96,4.15,0.09,0.14,,27,Good
