City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Chandigarh,10/13/2019,57.61,112.63,15.52,4.3,14.77,6.21,0.71,11.66,19.64,5.98,0.96,2.01,98,Satisfactory
Chandigarh,10/14/2019,74.8,128.72,13.92,6.28,14.43,6.31,0.83,13.5,19.87,6.43,0.66,25.17,135,Moderate
Chandigarh,10/15/2019,73.44,135.12,16.48,6.34,16.6,6.47,0.95,12.4,15.35,6.67,0.55,49.92,138,Moderate
Chandigarh,10/16/2019,83.96,151.62,17.66,6.6,17.59,6.62,1,10.71,19.99,7.02,0.57,1.4,158,Moderate
Chandigarh,10/17/2019,80.65,133.85,16.88,7.57,17.78,6.95,0.88,10.2,22.35,6.95,0.55,1.33,187,Moderate
Chandigarh,10/18/2019,56.2,108.33,12.07,5.93,12.92,6.42,0.61,10.23,24.06,4.8,0.35,1.27,122,Moderate
Chandigarh,10/19/2019,51.84,109.52,14.08,5.48,14.22,6.49,0.62,11.54,18.3,4.92,0.4,3.8,110,Moderate
Chandigarh,10/20/2019,53.9,111.12,10.73,5.4,11.43,6.04,0.59,11.04,18.54,4.51,0.29,2.05,105,Moderate
Chandigarh,10/21/2019,53.79,117.94,11.51,5.22,11.97,6.14,0.54,10.41,19.03,4.71,0.3,3.57,111,Moderate
Chandigarh,10/22/2019,47.72,106.01,10.27,4.3,10.48,6.15,0.54,9.55,22.98,4.48,1.08,2.68,108,Moderate
Chandigarh,10/23/2019,46.9,108.1,18.05,5.96,17.37,6.75,0.73,10.67,16.13,5.49,2.45,3.01,104,Moderate
Chandigarh,10/24/2019,71.66,130.66,21.97,7.38,21.56,7.01,0.91,9.69,15.62,6.21,3.91,3.96,110,Moderate
Chandigarh,10/25/2019,92.3,159.18,17.22,7.59,17.86,6.61,0.99,10.21,17.21,3.33,8.64,1.03,190,Moderate
Chandigarh,10/26/2019,104.11,150.29,12.26,6.84,13.52,6.22,0.82,10.29,18.17,3,6.19,0.9,231,Poor
Chandigarh,10/27/2019,122.16,180.25,7.8,16.3,11.84,7.79,0.73,9.92,17.49,3.04,5.9,0.81,253,Poor
Chandigarh,10/28/2019,154.85,224.22,33.17,13.6,33.08,27.94,0.82,9.24,16.2,3.21,6.21,0.76,335,Very Poor
Chandigarh,10/29/2019,110.06,184.04,36.29,19.43,43.39,40.84,1.29,9.28,14.68,3.47,8.34,0.95,268,Poor
Chandigarh,10/30/2019,108.09,181.54,17.27,11.43,20.99,22.6,1.01,8.21,22.36,3.42,7.81,0.86,270,Poor
Chandigarh,10/31/2019,109.17,169.19,9.28,10.06,13.98,12.73,0.99,8.87,24.24,3.29,6.73,0.85,262,Poor
Chandigarh,11/1/2019,112.71,190.12,7.24,13.46,14.1,12.82,0.89,8.29,26.53,3.43,6.82,0.8,270,Poor
Chandigarh,11/2/2019,123.26,190.28,14.3,11.76,18.63,19.21,1.02,9.04,14.22,4.25,7.47,0.82,297,Poor
Chandigarh,11/3/2019,135.98,215.41,4.69,8.11,5.18,5.93,0.98,11.2,18.42,5.01,7.34,1.17,283,Poor
Chandigarh,11/4/2019,114.56,166.58,4.58,6.33,7.82,4.2,0.69,9.56,16.51,4.44,6.1,1.05,322,Very Poor
Chandigarh,11/5/2019,53.96,115.54,7.09,6.08,9.39,6.12,0.54,9.81,17.46,4.09,4.62,1.04,148,Moderate
Chandigarh,11/6/2019,58.85,125.5,15.47,7.78,13.85,17.58,1.02,11.69,9.64,3.88,7.38,1.16,117,Moderate
Chandigarh,11/7/2019,46.3,84.99,15.71,9.68,14.7,17.99,0.79,8.19,7.92,3.67,6.04,1.02,100,Satisfactory
Chandigarh,11/8/2019,45.3,72.48,38.26,8.67,35.9,7.29,0.74,9.2,9.4,3.36,4.68,0.89,82,Satisfactory
Chandigarh,11/9/2019,47.33,80.15,11.26,7.59,13.85,,0.61,10.8,10.68,3.82,3.91,0.92,81,Satisfactory
Chandigarh,11/10/2019,72.51,131.65,18.24,7.08,15.67,,0.85,12.45,9.62,4.04,6.33,1.23,106,Moderate
Chandigarh,11/11/2019,103.38,157.59,14.31,10.07,9.72,,0.84,9.4,13.19,16.02,5.11,4.19,198,Moderate
Chandigarh,11/12/2019,113.03,157.15,10.32,13.33,6.5,,0.79,10.7,11.25,64.33,3.32,4.45,270,Poor
Chandigarh,11/13/2019,101.59,165.89,33.46,21.83,31.03,,0.99,10.81,7.64,31.33,6.13,4.09,270,Poor
Chandigarh,11/14/2019,101.15,173.66,30.76,20.56,25.88,,1.29,12.37,9.47,1.53,6.96,3.99,214,Poor
Chandigarh,11/15/2019,96.95,162.86,4.57,17.22,13.93,1,0.85,10.64,12.77,1.5,5.61,3.76,245,Poor
Chandigarh,11/16/2019,63.35,122.19,3.11,10.68,13.76,0.7,0.5,8.08,17.52,1.19,3.48,3.4,165,Moderate
Chandigarh,11/17/2019,42.54,70.69,3.11,9.85,12.88,0.65,0.42,9.32,17.13,1.03,2.63,3.77,94,Satisfactory
Chandigarh,11/18/2019,61.85,100.77,5.34,25.44,28.08,6.43,0.67,9.22,14.66,1.15,3.57,3.38,87,Satisfactory
Chandigarh,11/19/2019,85.34,154.54,,,,,1.07,10.57,11.05,8.69,6.84,10.44,136,Moderate
Chandigarh,11/20/2019,92.71,157.63,,,,,1.24,11.86,8.42,10.81,2.31,1.25,215,Poor
Chandigarh,11/21/2019,84.5,144.04,,,,,0.93,12.07,8.79,9.14,1.96,1.16,179,Moderate
Chandigarh,11/22/2019,116.3,199.37,,,,,0.87,10.74,6.22,9.34,1.87,1.23,246,Poor
Chandigarh,11/23/2019,84.1,125.61,1.32,17.06,18.48,9.59,0.53,9.45,8.15,6.91,1.82,0.97,256,Poor
Chandigarh,11/24/2019,44.9,76.48,2.6,18.03,20.07,5,0.45,10.79,8.99,5.24,1.92,1.19,107,Moderate
Chandigarh,11/25/2019,46.55,93.05,17.99,51.27,68.73,5,0.87,11.2,7.16,6.89,2.25,1.14,80,Satisfactory
Chandigarh,11/26/2019,61.28,138.26,16.84,48.98,66.05,5,0.84,9.71,4.22,7.59,2.31,1.12,111,Moderate
Chandigarh,11/27/2019,32.56,64.7,18.8,52.22,70.53,5,0.85,10.94,5.34,7.25,2.22,1.22,88,Satisfactory
Chandigarh,11/28/2019,42,74.34,28.32,29.43,51.8,5,0.85,10.01,5.92,8.14,1.73,7.16,100,Satisfactory
Chandigarh,11/29/2019,50.57,91.07,40.39,8.06,36.97,5,0.88,10.77,7.12,9.66,0.67,0.21,95,Satisfactory
Chandigarh,11/30/2019,55.52,105.75,27.53,10.22,27.17,5,0.77,10.78,8.14,7.55,0.45,0.17,92,Satisfactory
Chandigarh,12/1/2019,59.05,98.34,8.75,12.28,13.41,5,0.73,10.18,10.13,7.16,0.41,0.14,107,Moderate
Chandigarh,12/2/2019,78.39,120.04,11.61,11.11,14.88,5,0.61,8.67,11.23,6.4,0.31,0.16,122,Moderate
Chandigarh,12/3/2019,81.14,140.46,25.39,15.46,27.98,5,0.77,6.36,12.77,7,0.39,0.11,166,Moderate
Chandigarh,12/4/2019,91.88,171.84,59.58,13.5,52.75,24.2,1.3,9.59,12.55,10,0.86,0.29,199,Moderate
Chandigarh,12/5/2019,92.12,167.97,70.94,5.08,59.09,35.57,1.25,9.06,13.89,10.36,0.92,0.22,204,Poor
Chandigarh,12/6/2019,77.58,135.81,44.31,10.6,41.3,44.06,0.96,10.33,9.78,8.15,0.65,0.15,186,Moderate
Chandigarh,12/7/2019,69.8,133.11,43.97,12.89,42.09,49.26,1,10.46,8.77,8.82,0.64,4.82,139,Moderate
Chandigarh,12/8/2019,69.48,111.77,33.52,14.4,33.18,40.21,0.87,10.54,10.45,2.09,0.48,1.27,142,Moderate
Chandigarh,12/9/2019,97.55,196.46,29.9,21.94,34.45,36.14,0.92,11.4,8.56,3.31,0.46,1.09,157,Moderate
Chandigarh,12/10/2019,90.07,153.17,27.56,20.88,32.57,35.75,0.86,11.91,8.73,3.3,0.43,1,218,Poor
Chandigarh,12/11/2019,119.05,175.51,33.79,21.97,38.56,45.27,1.06,10.15,7.86,3.43,0.65,1.05,211,Poor
Chandigarh,12/12/2019,108,141,34.59,23.28,40.18,47.58,1.01,8.2,8.47,3.49,0.63,1.15,307,Very Poor
Chandigarh,12/13/2019,21.86,53.35,6.07,14.69,12.52,46.26,0.4,7.97,13.21,3.38,0.25,0.8,115,Moderate
Chandigarh,12/14/2019,39,70.49,8.42,14.96,14.58,57.1,0.48,10.16,4.84,3.37,0.26,0.99,44,Good
Chandigarh,12/15/2019,39.25,63.12,7.44,11.3,11.79,43.62,0.51,9.65,5.81,3.27,0.18,1.04,70,Satisfactory
Chandigarh,12/16/2019,41.79,77.26,7.23,10.15,11.16,31.34,0.53,6.58,3.7,3.04,0.18,0.76,69,Satisfactory
Chandigarh,12/17/2019,61.95,101.09,4.68,12.21,9.97,37.32,0.53,6.01,4.85,3.04,0.14,0.73,89,Satisfactory
Chandigarh,12/18/2019,49.36,82.55,6.34,11.18,10.87,33.79,0.62,5.7,3.93,4.8,0.22,0.74,95,Satisfactory
Chandigarh,12/19/2019,91.41,119.91,7.9,14.2,13.76,33.11,0.66,7.77,5.84,7.02,0.29,0.84,149,Moderate
Chandigarh,12/20/2019,98.48,132.54,8.48,14.95,14.25,42.05,0.8,8.64,8.29,8.3,0.25,0.88,204,Poor
Chandigarh,12/21/2019,68.55,119.96,5.88,11.44,10.79,40.98,0.8,5.95,8.99,7.21,0.21,2.3,199,Moderate
Chandigarh,12/22/2019,46.06,87.11,2.7,11.25,8.04,36.8,0.62,6.88,11.38,0.08,0.13,0.83,101,Moderate
Chandigarh,12/23/2019,41.79,83.61,6.97,12.09,11.87,40.76,0.66,6.83,8.97,4.17,0.22,0.69,80,Satisfactory
Chandigarh,12/24/2019,67.27,132.94,10.35,13.21,15.23,36.41,0.72,6.88,8.48,7.96,0.21,0.81,110,Moderate
Chandigarh,12/25/2019,35.08,65.55,3.48,9.79,7.92,26.09,0.49,5.65,9.85,5.42,0.11,0.65,96,Satisfactory
Chandigarh,12/26/2019,38.86,79.99,2.22,10.41,7.23,22.17,0.49,6.14,10.21,4.76,0.11,0.62,69,Satisfactory
Chandigarh,12/27/2019,61.39,131.32,3.7,14.23,10,25.4,0.58,4.76,6.78,6.06,0.18,0.5,97,Satisfactory
Chandigarh,12/28/2019,77.1,156.58,12.15,11.78,14.9,25.82,0.69,6.58,6.12,6.54,0.24,0.64,127,Moderate
Chandigarh,12/29/2019,58.68,99.91,11.84,12.41,16.18,24.38,0.77,5.62,9.04,7.95,0.24,0.68,149,Moderate
Chandigarh,12/30/2019,72.34,140.37,38.14,16.28,36.66,26.86,1.04,6.59,6.52,8.77,5.1,1.28,102,Moderate
Chandigarh,12/31/2019,77.06,145.42,49.23,14.74,48.79,24.95,1.24,7.27,6.62,10.96,0.42,0.72,206,Poor
Chandigarh,1/1/2020,63.22,135.76,46.81,15.96,45.21,24.73,1.11,7.79,8.1,9.14,0.38,0.78,132,Moderate
Chandigarh,1/2/2020,45.65,102.2,40.57,13.18,39.43,29.29,0.97,8.9,22.51,7.93,0.74,0.88,109,Moderate
Chandigarh,1/3/2020,45.79,94.86,36.01,11.14,34.87,46.37,0.93,11.32,14.29,8.27,1.11,0.99,102,Moderate
Chandigarh,1/4/2020,53.46,108.55,23.92,13.16,26.12,45.85,0.84,9.13,9.92,7.1,0.64,1.01,100,Satisfactory
Chandigarh,1/5/2020,51.15,106.42,6.6,13.63,12.1,35.98,0.64,8.39,9.66,5.65,0.23,0.9,109,Moderate
Chandigarh,1/6/2020,37.92,65.35,10.22,12.04,14.32,38.35,0.57,9.79,6.99,5.4,0.14,0.98,85,Satisfactory
Chandigarh,1/7/2020,28.87,48.29,29.12,11.69,29.7,39.27,0.79,8.73,8.44,6.69,0.18,1.02,56,Satisfactory
Chandigarh,1/8/2020,31.92,43.82,18.41,9.94,19.91,38.98,0.61,7.9,10.9,4.94,0.16,0.91,48,Good
Chandigarh,1/9/2020,28.35,47.36,3.41,11.19,8.54,35.22,0.44,5.58,12.51,4.01,0.37,0.81,49,Good
Chandigarh,1/10/2020,27.82,63.04,7.97,11.61,12.46,33.56,0.5,6,10.61,4.62,0.22,0.26,58,Satisfactory
Chandigarh,1/11/2020,46.57,108.09,19.2,15.57,23.47,24.35,0.76,6.55,8.43,6.31,0.16,0.31,80,Satisfactory
Chandigarh,1/12/2020,75.8,165.63,17.43,17.6,23.12,24.83,0.92,9.83,6.26,9.58,0.16,0.39,123,Moderate
Chandigarh,1/13/2020,63.64,120.83,18.37,15.63,23.05,29.22,0.88,7.38,7.63,8.33,0.17,0.32,170,Moderate
Chandigarh,1/14/2020,39.14,73.4,13.13,9.24,15.17,33.17,0.69,6.7,8.2,6.8,0.16,0.25,88,Satisfactory
Chandigarh,1/15/2020,46.49,85.04,12.44,12.03,16.45,31.7,0.68,7.03,9.22,6.39,0.16,0.3,77,Satisfactory
Chandigarh,1/16/2020,40.07,79.2,7.15,11.91,11.96,29.08,0.67,6.47,8.12,6.54,0.15,0.27,80,Satisfactory
Chandigarh,1/17/2020,48.86,90.27,16.22,10.91,18.44,41.64,0.75,7.18,6.46,6.81,0.19,0.25,85,Satisfactory
Chandigarh,1/18/2020,58.57,134,18.14,11.8,20.29,47.37,0.69,8.39,8.28,6.26,0.19,1.71,110,Moderate
Chandigarh,1/19/2020,46.76,96.89,20.11,11.33,22.08,35.94,0.78,7.99,10.35,6.54,0.29,0.97,112,Moderate
Chandigarh,1/20/2020,54.78,127.45,27.83,13.64,29.01,42.26,0.96,6.46,8.95,7.74,0.44,0.83,93,Satisfactory
Chandigarh,1/21/2020,65.75,140.69,38.7,16.84,39.52,43.79,1.03,9.06,9.56,9.44,0.6,1.04,136,Moderate
Chandigarh,1/22/2020,41.75,93.67,18.17,12.43,21.1,48.99,0.73,7.32,6.54,6.48,0.46,0.91,112,Moderate
Chandigarh,1/23/2020,29.8,72.37,1.59,10.72,6.48,50.54,0.43,5.37,12.63,3.94,0.14,0.68,73,Satisfactory
Chandigarh,1/24/2020,27.35,82.96,1.26,13.16,7.67,48.75,0.54,5.84,14.54,4.31,0.11,0.58,75,Satisfactory
Chandigarh,1/25/2020,50.16,107.88,35.84,13.38,35.43,35.96,1.03,7.56,3.2,6.75,0.28,0.83,99,Satisfactory
Chandigarh,1/26/2020,63.05,108.46,29.72,14.09,31.22,32.77,0.9,8.11,11.11,5.95,0.15,1.05,117,Moderate
Chandigarh,1/27/2020,70.05,123.37,26.66,18.67,31.12,36.16,0.98,8.26,9.31,8.21,0.36,2.29,93,Satisfactory
Chandigarh,1/28/2020,40.04,89.37,15.87,17.71,21.46,70.87,0.64,7.53,10.27,5.05,0.25,0.73,142,Moderate
Chandigarh,1/29/2020,23.83,68.76,6.6,16.39,13.86,65.83,0.51,7.44,8.83,0,0,0,72,Satisfactory
Chandigarh,1/30/2020,26.33,65.41,4.78,11.56,9.73,52.34,0.46,5.88,9.77,3.21,0.15,0.46,76,Satisfactory
Chandigarh,1/31/2020,33.27,66.36,4.48,12.56,7.49,68.76,0.6,6.3,7.45,5.07,0.24,0.69,55,Satisfactory
Chandigarh,2/1/2020,46.01,85.01,3.21,15.01,5.53,79.53,0.82,7.97,12.24,7.04,0.38,0.85,95,Satisfactory
Chandigarh,2/2/2020,36.92,82.32,4.52,12.5,10,52.13,0.57,6.96,13.45,5.16,0.16,0.79,75,Satisfactory
Chandigarh,2/3/2020,45.69,115.3,17.36,14.34,20.79,48.4,0.76,7.01,10.43,5.97,0.3,0.77,95,Satisfactory
Chandigarh,2/4/2020,48.43,112.21,32.31,16.22,34.89,45.63,0.87,8.97,11.01,7.08,0.42,0.82,113,Moderate
Chandigarh,2/5/2020,44.5,85.81,1.37,11.9,7.21,41.06,0.5,7.05,13.06,4.56,0.15,0.69,98,Satisfactory
Chandigarh,2/6/2020,44.26,93.7,15.06,13.75,18.79,51.85,0.71,7.71,9.21,5.77,0.33,0.8,83,Satisfactory
Chandigarh,2/7/2020,52.11,95.92,29.84,17.65,28.07,52.94,0.82,9.1,9.83,6.73,0.42,0.94,102,Moderate
Chandigarh,2/8/2020,56.44,94.22,9.91,15.27,15.03,37.51,0.67,7.94,10.93,5.92,0.24,0.79,91,Satisfactory
Chandigarh,2/9/2020,58.61,103.76,23.06,19.65,28.42,24.01,0.82,10.03,9.18,6.61,0.3,0.92,101,Moderate
Chandigarh,2/10/2020,58.08,109.57,25.78,18.27,30.22,26.54,0.89,8.69,10.81,6.72,1.58,3.27,109,Moderate
Chandigarh,2/11/2020,55.99,118.21,18.39,17.75,24.25,34.43,0.85,8.71,11.89,6.74,2.6,0.9,109,Moderate
Chandigarh,2/12/2020,54.47,114.12,3.68,15.96,11.31,32.97,0.65,8.35,19.25,5.87,0.17,0.76,110,Moderate
Chandigarh,2/13/2020,45.96,94.73,1.7,14.52,8.96,33.61,0.59,9.29,17.07,5.64,0.16,0.77,102,Moderate
Chandigarh,2/14/2020,38.65,96.46,1.54,13.63,8.36,36.75,0.49,8.37,16.15,4.98,0.2,0.76,94,Satisfactory
Chandigarh,2/15/2020,38.73,92.66,1.43,14.94,8.94,36.5,0.56,9.09,17.84,4.98,0.14,0.82,94,Satisfactory
Chandigarh,2/16/2020,44.75,97.01,10.51,18.43,17.9,30.26,0.68,9.39,12.34,5.74,0.21,1.08,99,Satisfactory
Chandigarh,2/17/2020,37.34,84.86,6.64,17.18,14.42,29.55,0.61,8.07,15.63,5.3,0.2,0.91,88,Satisfactory
Chandigarh,2/18/2020,39.85,114.47,4.45,17.63,12.56,50.52,0.66,9.85,11.62,5.45,0.2,3.38,94,Satisfactory
Chandigarh,2/19/2020,49.94,140.48,29.86,23.78,36.57,47.46,1,8.79,12.05,8.7,0.41,2.84,124,Moderate
Chandigarh,2/20/2020,40.09,105.55,3.48,22.32,14.23,51.36,0.66,10.52,10.35,5.38,0.22,2.71,114,Moderate
Chandigarh,2/21/2020,17.74,36.33,5.72,19.61,14.1,51.13,0.58,11.11,8.22,4.37,0.12,2.94,72,Satisfactory
Chandigarh,2/22/2020,28.86,59.53,9.04,16.27,15.75,56.93,0.61,9.63,15.11,5,0.16,3.21,50,Good
Chandigarh,2/23/2020,26.21,65.46,11.93,16.68,18.18,54.07,0.67,10,15.54,5.4,0.15,3.91,64,Satisfactory
Chandigarh,2/24/2020,22.11,68.15,8.68,14.65,14.71,57.43,0.54,10.26,14.02,4.5,0.17,4.41,61,Satisfactory
Chandigarh,2/25/2020,31.08,78.66,8.84,17.82,16.43,53.71,0.65,11.05,13.07,5.38,0.18,1.27,78,Satisfactory
Chandigarh,2/26/2020,36.76,96.77,23.97,21.72,30.21,42.06,0.91,11.17,11.33,6.28,0.17,1.41,83,Satisfactory
Chandigarh,2/27/2020,55.33,122.12,20.93,22.96,28.95,44.13,1.03,11.55,10.96,8.48,0.24,1.37,112,Moderate
Chandigarh,2/28/2020,48.22,112.13,9.79,19.63,18.3,60.86,0.79,9.13,14.79,7.02,0.21,1.09,112,Moderate
Chandigarh,2/29/2020,24.21,56.88,12.13,19.64,19.59,59.45,0.63,8.1,13.73,5.02,0.15,1.2,86,Satisfactory
Chandigarh,3/1/2020,16.87,53.56,26.74,19.34,31.78,51.59,0.7,9.37,10.24,5.43,0.13,1.31,62,Satisfactory
Chandigarh,3/2/2020,32.21,75.25,21.81,19.91,27.96,51.7,0.72,11.08,9.32,5.67,0.15,1.3,66,Satisfactory
Chandigarh,3/3/2020,35.14,90.3,9.78,16.91,16.8,66.95,0.6,9.75,12.35,5.31,0.13,1.27,82,Satisfactory
Chandigarh,3/4/2020,35.6,101.85,14.24,21.84,22.8,68.95,0.77,10.94,12.72,6.69,0.16,1.21,97,Satisfactory
Chandigarh,3/5/2020,20.93,64.03,6.33,21.44,16.33,58.7,0.52,8.94,13.74,4.8,0.14,1.16,86,Satisfactory
Chandigarh,3/6/2020,13.67,38.03,4.61,17.43,12.82,58.92,0.4,7.91,11.92,3.56,0.93,47.4,49,Good
Chandigarh,3/7/2020,13.4,26.33,18.12,12.2,20.48,59.19,0.57,6.45,5.37,3.66,2.35,116.62,35,Good
Chandigarh,3/8/2020,22.56,46.29,26.85,14.69,29.63,55.11,0.66,8.51,12.53,5.13,2.25,1.11,62,Satisfactory
Chandigarh,3/9/2020,21.62,53.89,1.64,13.26,8.13,54.32,0.38,7.63,15.71,3.43,2.65,0.87,47,Good
Chandigarh,3/10/2020,29.78,76.2,7.71,18.13,15.51,64.07,0.6,9.69,12.53,4.58,2.53,1.23,69,Satisfactory
Chandigarh,3/11/2020,27.87,69.71,11.05,20.98,19.56,63.51,0.63,8.38,10.97,5.07,2.87,1.14,74,Satisfactory
Chandigarh,3/12/2020,19.08,38.09,7.16,19.73,15.69,69.07,0.54,8.23,15.5,3.99,2.84,0.64,49,Good
Chandigarh,3/13/2020,17.86,40.9,6.34,18.04,14.58,69.88,0.46,8.05,17.15,3.59,2.84,0.78,50,Good
Chandigarh,3/14/2020,9.63,23.2,4.21,12.29,9.75,69.21,0.38,10.93,16.26,3.1,2.96,0.75,29,Good
Chandigarh,3/15/2020,10.57,36.5,4.62,9.66,8.78,82.11,0.46,9.47,15.62,3.49,2.61,1,30,Good
Chandigarh,3/16/2020,21.2,70.76,3.76,9.14,7.39,87.95,0.47,10.27,12.37,3.51,1.5,0.8,56,Satisfactory
Chandigarh,3/17/2020,18.52,76.08,2.35,8.04,6.29,100.35,0.5,9.45,15.24,3.93,0.15,0.7,77,Satisfactory
Chandigarh,3/18/2020,20.51,82.33,1.72,8.72,5.92,79.79,0.56,9.75,15.7,4.28,0.16,0.8,79,Satisfactory
Chandigarh,3/19/2020,23.59,83.69,4.97,11.22,9.8,75.59,0.66,10.23,14.59,5.24,0.26,1.03,85,Satisfactory
Chandigarh,3/20/2020,24.17,78.67,9.26,12.79,14.12,75.77,0.76,14.03,14.31,6.09,0.34,1.06,79,Satisfactory
