City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Amaravati,12/22/2017,76.27,152.59,7.51,56,35.9,19.53,0.15,29.88,56.97,0.29,4.44,0.19,165,Moderate
Amaravati,12/23/2017,86.5,147.95,5.24,42,26.6,20.78,0.15,11.85,73.09,0.31,3.9,0.17,159,Moderate
Amaravati,12/24/2017,100.62,167.75,3.75,47.68,28.41,23.68,0.22,10.85,62.78,0.34,4.81,0.29,232,Poor
Amaravati,12/25/2017,110.73,171.47,1.69,31.06,17.89,21.66,0.1,12.23,76.07,0.33,3.96,0.16,242,Poor
Amaravati,12/26/2017,107.7,170.21,4.97,43.54,27.2,22.52,0.17,18.07,64.6,0.33,4.01,0.16,274,Poor
Amaravati,12/27/2017,104.81,192.2,9.59,63.48,41.57,21.06,0.23,17.01,63.87,0.38,4.1,0.36,259,Poor
Amaravati,12/28/2017,89.95,175.16,10.95,64.53,43.23,18.87,0.27,15.52,62.49,0.36,4.12,0.23,225,Poor
Amaravati,12/29/2017,74.58,138.6,6.14,46.65,29.81,18.2,0.17,9.47,67.11,0.32,3.76,0.18,177,Moderate
Amaravati,12/30/2017,56.68,109.33,4.6,33.26,21.44,16.86,0.1,8.26,66.91,0.25,3.28,0.14,120,Moderate
Amaravati,12/31/2017,61.03,131.62,5.51,39.5,25.49,17.82,0.08,11.45,61.91,0.33,4.16,0.19,120,Moderate
Amaravati,1/1/2018,59.03,108.83,3.45,23.36,15.23,18.03,0.09,26.05,87.55,0.23,3.2,0.09,120,Moderate
Amaravati,1/2/2018,61.88,109.82,3.87,23.14,15.45,19.57,0.09,12.81,81.38,0.2,3.84,0.04,132,Moderate
Amaravati,1/3/2018,71.57,137.48,5.01,39.99,25.36,25.61,0.09,16.82,80.3,0.24,6.55,0.11,136,Moderate
Amaravati,1/4/2018,92.44,174.75,5.84,53.79,33.36,19.45,0.11,16.93,71.09,0.3,7.23,0.23,182,Moderate
Amaravati,1/5/2018,92.9,162.69,6.38,56.39,35.19,21.02,0.08,23.11,68.79,0.29,7.88,0.2,222,Poor
Amaravati,1/6/2018,85.15,151.97,11.05,61.55,41.72,18.71,0.07,11.86,90.8,0.26,7.14,0.16,230,Poor
Amaravati,1/7/2018,81.47,145.68,6.45,46.9,30.18,20.18,0.07,9.63,96.49,0.25,7.26,0.15,224,Poor
Amaravati,1/8/2018,81.58,132.66,3.97,34.93,21.81,21.59,0.09,12.81,118.91,0.29,6.16,0.15,217,Poor
Amaravati,1/9/2018,79.56,146.64,4.44,37.58,23.6,17.71,0.05,17.77,137.61,0.05,1.1,0.02,230,Poor
Amaravati,1/10/2018,87.43,155.95,3.9,37.31,23.02,22.35,0.1,13.4,121.72,0.1,1.93,0.01,229,Poor
Amaravati,1/11/2018,87.33,153.97,3.95,42.52,25.82,23.66,0.08,35.39,106.17,0.22,6.61,0.07,229,Poor
Amaravati,1/12/2018,110.39,182.54,4.54,52.24,31.49,24.74,0.04,36.01,82.2,0.28,8.48,0.12,235,Poor
Amaravati,1/13/2018,77.51,125.01,3.85,36.41,22.49,20.06,0.05,14.36,72.16,0.19,7.12,0.07,214,Poor
Amaravati,1/14/2018,86.96,129.99,3.65,28.32,18.03,21.23,0.05,4.83,62.6,0.23,6.93,0.07,186,Moderate
Amaravati,1/15/2018,76.29,115.53,2.96,21.35,13.75,20.38,0.05,8.75,69.99,0.18,7.71,0.07,172,Moderate
Amaravati,1/16/2018,67.06,100.34,3.22,20.25,13.29,18.78,0.06,4.7,54.92,0.15,6.52,0.07,138,Moderate
Amaravati,1/17/2018,68.34,104.45,3.71,26.26,16.99,20.29,0.06,6.43,45.63,0.15,6.54,0.07,125,Moderate
Amaravati,1/18/2018,66.28,117.3,7.36,45.13,29.99,21.68,0.05,7.21,45.97,0.19,6.81,0.1,132,Moderate
Amaravati,1/19/2018,64.98,116.14,6.98,45.4,29.83,21.32,0.06,8.83,50.28,0.18,6.79,0.14,111,Moderate
Amaravati,1/20/2018,75.46,132.84,9.56,56.53,37.84,21.88,0.13,30.48,51.98,0.2,6.58,0.14,137,Moderate
Amaravati,1/21/2018,81.58,141.85,4.99,38.15,24.35,19.33,0.05,11.04,59.76,0.16,5.83,0.07,172,Moderate
Amaravati,1/22/2018,78.27,142.86,5.98,45.36,29.01,19.12,0.06,10.32,58.53,0.16,5.57,0.06,160,Moderate
Amaravati,1/23/2018,79.01,138.14,6.16,45.43,29.17,20.29,0.06,10.18,58.04,0.18,5.76,0.07,163,Moderate
Amaravati,1/24/2018,77.98,137.31,5.09,44.96,28.04,21.11,0.06,7.22,50.69,0.17,6.37,0.08,165,Moderate
Amaravati,1/25/2018,77.96,155.73,8.4,59.92,38.7,23.45,0.06,31.01,40.77,0.18,7.39,0.13,139,Moderate
Amaravati,1/26/2018,79.04,143.38,6.19,43.61,28.23,26,0.08,8.67,45.46,0.19,7.14,0.1,176,Moderate
Amaravati,1/27/2018,77.78,131.14,6.1,43.84,28.33,26.3,0.09,7.62,43.26,0.18,6.61,0.07,162,Moderate
Amaravati,1/28/2018,76.48,131.86,4.06,33.37,21.04,22.05,0.06,7.49,45.71,0.16,4.43,0.06,160,Moderate
Amaravati,1/29/2018,74.2,135.97,4.3,35.82,22.55,20.24,0.07,12.16,53,0.15,4.24,0.05,142,Moderate
Amaravati,1/30/2018,78.23,140.66,5.36,45.76,28.7,21.73,0.05,12.45,45.35,0.19,4.83,0.08,172,Moderate
Amaravati,1/31/2018,68.53,147.48,8.28,61.52,39.46,19.74,0.04,23.68,37.99,0.18,5.11,0.11,134,Moderate
Amaravati,2/1/2018,62.08,152.59,10.08,62.18,41.29,19.42,0.05,8.97,34.93,0.16,4.65,0.13,136,Moderate
Amaravati,2/2/2018,50.64,130.36,6.48,45.52,29.49,19.89,0.07,10.61,40.57,0.18,3.9,0.11,130,Moderate
Amaravati,2/3/2018,44.21,119.52,3.63,34.37,21.23,23.31,0.07,5.86,31.73,0.09,3.54,0.06,111,Moderate
Amaravati,2/4/2018,50.71,115.65,7.91,35.16,25.13,11.19,0.06,8.16,32.58,0.13,3.19,0.08,117,Moderate
Amaravati,2/5/2018,42.27,100.54,4.95,30.69,20.33,13.4,0.66,8.99,32.18,0.12,2.8,0.09,102,Moderate
Amaravati,2/6/2018,39.41,101.1,3.21,28.53,17.83,17.9,0.81,5.86,28.72,0.12,3.07,0.11,108,Moderate
Amaravati,2/7/2018,50.56,116.89,6.93,37.27,25.44,11.05,0.97,5.25,23.36,0.08,2.3,0.1,99,Satisfactory
Amaravati,2/8/2018,50.54,120.05,2.91,26.96,16.74,13.02,0.9,17.9,36.66,0.1,2.28,0.21,121,Moderate
Amaravati,2/9/2018,26.22,62.82,2.24,20.1,12.54,12.32,0.61,8.25,23.74,0.07,3.07,0.12,86,Satisfactory
Amaravati,2/10/2018,31.83,66.74,2.76,16.83,11.14,11.9,0.61,5.87,24.72,0.05,2.64,0.11,57,Satisfactory
Amaravati,2/11/2018,70.26,112.29,0.4,11.87,6.57,13.05,0.62,7.29,31.4,0.06,2.1,0.1,107,Moderate
Amaravati,2/12/2018,59.47,99.73,0.54,12.85,7.18,11.94,0.68,7.62,30.57,0.04,1.88,0.11,118,Moderate
Amaravati,2/13/2018,58.71,99.04,0.41,13.88,7.62,11.99,0.86,6.89,36.2,0.12,1.84,0.1,110,Moderate
Amaravati,2/14/2018,56.29,107.96,0.25,16.71,9.02,10.89,0.95,12.91,48.39,0.16,2.37,0.1,114,Moderate
Amaravati,2/15/2018,50.41,118.62,1.68,25.6,15.01,20.24,0.69,11.81,33.46,0.17,3.82,0.11,111,Moderate
Amaravati,2/16/2018,57.53,128.81,1.94,25.03,14.88,33.72,0.78,25.39,31.15,0.15,3.02,0.14,117,Moderate
Amaravati,2/17/2018,43.82,97.19,1.45,16.01,9.45,22.52,0.67,17.62,27.62,0.09,2.52,0.12,107,Moderate
Amaravati,2/18/2018,42.71,80.24,15.9,17.35,22.25,24.68,0.49,9.53,30.68,0.1,3.09,0.12,87,Satisfactory
Amaravati,2/19/2018,54.73,94.12,3.49,12.79,9.73,22.79,0.58,8.21,30.21,0.08,2.23,0.15,89,Satisfactory
Amaravati,2/20/2018,50.91,99.84,4.55,16.33,12.39,23.18,0.64,10.34,26.24,0.1,2.51,0.1,97,Satisfactory
Amaravati,2/21/2018,38.5,106.7,4.5,16.82,12.69,19.54,0.58,11.02,26.62,0.1,2.68,0.11,100,Satisfactory
Amaravati,2/22/2018,32.21,107.43,7.39,17.33,15.32,18.13,0.6,11.81,24.84,0.12,3.28,0.13,105,Moderate
Amaravati,2/23/2018,35.36,107.25,6.13,17.75,14.52,16.57,0.85,10.87,23.99,0.09,2.92,0.2,114,Moderate
Amaravati,2/24/2018,59.65,127.26,8.21,19.14,16.94,20.46,0.7,10.82,21.64,0.16,2.67,0.15,116,Moderate
Amaravati,2/25/2018,46.16,115.95,11.52,17.19,18.59,16.35,,9.18,16.94,0.13,2.51,0.13,116,Moderate
Amaravati,2/26/2018,34.31,107.74,9.19,20.85,18.66,15.88,,13.97,16.28,0.1,2.44,0.12,98,Satisfactory
Amaravati,2/27/2018,39.52,113.31,19.35,21.18,27,18.5,0.81,15.02,18.8,0.15,2.65,0.2,116,Moderate
Amaravati,2/28/2018,43.08,116.06,5.34,19.02,14.54,22.46,0.79,22.7,25.64,0.09,2.16,0.12,108,Moderate
Amaravati,3/1/2018,38.1,97,7.1,22.21,17.68,19.27,0.79,13.89,22.73,0.06,2.12,0.11,100,Satisfactory
Amaravati,3/2/2018,33.08,83.16,5.37,18.83,14.38,14.52,0.72,8.98,23.63,0.05,2.04,0.1,92,Satisfactory
Amaravati,3/3/2018,29.7,77.45,4.45,17.33,13.01,12.72,0.65,9.71,29.26,0.05,1.85,0.1,80,Satisfactory
Amaravati,3/4/2018,38.67,82.67,4.45,22.81,15.74,12.41,0.66,12.63,22.9,0.06,2.18,0.11,88,Satisfactory
Amaravati,3/5/2018,30.04,83.07,11.58,24.74,22.65,12.52,0.78,8.98,17.81,0.05,1.91,0.21,83,Satisfactory
Amaravati,3/6/2018,39.72,103.81,19.66,26.29,30.06,14.03,0.81,9.68,17.53,0.11,2.46,0.17,100,Satisfactory
Amaravati,3/7/2018,38.21,78.95,5.71,19.03,14.85,14.15,0.75,8.03,22.81,0.05,2.19,0.1,81,Satisfactory
Amaravati,3/8/2018,58.31,124.64,11.93,28.85,25.14,14,1.03,10.21,22.24,0.12,2.38,0.16,112,Moderate
Amaravati,3/9/2018,62.49,113.56,8.08,22.65,18.7,16.53,0.91,12.68,26.26,0.09,2.18,0.12,113,Moderate
Amaravati,3/10/2018,49.04,102.46,5.75,19.92,15.26,14.09,0.64,6.82,26.52,0.1,2.5,0.1,105,Moderate
Amaravati,3/11/2018,41.67,80.09,2.74,13.08,9.19,13.51,0.78,8.35,30.38,0.11,2.08,0.1,88,Satisfactory
Amaravati,3/12/2018,32.44,75.3,6.01,19.07,15.02,12.65,0.68,7.75,21.52,0.09,2.72,0.15,78,Satisfactory
Amaravati,3/13/2018,26.43,80.85,10.73,20.82,19.8,11.64,0.72,9.43,16.52,0.08,2.24,0.13,78,Satisfactory
Amaravati,3/14/2018,25.08,60.67,7.17,15.22,13.94,14.1,0.56,8.63,13.8,0.05,2.19,0.12,69,Satisfactory
Amaravati,3/15/2018,26.09,63.05,4.9,10.42,9.51,10.74,0.58,11.33,21.38,0.02,1.26,0.1,60,Satisfactory
Amaravati,3/16/2018,16.62,39.94,4.9,8.18,8.43,11.53,0.58,6.37,12.68,0.01,1.52,,51,Satisfactory
Amaravati,3/17/2018,49.58,82.95,4.98,19.05,14.27,13.47,0.7,12.47,20.32,0.09,2.18,0.22,61,Satisfactory
Amaravati,3/18/2018,43.52,80.01,6.41,20.43,16.16,13.75,0.8,10.57,23.36,0.12,2.6,0.29,90,Satisfactory
Amaravati,3/19/2018,39.83,76.09,4.63,14.37,11.5,13.34,0.7,8.89,23.13,0.09,2.71,0.1,74,Satisfactory
Amaravati,3/20/2018,36.89,76.61,6.62,18.83,15.39,13.96,0.57,7.04,13.58,0.06,2.88,0.1,76,Satisfactory
Amaravati,3/21/2018,48.71,96.46,5.63,14.86,12.65,13.01,0.92,15.45,27.48,0.06,1.73,0.1,,
Amaravati,3/22/2018,52.69,94.25,4.69,14.44,11.58,15.35,0.59,16.81,19.03,0.01,1.48,0.1,92,Satisfactory
Amaravati,3/23/2018,46.48,95.41,4.35,14.79,11.5,15.02,0.6,15.55,21.04,0.03,1.62,0.16,93,Satisfactory
Amaravati,3/24/2018,44.22,77.62,3.56,8.53,7.52,14.58,0.73,9.61,23.87,0.02,1.28,0.1,88,Satisfactory
Amaravati,3/25/2018,35.91,71.26,2.94,6.99,6.19,13.53,0.67,3.69,27.58,0.01,1.69,,75,Satisfactory
Amaravati,3/26/2018,39.05,81.51,3.43,9.86,8.11,10.94,0.68,7.26,23.74,0.05,2.2,0.13,79,Satisfactory
Amaravati,3/27/2018,30.21,67.22,5.11,11.29,10.25,11.24,0.58,13.19,20.89,0.01,1.96,0.1,74,Satisfactory
Amaravati,3/28/2018,31.14,60.35,4.25,10.36,9.05,11.8,0.83,14.42,20.99,0.02,1.69,0.1,62,Satisfactory
Amaravati,3/29/2018,26.82,52.51,3.63,7.68,7.14,11.54,0.69,13.63,23.6,0,1.27,,53,Satisfactory
Amaravati,3/30/2018,26.34,52.07,3.49,8.43,7.41,9.3,0.57,18.83,23.6,0,1.38,,53,Satisfactory
Amaravati,3/31/2018,28.48,55.8,3.06,6.86,6.23,10.49,0.64,12.97,24.19,0,1.42,,55,Satisfactory
Amaravati,4/1/2018,21.83,52.92,2.69,5.28,5.09,7.53,0.55,8.3,23.34,0,1.43,,52,Satisfactory
Amaravati,4/2/2018,24.23,52.06,4.32,14.33,11.23,8.17,0.56,9.95,23.86,0.04,1.38,0.1,55,Satisfactory
Amaravati,4/3/2018,22.29,55.96,4.38,11.27,9.64,10.88,0.67,8.08,19.63,0.03,1.85,0.1,56,Satisfactory
Amaravati,4/4/2018,25.28,54.59,4.93,9.65,9.24,12.44,0.72,8.7,19.64,0.01,1.5,0.1,56,Satisfactory
Amaravati,4/5/2018,19.68,45.57,2.06,6.63,5.2,8.44,0.69,5.86,14.34,0,1.43,,52,Satisfactory
Amaravati,4/6/2018,29.89,71.75,5.08,9.62,9.25,9.17,0.87,10.34,20.63,0,1.12,,,
Amaravati,4/7/2018,24.4,70.25,5.01,10.84,9.84,10.27,0.74,7.4,13.13,0,1.11,0.1,76,Satisfactory
Amaravati,4/8/2018,20.05,79.5,4.17,13.54,10.69,9.77,0.65,10.35,34.29,0.02,1.12,,76,Satisfactory
Amaravati,4/9/2018,23.72,55.74,4.18,8.86,8.18,10.54,0.81,6.71,19.29,0,0.99,0.1,81,Satisfactory
Amaravati,4/10/2018,26.12,56.77,4.8,11.71,10.14,9.83,0.5,6.88,14.32,0,1.14,0.12,59,Satisfactory
Amaravati,4/11/2018,13,29,3.8,2.8,4.6,20.1,,,19.6,0,0.8,,,
Amaravati,4/12/2018,9.25,35.45,4.7,4.6,6.48,9.06,0.54,6.2,21.66,0,0.89,,,
Amaravati,4/13/2018,7.16,26.39,3.86,5.22,5.99,8.62,0.59,6.62,14.29,0,0.95,,46,Good
Amaravati,4/14/2018,7.97,33.2,4.26,6.48,7,8.66,0.61,6.01,11.52,0,1.06,,40,Good
Amaravati,4/15/2018,6.48,23.83,2.39,3.54,3.83,8.32,0.47,5.97,11.63,0,0.82,,33,Good
Amaravati,4/16/2018,7.2,34.11,3.7,5.73,6.14,7.23,0.5,7.01,18.9,0,1.07,,49,Good
Amaravati,4/17/2018,8.27,27.27,3.72,5.86,6.14,6.04,0.53,6.69,7.51,0,0.98,,32,Good
Amaravati,4/18/2018,17.79,53.96,4.51,6.55,7.31,8.37,0.73,10.53,28.54,0,1.02,,,
Amaravati,4/19/2018,9.21,27.62,2.67,3.26,3.9,6.59,0.44,6.91,11.95,0,0.73,,42,Good
Amaravati,4/20/2018,24.83,67.21,3.41,6.22,6.25,10.45,0.56,15.16,30.26,0,0.82,,,
Amaravati,4/21/2018,19.78,49.86,3,4.9,5.14,6.3,0.66,7.64,23.67,0,0.7,,53,Satisfactory
Amaravati,4/22/2018,8.85,30.54,2.7,3.86,4.26,5.01,0.36,5.44,20.73,0,0.74,,47,Good
Amaravati,4/23/2018,25,61,3.1,8.8,7.2,7.5,,,19.6,0,1.1,,,
Amaravati,4/24/2018,23.35,91.83,4.6,7.1,7.6,7.8,0.62,11.15,34.95,0,0.52,,,
Amaravati,4/25/2018,18.48,62.52,3.36,12.71,9.5,6.68,0.76,7.38,17.57,0,0.87,,79,Satisfactory
Amaravati,4/26/2018,24.79,66.54,4.32,7.23,7.54,9.86,0.6,13.05,29.11,0,0.89,,,
Amaravati,4/27/2018,11.04,38.34,3.76,5.11,5.87,6.78,0.48,6.21,16.31,0,0.71,,47,Good
Amaravati,4/28/2018,9.74,33.83,3.94,4.84,5.87,5.66,0.66,7.51,12.65,0,0.83,,51,Satisfactory
Amaravati,4/29/2018,10.35,30.98,3.51,5.55,5.81,4.43,1.01,5.38,7.55,0,0.86,,52,Satisfactory
Amaravati,4/30/2018,28.85,64.52,3.84,5.51,6.23,6.12,0.45,5.93,32.05,0,0.68,,,
Amaravati,5/1/2018,22.81,53.85,3.12,6.96,6.33,5.76,0.8,7.09,34.26,0,0.22,,88,Satisfactory
Amaravati,5/2/2018,28.54,56.36,4.29,22.75,15.68,8.96,0.85,7.28,32.62,,,,78,Satisfactory
Amaravati,5/3/2018,18.46,39.45,3.59,14.17,10.55,12.76,0.49,6.37,30.3,,,,90,Satisfactory
Amaravati,5/4/2018,23.9,37.71,4.65,26.74,18.01,12.69,0.56,6.01,12.46,,,,43,Good
Amaravati,5/5/2018,,,,,,,,,,,,,,
Amaravati,5/6/2018,,,,,,,,,,,,,,
Amaravati,5/7/2018,17,50,3.6,12.1,9.4,18,,,54.9,0.1,0.3,,,
Amaravati,5/8/2018,29.12,74.4,3.36,10.7,8.42,10.16,0.54,17.55,53.09,0.07,5.08,,,
Amaravati,5/9/2018,14.42,36.29,3.41,6.9,6.44,7.77,0.43,9.19,35.44,0.08,2.85,,55,Satisfactory
Amaravati,5/10/2018,19.06,43.83,5.12,9.93,9.48,9.06,0.54,8.34,51,0.05,0.47,,,
Amaravati,5/11/2018,12.42,36.29,4.47,10.28,9.11,4.63,0.51,5.82,36.88,0.03,0.21,0.15,52,Satisfactory
Amaravati,5/12/2018,21.4,54.19,4.04,8.19,7.82,9.19,0.57,9.63,56.23,0.32,0.3,,,
Amaravati,5/13/2018,16.78,42.22,2.87,5.94,5.57,7.82,0.4,7.31,50.24,0.21,0.74,,84,Satisfactory
Amaravati,5/14/2018,19.77,62.11,3.66,10,8.38,9.3,1.03,12.02,43.79,0.57,0,,95,Satisfactory
Amaravati,5/15/2018,22.63,54.13,2.87,14.93,10.28,9.67,0.26,9.43,41.32,0.81,0,,58,Satisfactory
Amaravati,5/16/2018,22.44,55.03,4.24,10.94,9.25,9.46,1.31,7.48,40.74,0.28,0.05,,,
Amaravati,5/17/2018,15.2,45.09,4.69,9.26,8.84,8.99,1.18,6.82,54.21,2.11,0.06,4.47,125,Moderate
Amaravati,5/18/2018,9.58,28.33,3.12,9.05,7.35,13.54,0.59,7.27,122.21,1,0,,192,Moderate
Amaravati,5/19/2018,43.35,103.42,2.84,10.57,7.94,10.89,,21.69,64.07,0.88,0,,,
Amaravati,5/20/2018,16.44,54.42,2.37,7.26,5.79,9.16,,8.06,40.47,0.95,0,0.1,81,Satisfactory
Amaravati,5/21/2018,27.93,81.18,3.98,11.44,9.32,8.48,,11.16,51.06,0.2,0,,,
Amaravati,5/22/2018,13.23,41.25,2.51,5.4,4.92,9.37,,6.55,29.12,0.23,0.04,1.3,65,Satisfactory
Amaravati,5/23/2018,20.52,77.6,4.36,11.91,10.02,11.75,0.25,7.92,79.94,0.14,0,,,
Amaravati,5/24/2018,25.62,56.44,4.28,13.88,10.97,11.52,0.48,7.3,44.62,0.44,0.34,8.45,86,Satisfactory
Amaravati,5/25/2018,40.32,66.25,4.36,11.3,9.65,10.61,0.5,7.57,24.35,39.22,4.47,8.46,62,Satisfactory
Amaravati,5/26/2018,13.07,37.35,3.8,8.59,7.75,9.78,0.46,6.09,29.05,28.37,5.06,4.02,78,Satisfactory
Amaravati,5/27/2018,16.56,41.96,3.03,7.25,6.31,9.48,0.41,6.48,62.01,35.84,0.44,1.52,114,Moderate
Amaravati,5/28/2018,19.57,44.72,3.72,7.72,7.22,10.79,0.34,5.99,64.58,53.89,26.79,125.18,103,Moderate
Amaravati,5/29/2018,30.96,72.18,3.63,10.82,8.8,11.18,0.36,11.72,82.13,48.64,6.44,,134,Moderate
Amaravati,5/30/2018,32.1,83.29,3.17,10.17,8.07,9.85,0.29,6.4,105.09,,,,168,Moderate
Amaravati,5/31/2018,31.82,74.79,3.17,9.57,7.76,9.97,0.32,9.41,100.6,,,,150,Moderate
Amaravati,6/1/2018,37.5,84.96,3.27,11.57,8.91,10.06,0.57,4.53,79.11,,,,127,Moderate
Amaravati,6/2/2018,23.25,61.1,4.29,15.21,11.68,9.62,0.43,9.78,57.54,21.16,20.84,,106,Moderate
Amaravati,6/3/2018,27.42,57.28,3.36,19.38,13.04,7.89,0.32,6.83,77.6,16.54,8.98,89.7,129,Moderate
Amaravati,6/4/2018,31.26,72.82,2.6,10.78,7.92,9.02,0.4,7.7,100.25,6.66,1,47.94,136,Moderate
Amaravati,6/5/2018,28.12,70.21,2.67,13.18,9.28,11.27,0.38,7.28,126.43,4.24,6.34,22.67,155,Moderate
Amaravati,6/6/2018,32.33,55.74,3.37,18.42,12.62,13.99,0.51,6.22,44.58,1.84,76.32,,87,Satisfactory
Amaravati,6/7/2018,19.29,31.22,2.93,13.9,9.86,17.3,0.42,5.87,65.87,,,,84,Satisfactory
Amaravati,6/8/2018,17.99,29.24,2.8,10.45,7.92,14.89,0.32,6.37,63.95,,,,85,Satisfactory
Amaravati,6/9/2018,12.72,24.79,2.33,9.03,6.78,10.79,0.4,5.82,72.26,,,,91,Satisfactory
Amaravati,6/10/2018,13.65,35.39,1.9,6.11,4.79,9.14,0.46,7.1,60.03,,,,76,Satisfactory
Amaravati,6/11/2018,17.64,47.81,3.95,10.06,8.65,9.74,0.49,5.81,46.41,,,,60,Satisfactory
Amaravati,6/12/2018,23.43,57.11,5.5,13.82,11.83,10.29,0.79,6.68,46.96,,,,69,Satisfactory
Amaravati,6/13/2018,25.92,68.27,4.85,15.08,11.96,9.72,0.61,6.36,36.27,,,,64,Satisfactory
Amaravati,6/14/2018,32.7,103.88,3.83,11.83,9.5,11.4,0.55,8.41,47.71,,,,98,Satisfactory
Amaravati,6/15/2018,31.58,107.31,4.62,13.57,11.07,13.41,1.13,8.66,62.14,,,,128,Moderate
Amaravati,6/16/2018,22.9,69.96,3.08,10.96,8.42,10.54,0.75,5.29,61.1,,,,113,Moderate
Amaravati,6/17/2018,24.23,78.11,3,8.32,6.95,10.85,0.98,9,59.68,,,,87,Satisfactory
Amaravati,6/18/2018,17.92,68.72,3.53,7.85,7.13,10.72,0.46,6.66,52.83,,,,79,Satisfactory
Amaravati,6/19/2018,17.38,55.59,4.73,9.13,8.79,9.36,0.84,6.18,54.36,,,,69,Satisfactory
Amaravati,6/20/2018,19.06,59.46,4.75,11.31,9.96,10.32,1.02,5.43,62.58,,,,78,Satisfactory
Amaravati,6/21/2018,18.81,55.66,3.91,11.7,9.49,11.32,1.01,5.53,62.72,0.23,0.26,0.1,88,Satisfactory
Amaravati,6/22/2018,18.69,50.06,3.48,12.39,9.52,12.21,0.81,7.62,68.32,0.38,0.2,,101,Moderate
Amaravati,6/23/2018,17.85,43.47,3.35,11.42,8.88,11.67,1.05,6.86,63.17,0.41,0.24,,80,Satisfactory
