City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Bhopal,10/19/2019,70.39,152.01,3.82,29.21,18.64,19.85,0.99,13.41,59.11,,,,146,Moderate
Bhopal,10/20/2019,86.57,141.8,8.05,41.02,28.36,19.25,1.18,13.41,44.4,,,,144,Moderate
Bhopal,10/21/2019,98.98,163.5,7.72,41.72,28.46,20.61,1.17,8.65,45.51,,,,225,Poor
Bhopal,10/22/2019,84.03,176.99,9.42,52.3,35.47,19,1.3,9.64,46.25,,,,209,Poor
Bhopal,10/23/2019,49.01,115.92,9.07,45.9,31.79,16.1,1.09,9.81,51.28,,,,135,Moderate
Bhopal,10/24/2019,50.81,153.3,9.86,44.22,31.54,14.41,1.24,15.89,57.63,,,,116,Moderate
Bhopal,10/25/2019,82.8,224.32,16.43,51.52,40.76,21.55,1.48,11.75,67.26,,,,181,Moderate
Bhopal,10/26/2019,52.39,107.92,4.48,27.36,18.19,16.69,0.8,11.37,51.28,,,,128,Moderate
Bhopal,10/27/2019,61.4,89.15,6.93,29.86,21.53,14.07,1.1,12.38,29.35,,,,99,Satisfactory
Bhopal,10/28/2019,77.79,108.58,4.49,22.31,15.52,13.27,0.72,14.05,42.02,,,,228,Poor
Bhopal,10/29/2019,41.17,79.21,21.42,29.38,33.04,11.37,1.21,10.04,43.73,,,,85,Satisfactory
Bhopal,10/30/2019,32.48,71.23,3.49,28.91,18.21,12.66,0.96,12.39,53.56,,,,108,Moderate
Bhopal,10/31/2019,76.75,153.35,24.93,69.34,57.14,15.64,1.58,13.23,36.64,,,,117,Moderate
Bhopal,11/1/2019,84.25,163.21,10.79,56.23,38.68,16.05,1.39,18.31,53.06,,,,179,Moderate
Bhopal,11/2/2019,59.49,119.11,5.75,35.27,23.43,13.07,1.03,15.56,37.27,,,,153,Moderate
Bhopal,11/3/2019,41.34,88.69,6.96,32.76,23.08,12.62,1.02,12.54,40.69,,,,97,Satisfactory
Bhopal,11/4/2019,62.23,149.39,15.63,48.17,38.34,17.44,1.47,7.87,40.1,,,,129,Moderate
Bhopal,11/5/2019,65.74,157.38,7.58,57.11,36.54,17.61,1.46,9.59,52.59,,,,146,Moderate
Bhopal,11/6/2019,80.33,174.05,10.14,53.19,36.53,17.61,1.33,15.74,56.88,,,,146,Moderate
Bhopal,11/7/2019,65.45,145.09,6.22,36.89,24.68,18.15,1.1,15.52,45.14,,,,186,Moderate
Bhopal,11/8/2019,44.76,84.77,2.99,25.32,15.89,13.66,0.77,11.62,57.43,,,,97,Satisfactory
Bhopal,11/9/2019,101.67,165.64,2.3,31.65,18.71,14.92,1.03,12.5,109.33,,,,167,Moderate
Bhopal,11/10/2019,99.16,177.35,10.72,43.8,32.01,19.28,1.34,11.29,90.45,,,,234,Poor
Bhopal,11/11/2019,92.96,199.03,16.07,51.48,40.44,18.67,1.38,15.28,67.58,,,,220,Poor
Bhopal,11/12/2019,82.3,178.74,13.38,52.38,38.75,17.8,1.44,22.17,59.06,,,,193,Moderate
Bhopal,11/13/2019,89.84,198.72,15.71,63.33,46.46,16.09,1.52,22.96,59.61,,,,193,Moderate
Bhopal,11/14/2019,84.8,197.8,12.04,50.55,36.68,16.62,1.32,14.45,71.1,,,,190,Moderate
Bhopal,11/15/2019,111.07,251.75,30.18,62.13,57.59,19.76,1.63,19.3,71.84,,,,224,Poor
Bhopal,11/16/2019,111.98,249.14,28.36,67.6,59.01,21.16,1.37,17.52,66.8,,,,268,Poor
Bhopal,11/17/2019,100.68,260.27,28.12,61.43,55.53,21.99,1.71,15.11,68.83,,,,279,Poor
Bhopal,11/18/2019,76.82,193.01,25.39,49.59,47.02,19.67,1.25,11.55,84.68,,,,180,Moderate
Bhopal,11/19/2019,76.28,201.55,16.13,55.49,42.63,17.21,1.47,16.06,73.15,,,,174,Moderate
Bhopal,11/20/2019,73.75,165.16,3.42,39.49,23.78,14.97,1.07,14.87,79.82,,,,170,Moderate
Bhopal,11/21/2019,108.95,209.35,12.97,46.99,35.54,18.68,1.65,22.75,70.97,,,,236,Poor
Bhopal,11/22/2019,119.3,258.16,23.69,50.9,46.33,16.36,2.04,18.55,64.41,,,,274,Poor
Bhopal,11/23/2019,111.51,240.16,18.54,58.73,46.31,20.3,1.54,16.49,75.19,,,,266,Poor
Bhopal,11/24/2019,107.39,194.47,10.89,57.81,39.6,23.09,1.59,14.81,92.08,,,,268,Poor
Bhopal,11/25/2019,98.08,173.15,3.15,46.22,27.14,23.88,1.29,15.75,90.66,,,,244,Poor
Bhopal,11/26/2019,88.87,172.43,7.93,49.62,32.84,18.02,1.22,33.53,93.56,,,,204,Poor
Bhopal,11/27/2019,136.42,236.76,10.29,61.91,41.3,18.74,1.59,32.95,84.14,,,,286,Poor
Bhopal,11/28/2019,120.33,254.98,15.08,61.66,45.06,16.17,1.42,37.97,66.82,,,,312,Very Poor
Bhopal,11/29/2019,94.52,214.24,14.13,57.15,41.88,20.77,1.58,20.05,60.33,,,,228,Poor
Bhopal,11/30/2019,97.46,232.36,21,50.92,44.16,22.73,1.38,17.76,60.26,,,,225,Poor
Bhopal,12/1/2019,102.14,208.49,8.14,42.84,29.4,20.31,1.26,22.44,73.56,,,,218,Poor
Bhopal,12/2/2019,106.73,219.55,6.1,47.17,30.05,21.32,1.24,20.65,67.94,,,,274,Poor
Bhopal,12/3/2019,93.3,164.93,6.13,48.07,30.56,20.14,1.09,12.33,75.97,,,,239,Poor
Bhopal,12/4/2019,58.17,133.93,7.7,54.91,35.47,16.48,1.09,12.13,65.29,,,,140,Moderate
Bhopal,12/5/2019,54.73,136.33,5.96,53.51,33.31,16.7,0.95,13.59,59.47,,,,135,Moderate
Bhopal,12/6/2019,62.92,141,5.03,49.41,30.37,18.18,0.95,11.81,73.3,,,,120,Moderate
Bhopal,12/7/2019,113.84,213.2,12.45,69.19,46.93,22.78,1.4,23.5,81.85,,,,189,Moderate
Bhopal,12/8/2019,132.79,233.3,7.52,72.24,44.54,23.43,1.56,20.84,76.68,,,,310,Very Poor
Bhopal,12/9/2019,122.7,233.44,6.71,70.44,42.92,22.92,1.54,13.35,76.1,,,,305,Very Poor
Bhopal,12/10/2019,119.7,242.07,11.71,75.55,49.71,23.52,1.66,15.74,70.76,,,,295,Poor
Bhopal,12/11/2019,114.08,233.12,9.05,75.67,47.61,22.64,1.43,17.54,65.67,,,,298,Poor
Bhopal,12/12/2019,86.48,166.1,3.65,45.18,27.1,21.4,0.95,14.53,64.08,,,,243,Poor
Bhopal,12/13/2019,48.52,97.13,3.82,36.54,22.65,22.46,0.88,10.42,58.07,,,,121,Moderate
Bhopal,12/14/2019,70.34,115.59,5.21,38.1,24.59,23.66,0.92,3.97,48.52,,,,119,Moderate
Bhopal,12/15/2019,69.58,105.5,6.59,36.82,25.03,22.4,0.84,5.88,38.72,,,,120,Moderate
Bhopal,12/16/2019,68.18,106.69,5.93,41.63,27.06,20.98,0.86,5.34,45.16,,,,137,Moderate
Bhopal,12/17/2019,98.75,144.08,6.85,47.53,30.94,25.94,0.96,5.75,49.55,,,,180,Moderate
Bhopal,12/18/2019,82.89,138.04,7.56,56.51,36.29,23.1,1.05,7.82,46.45,,,,217,Poor
Bhopal,12/19/2019,73.27,132.11,8.28,59.98,38.74,22.72,1.2,12.26,48.92,,,,153,Moderate
Bhopal,12/20/2019,92.61,175.92,13.2,69.33,47.71,26.46,1.36,13.54,46.03,,,,197,Moderate
Bhopal,12/21/2019,80.04,155.45,5.55,59.83,36.42,24.53,1.15,14.39,61.25,,,,190,Moderate
Bhopal,12/22/2019,78.56,147.6,6.2,57.2,35.56,26.5,1.14,10.69,60.14,,,,147,Moderate
Bhopal,12/23/2019,71.6,128.59,3.83,49.38,29.46,25.17,0.97,8.04,66.32,,,,171,Moderate
Bhopal,12/24/2019,76.98,137.53,5.71,48.93,30.76,25.39,1.09,9.38,50.84,,,,117,Moderate
Bhopal,12/25/2019,115.82,169.48,8.72,41.34,29.17,30.99,1.17,6.81,34.89,,,,234,Poor
Bhopal,12/26/2019,77.06,128.39,8.89,49.21,33.5,22.13,1.03,7.89,52.24,,,,241,Poor
Bhopal,12/27/2019,58.7,124.83,11.62,55.18,38.89,18.09,1,10.2,47.03,,,,130,Moderate
Bhopal,12/28/2019,45.61,86.96,7.83,43.82,29.77,16.58,0.84,10.54,54.9,,,,99,Satisfactory
Bhopal,12/29/2019,65.61,113.96,6.77,46.49,30.32,19.66,0.91,4.24,47.5,,,,106,Moderate
Bhopal,12/30/2019,67.7,117.86,6.22,44.05,28.58,20.5,0.98,6.91,51.42,,,,119,Moderate
Bhopal,12/31/2019,116.65,173.53,7.22,47.06,31,26.45,1.18,10.31,40.11,,,,187,Moderate
Bhopal,1/1/2020,100.55,145.81,7.8,42.22,28.9,25.12,1.13,3.99,40.01,,,,266,Poor
Bhopal,1/2/2020,84.46,134.81,7.69,38.04,26.58,24.02,1.04,6.96,34.23,,,,223,Poor
Bhopal,1/3/2020,96.58,151.47,6.91,41.4,27.73,23.69,1.05,5.29,42.14,,,,199,Moderate
Bhopal,1/4/2020,93.38,155.98,14.89,49.68,38.62,21.83,1.33,6.66,41.08,,,,205,Poor
Bhopal,1/5/2020,75.17,125.76,10.56,46.67,33.5,22.43,1.1,3.36,37.47,,,,213,Poor
Bhopal,1/6/2020,45.49,96.18,8.92,47.62,32.68,15.57,0.9,12.43,47.64,,,,105,Moderate
Bhopal,1/7/2020,65.96,162.16,19.71,51.85,43.69,17.07,1.25,19.06,43.92,,,,114,Moderate
Bhopal,1/8/2020,74.62,158.19,4.89,35.11,22.74,21.45,0.9,7.48,55.42,,,,153,Moderate
Bhopal,1/9/2020,78.07,132.56,5.35,34.05,22.55,20.2,0.74,14.65,47.76,,,,174,Moderate
Bhopal,1/10/2020,65.94,113.49,6.89,36.15,24.91,16.54,0.81,7.34,51.3,,,,120,Moderate
Bhopal,1/11/2020,65.7,127.1,7.14,46.29,30.51,16.09,0.95,11.1,60.12,,,,115,Moderate
Bhopal,1/12/2020,70.03,142.67,22.47,54.59,47.39,19.35,1.35,13.32,49.77,,,,124,Moderate
Bhopal,1/13/2020,62.95,150.56,10.38,43.3,31.56,20.43,1.31,15.23,49.23,,,,146,Moderate
Bhopal,1/14/2020,85.64,158.56,11.88,48,35.28,28.68,1.43,11.31,33.43,,,,147,Moderate
Bhopal,1/15/2020,105.95,162.64,8.74,36.38,26.55,30.81,1.22,10.5,28.41,,,,200,Moderate
Bhopal,1/16/2020,134.02,196.56,7.96,32.54,23.87,32.17,1.33,9.74,18.93,,,,307,Very Poor
Bhopal,1/17/2020,80.47,139.95,6.67,38.33,25.9,22.01,1.01,17.33,49.45,,,,234,Poor
Bhopal,1/18/2020,87.22,145.21,10.87,40.78,30.61,22.86,1.13,16.63,32.11,,,,193,Moderate
Bhopal,1/19/2020,61.76,107.46,7.75,39.66,27.49,18.85,0.94,15.78,40.37,,,,137,Moderate
Bhopal,1/20/2020,52,103.34,5.45,39.37,25.46,16.05,0.82,14.48,48.53,,,,107,Moderate
Bhopal,1/21/2020,66.21,133.21,6.97,45.66,30.04,19.36,1.11,12.89,44.59,,,,104,Moderate
Bhopal,1/22/2020,77.7,142.79,6.32,37.59,25.21,25.19,0.95,11.27,39.34,,,,147,Moderate
Bhopal,1/23/2020,65.7,118.35,7.78,40.99,28.22,20.4,0.93,11.19,55.28,,,,141,Moderate
Bhopal,1/24/2020,55.61,153.75,17,53.06,42.13,19.31,1.27,12.64,46.25,,,,133,Moderate
Bhopal,1/25/2020,80.92,197.84,23.08,60.5,51.03,23.33,1.56,7.33,40.15,,,,151,Moderate
Bhopal,1/26/2020,78.94,179.42,14.38,58.1,42.68,24.31,1.5,25.68,46.81,,,,184,Moderate
Bhopal,1/27/2020,59.64,173.19,26.16,44.36,44.95,18.5,0.79,16.3,56,,,,123,Moderate
Bhopal,1/28/2020,51.51,152.6,6.98,29.92,21.68,21.09,0.84,11.42,57.96,,,,162,Moderate
Bhopal,1/29/2020,26.35,126.17,5.25,28.66,19.6,11.69,0.64,7.9,60.68,,,,120,Moderate
Bhopal,1/30/2020,61.02,121.23,5.37,37.6,24.46,18.98,0.84,7.17,56.55,,,,118,Moderate
Bhopal,1/31/2020,41.52,106.72,5.76,45.69,29.07,14.79,0.88,12.28,55.07,,,,111,Moderate
Bhopal,2/1/2020,35.23,94.42,4.25,37.21,23.33,13.43,0.76,7.67,62.2,,,,99,Satisfactory
Bhopal,2/2/2020,34.11,90.98,4.55,32.89,21.29,12.27,0.71,11.38,65.11,,,,94,Satisfactory
Bhopal,2/3/2020,37.8,97.23,4,33.21,21.01,15.01,0.78,8.08,60.49,,,,94,Satisfactory
Bhopal,2/4/2020,48.21,126.71,5.31,38.18,24.71,18.91,0.93,10.79,53.66,,,,115,Moderate
Bhopal,2/5/2020,62.84,133.91,7.6,42.27,28.75,20.4,1.04,14.53,53.22,,,,121,Moderate
Bhopal,2/6/2020,53.09,124.54,4.45,37.05,23.41,17.49,0.85,6.99,65.74,,,,124,Moderate
Bhopal,2/7/2020,60.4,129.16,4.6,36.83,23.42,18.9,0.86,15.08,66.81,,,,114,Moderate
Bhopal,2/8/2020,53.49,122.11,3.78,32.47,20.42,15.92,0.73,8.24,76.07,,,,119,Moderate
Bhopal,2/9/2020,45.82,89.86,3.49,32.12,20.01,15.16,0.71,9.61,82.58,,,,109,Moderate
Bhopal,2/10/2020,49.99,113.78,3.78,40.19,24.55,15.35,0.89,13.31,73.51,,,,112,Moderate
Bhopal,2/11/2020,46.41,106.47,4.08,38.68,23.97,14.81,0.87,14.92,76.77,,,,123,Moderate
Bhopal,2/12/2020,58.48,148.28,15.32,48.9,38.55,17.56,1.21,21.56,66.72,,,,122,Moderate
Bhopal,2/13/2020,87.83,220.69,18.42,58.91,46.4,22.76,1.66,14.22,47.65,,,,185,Moderate
Bhopal,2/14/2020,57.25,176.09,5.2,46.76,29.18,19.61,1.03,7.45,67.55,,,,155,Moderate
Bhopal,2/15/2020,49,175.48,8.68,51.43,34.5,19.47,1.13,27.49,61.27,,,,151,Moderate
Bhopal,2/16/2020,43.85,143.22,11.29,59.43,40.88,19.16,1.17,28.89,45.77,,,,149,Moderate
Bhopal,2/17/2020,38.03,135.71,13.08,57.99,41.47,14.98,1.26,26.67,50.86,,,,120,Moderate
Bhopal,2/18/2020,36.17,131.02,10.78,55.27,38.25,13.6,1.02,33.94,61.11,,,,136,Moderate
Bhopal,2/19/2020,35.5,135.29,10.03,46.73,33.1,13.45,0.84,43.76,57.41,,,,121,Moderate
Bhopal,2/20/2020,48.82,147.98,2.01,28.42,16.84,17.72,0.71,47.46,83.37,,,,137,Moderate
Bhopal,2/21/2020,52.9,149.75,4.77,31.98,20.98,19.34,0.87,29.67,76,,,,127,Moderate
Bhopal,2/22/2020,56.47,154.27,3.69,32.01,20.13,22.42,0.86,29.92,74.82,,,,141,Moderate
Bhopal,2/23/2020,78.47,149.05,4.03,31.8,20.28,29.18,0.96,24.92,63.72,,,,143,Moderate
Bhopal,2/24/2020,64.76,136.8,4.14,35.66,22.42,24.36,0.92,14.21,71.82,,,,138,Moderate
Bhopal,2/25/2020,46.56,128.83,7.85,39.53,27.5,15.91,0.97,21.25,65.5,,,,117,Moderate
Bhopal,2/26/2020,56.79,182.16,26.5,52.94,49.79,18.01,1.06,21.11,51.59,,,,137,Moderate
Bhopal,2/27/2020,45.15,164.28,9.62,41.04,29.74,17.34,1,8.22,63.08,,,,152,Moderate
Bhopal,2/28/2020,45.67,143.39,2.47,35.5,20.97,16.08,0.76,23.42,77.11,,,,141,Moderate
Bhopal,2/29/2020,57.17,177.99,13.46,47.39,36.23,16.95,1.18,31.84,61.89,,,,134,Moderate
Bhopal,3/1/2020,56.96,156.55,5.85,35.63,23.8,21.11,1.01,25.01,68.96,,,,149,Moderate
Bhopal,3/2/2020,42.46,103.2,3,29.98,18.48,20.47,0.75,15.23,66.4,,,,122,Moderate
Bhopal,3/3/2020,35.71,127.07,3.65,27.86,17.87,14.47,0.68,14.06,69.86,,,,111,Moderate
Bhopal,3/4/2020,50.42,150.43,2.5,26.59,16.27,15.87,0.65,10.82,77.01,,,,128,Moderate
Bhopal,3/5/2020,31.62,139.82,2.23,20.25,12.67,11.22,0.46,11.88,74.61,,,,129,Moderate
Bhopal,3/6/2020,39,152.86,2.36,19.42,12.33,12.66,0.46,11.8,56.95,,,,134,Moderate
Bhopal,3/7/2020,31.08,136.03,3.96,25.61,16.93,10.92,0.59,12.4,73.08,,,,126,Moderate
Bhopal,3/8/2020,26.46,90.56,4.44,27.92,18.55,11.62,0.71,12.32,65.71,,,,108,Moderate
Bhopal,3/9/2020,21.71,76.47,3.9,27.85,18.07,12.02,0.71,15.43,68.42,,,,88,Satisfactory
Bhopal,3/10/2020,39.17,90.15,2.52,21.5,13.59,18.53,0.79,9.86,67.84,,,,96,Satisfactory
Bhopal,3/11/2020,28.29,79.64,1.95,13.84,9.03,18.37,0.46,9.95,67.6,,,,87,Satisfactory
Bhopal,3/12/2020,22.35,90.17,2.05,14.28,9.35,10.48,0.39,7.29,77.34,,,,94,Satisfactory
Bhopal,3/13/2020,20.58,120.75,6.24,27.12,19.57,6.91,0.66,14.67,71.87,,,,98,Satisfactory
Bhopal,3/14/2020,24.67,136.07,2.1,20.28,12.59,7.68,0.51,14.59,74.51,,,,126,Moderate
Bhopal,3/15/2020,31.08,149.46,7.44,33.84,24.13,9.91,0.91,8.41,68.34,,,,126,Moderate
Bhopal,3/16/2020,32.78,138.8,7.14,37.17,25.58,13.22,0.99,9.03,64.88,,,,133,Moderate
Bhopal,3/17/2020,29.44,112.15,2.98,30.64,18.8,14.25,0.78,10.44,78.11,,,,124,Moderate
Bhopal,3/18/2020,30.25,97.28,2.47,30.26,18.2,14.35,0.79,12.89,82.85,,,,109,Moderate
Bhopal,3/19/2020,37.56,121.09,3.37,35.15,21.52,15.42,0.93,12.13,72.94,,,,110,Moderate
Bhopal,3/20/2020,38.33,115.47,2.26,25.91,15.7,15.65,0.62,18.02,74.85,,,,121,Moderate
Bhopal,3/21/2020,48.89,155.55,2.72,23.62,14.86,11.96,0.78,10.45,78.9,,,,118,Moderate
Bhopal,3/22/2020,41.97,118.18,1.68,18.18,11.13,16.18,0.62,13.7,71.63,,,,138,Moderate
Bhopal,3/23/2020,39.45,120.22,1.94,21.97,13.32,16.32,0.72,13.72,64.16,,,,106,Moderate
Bhopal,3/24/2020,35.52,113.66,1.6,15.64,9.71,16.45,0.55,12.88,68.08,,,,118,Moderate
Bhopal,3/25/2020,23.88,71.03,1.61,9.83,6.62,20.97,0.37,12.78,64.94,,,,96,Satisfactory
Bhopal,3/26/2020,22.93,41.62,1.63,10.67,7.09,24.4,0.37,12.27,65.58,,,,82,Satisfactory
Bhopal,3/27/2020,18.97,41.9,1.98,10.34,7.19,20.92,0.4,8.78,39.06,,,,58,Satisfactory
Bhopal,3/28/2020,15.69,31.69,0.82,8.36,5.13,20.31,0.37,8.4,32.9,,,,37,Good
Bhopal,3/29/2020,,,,,,,,,,,,,,
Bhopal,3/30/2020,,,,,,,,,,,,,,
Bhopal,3/31/2020,,,,,,,,,,,,,,
Bhopal,4/1/2020,,,,,,,,,,,,,,
Bhopal,4/2/2020,,,,,,,,,,,,,,
Bhopal,4/3/2020,,,,,,,,,,,,,,
Bhopal,4/4/2020,,,,,,,,,,,,,,
Bhopal,4/5/2020,,,,,,,,,,,,,,
Bhopal,4/6/2020,,,,,,,,,,,,,,
Bhopal,4/7/2020,35.95,85.88,2.85,16.26,8.69,18.53,0.15,16.82,85.3,,,,,
Bhopal,4/8/2020,32.15,105.58,3.72,6.76,6.73,14.65,0.5,11.77,56.41,,,,102,Moderate
Bhopal,4/9/2020,27.54,109.33,3.62,7.8,7.19,14.11,0.56,12.99,55.53,,,,104,Moderate
Bhopal,4/10/2020,28.85,99.38,3.71,8.8,7.8,13.17,0.61,10.29,55.03,,,,100,Satisfactory
Bhopal,4/11/2020,38.73,98.89,3.85,9.97,8.54,13.81,0.67,13.15,57.49,,,,98,Satisfactory
Bhopal,4/12/2020,40.28,113.91,3.15,12.68,7.65,16.76,0.49,14.64,65.78,,,,99,Satisfactory
Bhopal,4/13/2020,28.4,92.72,3.92,11.52,8.91,15.22,0.61,12.07,47.31,,,,95,Satisfactory
Bhopal,4/14/2020,44.88,122.8,3.95,11.2,9.27,15.61,0.68,13.32,46.95,,,,106,Moderate
Bhopal,4/15/2020,37.43,93.53,3.68,9.08,7.91,14.94,0.66,13.68,55.35,,,,104,Moderate
Bhopal,4/16/2020,57.8,115.67,4.04,13.67,10.66,14.93,0.8,15.84,47.76,,,,109,Moderate
Bhopal,4/17/2020,53.54,130.31,4.02,11.17,9.31,14.78,0.76,15.88,48.17,,,,111,Moderate
Bhopal,4/18/2020,59.34,113.89,4.18,12.85,10.33,19.32,0.79,15.02,58.23,,,,120,Moderate
Bhopal,4/19/2020,42.56,126.07,3.89,8.33,7.68,16.18,0.59,11.37,73.63,,,,110,Moderate
Bhopal,4/20/2020,60.33,132.44,4.25,11.96,9.91,14.59,0.75,17.29,63.71,,,,130,Moderate
Bhopal,4/21/2020,39.31,115.59,4.07,9.89,8.67,16,0.64,14.84,78.35,,,,118,Moderate
Bhopal,4/22/2020,47.96,102.17,4.09,12.98,10.32,15.4,0.69,15.2,80.27,,,,117,Moderate
Bhopal,4/23/2020,57.59,113.97,3.96,11.31,9.33,15.13,0.79,16.91,83.48,,,,122,Moderate
Bhopal,4/24/2020,41.99,117.82,3.02,10.04,7.74,15.21,0.57,13.09,63.33,,,,110,Moderate
Bhopal,4/25/2020,39.18,125.19,3.95,9.76,8.5,11.98,0.4,11.27,65.82,,,,118,Moderate
Bhopal,4/26/2020,41.85,134.46,3.72,9.74,8.31,12.77,0.48,11.37,76.15,,,,126,Moderate
Bhopal,4/27/2020,26.39,85.85,2.43,11.61,8.14,18.78,0.47,11.08,81.91,,,,121,Moderate
Bhopal,4/28/2020,35.29,66.47,1.24,11.29,7.12,14.99,0.47,13.07,86.55,,,,111,Moderate
Bhopal,4/29/2020,82.89,130.53,1.84,16.1,10.13,17.23,0.73,12.94,80.84,,,,159,Moderate
Bhopal,4/30/2020,44.8,96.89,1.32,12.18,7.66,15.8,0.55,7.65,85.66,,,,127,Moderate
Bhopal,5/1/2020,32.01,107.92,1.67,11.74,7.69,14.71,0.43,12.13,74.3,,,,102,Moderate
Bhopal,5/2/2020,27.77,88.38,1.14,9.25,5.94,11.53,0.44,9.17,71.92,,,,103,Moderate
Bhopal,5/3/2020,19.25,82.49,0.96,6.16,4.14,10.71,0.35,7.39,69.34,,,,82,Satisfactory
Bhopal,5/4/2020,31.58,122.09,1.36,8.81,5.88,17.68,0.46,9.41,67.22,,,,104,Moderate
Bhopal,5/5/2020,15.83,76.1,1.54,7.98,5.58,14.14,0.36,8.64,88.12,,,,109,Moderate
Bhopal,5/6/2020,34.54,89.22,1.26,11.61,7.28,12.35,0.48,13.95,88.75,,,,114,Moderate
Bhopal,5/7/2020,16.11,67.7,1.09,9.92,6.24,11.48,0.35,8.21,76.78,,,,96,Satisfactory
Bhopal,5/8/2020,27.52,93.84,1.17,11.32,7.06,10.24,0.44,7.76,83.57,,,,103,Moderate
Bhopal,5/9/2020,18.74,97.09,0.99,7.07,4.65,9.55,0.34,7.89,74.13,,,,95,Satisfactory
Bhopal,5/10/2020,14.74,46.8,1.02,7.37,4.84,12.12,0.34,8.2,82.56,,,,99,Satisfactory
Bhopal,5/11/2020,9.48,36.92,0.7,8.68,5.18,14.69,0.28,8.87,99.3,,,,127,Moderate
Bhopal,5/12/2020,24.64,63.97,1.01,11.92,7.17,15.3,0.49,14.95,84.88,,,,109,Moderate
