City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Chennai,1/29/2015,,,44.65,41.79,13.2,3.95,0.84,8.46,26.29,,2.86,,,
Chennai,1/30/2015,,,21.66,23.84,15.56,5.54,0.82,9.46,21.75,,,,,
Chennai,1/31/2015,,,44.76,46.59,14.26,4.37,0.94,7.88,38.57,,7.18,,,
Chennai,2/1/2015,,,21.43,26.05,12.53,4.2,0.71,7.76,42.61,,11.39,,,
Chennai,2/2/2015,,,10.61,15.82,20.87,3.63,1.59,10.58,38.8,,13.02,,,
Chennai,2/3/2015,,,9.09,14.89,17.92,5.12,0.98,6.83,29.08,,,,,
Chennai,2/4/2015,,,9.22,14,16.97,27.6,0.85,4.89,36.62,,11.48,,,
Chennai,2/5/2015,,,15.68,19.17,16.44,76.99,0.95,7.48,29.93,,,,,
Chennai,2/6/2015,,,11.9,16.7,17.47,81.78,0.76,7.36,37.13,,,,,
Chennai,2/7/2015,,,8.78,13.46,16.99,25.85,0.89,6.42,33.12,,0.38,,,
Chennai,2/8/2015,,,8.35,12.98,17.84,46.65,1.16,6.21,33.17,,10.02,,,
Chennai,2/9/2015,,,8.43,13.43,19.17,37.42,1.1,6.27,31.08,,,,,
Chennai,2/10/2015,,,8.99,13.2,16.15,58.69,1,6.64,40.77,,,,,
Chennai,2/11/2015,,,11.62,14.8,17.39,50.48,1,6.87,40.57,,,,,
Chennai,2/12/2015,,,10.77,14.27,16.47,47.94,0.97,6.79,47.85,,,,,
Chennai,2/13/2015,,,11.4,14.16,14.83,56.36,1.19,7.21,36.94,,,,,
Chennai,2/14/2015,,,9.83,12.97,15.28,56.06,1.43,7.84,31.32,,,,,
Chennai,2/15/2015,,,9.97,13.02,16.57,68.44,0.99,7.58,26.41,,,,,
Chennai,2/16/2015,,,9.55,12.63,15.2,82.48,0.98,7.38,30.87,,,,,
Chennai,2/17/2015,,,11.76,14.43,11.95,116.59,5.18,8.35,33.53,,,,,
Chennai,2/18/2015,,,12.57,15.78,10.13,113.29,9.81,9.15,33.83,,,,,
Chennai,2/19/2015,,,12.62,15.2,10.55,85.61,9.99,9.42,19.3,,,,,
Chennai,2/20/2015,,,12.1,13.43,13.11,98.16,4.52,11.51,30.22,,1.64,,,
Chennai,2/21/2015,,,9.33,11.56,14.85,103.03,0.85,7.04,24.91,,3.31,,,
Chennai,2/22/2015,,,8.72,11.4,12.7,110.13,0.9,6.31,30.54,,8.04,,,
Chennai,2/23/2015,,,13.54,15.81,13.57,105.68,0.9,6.13,25.03,,3.24,,,
Chennai,2/24/2015,,,14.05,14.44,14.09,114.96,0.9,7.34,29.33,,,,,
Chennai,2/25/2015,,,10.83,11.57,16.94,62.31,1.41,8.67,30.18,,,,,
Chennai,2/26/2015,,,7.97,13.22,15.59,,3.42,6.31,29.46,,4.29,,,
Chennai,2/27/2015,,,10.16,11.24,12.99,58.05,0.97,7.77,40.47,,6.49,,,
Chennai,2/28/2015,,,8.73,11.7,11.08,29.87,1.15,6.09,25.91,,,,,
Chennai,3/1/2015,,,8.16,11.38,11.91,14.42,1.15,5.8,52.44,,5.74,,,
Chennai,3/2/2015,,,8.66,10.95,12.26,14.83,10.6,5.29,93.22,17.71,5.74,,,
Chennai,3/3/2015,,,10.02,12.29,11.48,63.64,5.33,8.15,47.22,6.65,6.04,,,
Chennai,3/4/2015,,,9.25,11.37,11.41,58.57,2.82,6.77,41.26,6.86,6.02,,,
Chennai,3/5/2015,,,10.67,14.04,8.45,40.55,9.85,7.59,63.26,5.93,7.34,,,
Chennai,3/6/2015,,,11.44,16.34,8.46,74,11.02,10.07,105.13,,,,,
Chennai,3/7/2015,,,11.05,18.61,11.19,10.8,10.12,8.04,85.37,7.61,,,,
Chennai,3/8/2015,,,10.26,18.9,10.12,10.89,9.77,5.5,64.65,10.22,,,,
Chennai,3/9/2015,,,10.03,18.29,12.99,11.03,9.93,5.29,77.43,10.91,2.16,,,
Chennai,3/10/2015,,,10.07,22.44,16.57,11.42,5.45,4.61,34.6,7.82,10.29,,,
Chennai,3/11/2015,,,10.4,21.64,19.98,11.56,1.13,5.03,35.85,2.62,9.78,,,
Chennai,3/12/2015,,,11.46,16.02,14.87,10.86,1.11,5.22,57.14,,,,,
Chennai,3/13/2015,,,11.18,16.2,13.81,13.77,2.8,8.43,52.68,,6.61,,,
Chennai,3/14/2015,,,9.82,16.41,14.35,10.89,1.12,7.79,51.23,,,,,
Chennai,3/15/2015,,,30.73,35.78,13.25,11.15,1.07,5.58,47.28,,10.65,,,
Chennai,3/16/2015,,,17.08,24.87,14.08,11.16,1.09,5.63,52.19,,8.19,,,
Chennai,3/17/2015,,,35.48,48.6,17.67,10.54,1.07,10.75,73.63,,10.29,,,
Chennai,3/18/2015,,,46.92,54.96,14.34,9.96,1.25,10.87,34.43,,10.24,,,
Chennai,3/19/2015,,,14.24,22.4,16.37,9.99,1.02,12.45,48.82,,9.96,,,
Chennai,3/20/2015,,,14.93,22.22,13.62,10.04,1.05,10.7,35.5,,7.79,,,
Chennai,3/21/2015,,,24.83,36.81,15.25,11.76,0.81,13.96,54.8,,,,,
Chennai,3/22/2015,,,14.05,22.96,12.06,9.56,2.24,8.66,49.91,,,,,
Chennai,3/23/2015,173.51,,26.85,30.32,14.48,11.76,1.38,8.86,30.17,,8.72,,,
Chennai,3/24/2015,149.04,,31.23,112.29,12.77,9.68,0.93,14.04,38.67,,8.39,,333,Very Poor
Chennai,3/25/2015,205.65,,26.97,98.75,14.71,13.31,1.32,10.16,39.17,,7.5,,,
Chennai,3/26/2015,140.21,,16.83,31.79,25.73,10.91,1.41,11.94,44.52,,8.02,,318,Very Poor
Chennai,3/27/2015,266.29,,39.96,50.12,20.48,11.51,1.27,25.45,27.64,,8.35,,408,Severe
Chennai,3/28/2015,88.65,,22.83,38.75,20.64,10.97,2.21,11.76,27.68,,,,448,Severe
Chennai,3/29/2015,81.34,,31.78,48.15,19.74,10.35,1.34,5.59,27.69,,,,,
Chennai,3/30/2015,144.46,,12.8,25.53,16.36,10.41,1.24,8.05,27.57,,5.87,,,
Chennai,3/31/2015,51.69,,37.45,46.48,16.09,11.41,1.23,6.53,27.62,,6.94,,312,Very Poor
Chennai,4/1/2015,103.75,,42.23,36.98,14.4,10.04,1.33,4.65,27.54,,7.37,,289,Poor
Chennai,4/2/2015,106.27,,33.67,38.34,14.8,11.53,1.08,6.22,27.65,,4.72,,206,Poor
Chennai,4/3/2015,42.82,,23.17,35.32,16.86,10.17,1.21,6.23,27.6,,,,248,Poor
Chennai,4/4/2015,187.51,,20.88,26.89,17.5,10.1,1.23,4.74,27.57,,3.73,,,
Chennai,4/5/2015,85.86,,17.2,26.79,17.04,12.33,1.14,3.96,27.58,,4.48,,302,Very Poor
Chennai,4/6/2015,83.19,,9.46,16.84,15.85,12.35,3.42,5.63,23.22,0.14,5.12,,193,Moderate
Chennai,4/7/2015,48.35,,13.12,18.16,15.86,10.95,7.69,5.73,13.38,0.11,,,151,Moderate
Chennai,4/8/2015,73.66,,8.54,17.07,17.64,10.83,1.1,3.76,24.4,,,,137,Moderate
Chennai,4/9/2015,66.72,,12.08,16.79,15.37,12.76,5.14,4.31,22.29,8.61,7.39,,208,Poor
Chennai,4/10/2015,80.79,,12.98,16.3,17.21,10.7,6.35,5.7,19.22,,,,172,Moderate
Chennai,4/11/2015,75.59,,8.57,16.81,18.36,11.54,1.57,5.16,27.01,,,,149,Moderate
Chennai,4/12/2015,75.82,,7.44,17.27,15.86,11.58,1.13,3.58,27.57,,,,157,Moderate
Chennai,4/13/2015,80.23,,12.33,20.43,13.51,9.86,5.69,5.58,23.1,4.39,,,242,Poor
Chennai,4/14/2015,87.48,,7.97,18.6,17.24,10.79,1.02,6.25,27.62,,,,205,Poor
Chennai,4/15/2015,72.65,,9.4,18.34,13.71,9.6,3.87,4.7,28.02,,,,245,Poor
Chennai,4/16/2015,90.72,,12.93,19.6,13.63,9.91,6.25,1.75,24.24,5.39,,,244,Poor
Chennai,4/17/2015,73.28,,10.34,22.18,20.41,9.81,1.02,4.53,27.79,,3.52,,152,Moderate
Chennai,4/18/2015,73.33,,10.84,22.69,19.72,10.07,0.98,3.82,27.81,,,,152,Moderate
Chennai,4/19/2015,71.17,,18.3,29.45,18.05,10.46,0.92,4.36,27.86,,5.42,,148,Moderate
Chennai,4/20/2015,78.58,,59.44,69.16,19.01,10.33,1.06,5.99,27.82,,,,149,Moderate
Chennai,4/21/2015,74.55,,24.69,37.66,18.13,9.97,1.13,5.08,27.79,,,,158,Moderate
Chennai,4/22/2015,73.8,,10.66,25.18,18.57,10.47,0.92,6.3,27.76,,,,145,Moderate
Chennai,4/23/2015,69.28,,27.38,41.89,18.28,13.36,2.44,4.14,27.59,,8.51,,142,Moderate
Chennai,4/24/2015,70.45,,27.72,39.33,14.56,12.32,5.53,5.1,27.91,14.22,9.63,,180,Moderate
Chennai,4/25/2015,60.15,,32.58,35.63,10.76,11.38,10.28,8.42,,9.09,,,130,Moderate
Chennai,4/26/2015,57.57,,35.23,36.72,6.91,10.85,10.92,1.23,,7.86,,,102,Moderate
Chennai,4/27/2015,67.8,,21.79,26.61,8.07,15,12.02,0.91,,8.55,,,113,Moderate
Chennai,4/28/2015,70.85,,45.19,45.19,7.91,13.97,13.1,32.85,,9.43,,,136,Moderate
Chennai,4/29/2015,63.16,,41.12,49.3,9.38,14,8.02,9.32,,7.45,,,130,Moderate
Chennai,4/30/2015,55.47,,42.65,58.18,10.16,18.24,4.31,6.67,,13.33,0.53,,115,Moderate
Chennai,5/1/2015,51.62,,16.04,19.39,8.77,16.77,10.29,3.44,,2.91,0.1,,108,Moderate
Chennai,5/2/2015,85.26,,28.87,37.2,9.61,20.97,9.7,2.69,,0.15,,,139,Moderate
Chennai,5/3/2015,44.26,,24.54,34.41,20.42,16.24,6.09,4.29,11.32,0.62,,,140,Moderate
Chennai,5/4/2015,28.97,,14.67,16.92,7.19,16.06,8.1,5.86,11.91,0.57,0.46,,100,Satisfactory
Chennai,5/5/2015,35.16,,20.39,22.34,10.33,14.54,5.16,6.65,17.11,2.45,1.24,,107,Moderate
Chennai,5/6/2015,44.1,,11.98,16.92,12.74,14.63,7.07,11.24,19.53,3.44,3.87,,124,Moderate
Chennai,5/7/2015,57.31,,7.24,20.94,21.64,18.01,1.72,9.54,23.77,2.94,21.72,,130,Moderate
Chennai,5/8/2015,54.28,,18.46,24.85,17.05,23.82,9.48,18.14,31.3,0.85,,,201,Poor
Chennai,5/9/2015,60.64,,15.09,25.94,17.23,32.5,5.22,16.28,28.72,1.52,1.45,,126,Moderate
Chennai,5/10/2015,53.69,,22.35,29.04,37.17,19.91,2.05,9.01,20.45,0.13,,,153,Moderate
Chennai,5/11/2015,49.2,,19.46,33.32,31.25,17.07,2.73,21.84,21.28,4.32,22.23,,176,Moderate
Chennai,5/12/2015,82.63,,29.3,43.83,43.94,18.78,1.8,17.42,22.25,12.35,5.09,,146,Moderate
Chennai,5/13/2015,100.77,,9.42,22.81,21.94,17.5,1.95,10.63,23.81,10.64,6.9,,208,Poor
Chennai,5/14/2015,120.24,,15.04,23.93,24.47,27.53,2.47,10.36,24.4,0.01,5.36,,285,Poor
Chennai,5/15/2015,70.64,,6.67,20.05,18.36,53.13,1.6,10.03,25.08,,5.47,,178,Moderate
Chennai,5/16/2015,91.69,,6.21,19.7,18.4,56.05,2.47,10.54,24.75,,5.01,,209,Poor
Chennai,5/17/2015,79.98,,6.78,19.21,18.38,50.22,3.12,9.98,25.84,,3.66,,201,Poor
Chennai,5/18/2015,87.7,,6.53,19.56,18.2,58.39,2.46,11.85,26.06,,2.62,,196,Moderate
Chennai,5/19/2015,83.47,,38.26,49.11,35.47,55.27,4.75,15.11,26.21,,2.09,,156,Moderate
Chennai,5/20/2015,97.96,,5.9,16.44,18.92,52.02,6.45,16.19,24.28,,2.03,,135,Moderate
Chennai,5/21/2015,97.74,,6.16,16.72,18.82,53.87,2.56,14.97,39.53,,2.85,,197,Moderate
Chennai,5/22/2015,85.55,,5.93,16.47,18.43,51.63,3.13,13.12,40.22,2.88,2.76,,200,Moderate
Chennai,5/23/2015,90.87,,7.67,17.24,19.78,55.21,2.23,10.51,40.41,3.21,4.2,,166,Moderate
Chennai,5/24/2015,78.25,,6.55,17.43,17.31,54.03,1.91,18.74,26.44,,2.26,,148,Moderate
Chennai,5/25/2015,125.51,,9.66,17.14,20.45,58.32,2.7,11.06,40.59,,2.2,,177,Moderate
Chennai,5/26/2015,113.78,,6.1,15.58,17.15,52.12,2.91,12.79,40.91,,4.2,,235,Poor
Chennai,5/27/2015,119.68,,9.6,16.33,19.94,56.9,4.16,11.4,43.83,5.37,4.15,,277,Poor
Chennai,5/28/2015,105.59,,14,20.24,23.78,53.36,3.18,11.34,52.84,2.7,3.99,,221,Poor
Chennai,5/29/2015,100.5,,19,21.32,26.22,58.98,1.45,10.99,44.51,,,,204,Poor
Chennai,5/30/2015,102.97,,24.07,25.74,35.87,52.25,2.12,9.7,52.73,,93.65,,206,Poor
Chennai,5/31/2015,127.46,,18.69,29.99,27,55.9,1.43,11.03,48.19,,27.09,,211,Poor
Chennai,6/1/2015,129.49,,4.23,14.97,15.73,53.25,1.56,11.45,46.7,,0.11,,216,Poor
Chennai,6/2/2015,100.13,,4.48,14.35,14.84,54.95,2.51,9.62,47.98,,,,220,Poor
Chennai,6/3/2015,108.88,,5.25,16.12,17.11,58.26,1.44,10.79,50.59,,,,203,Poor
Chennai,6/4/2015,111.48,,4.69,15.66,16.38,57.97,1.51,10.8,42.62,,,,207,Poor
Chennai,6/5/2015,73.81,,9.21,16.64,18.28,53.98,1.48,11.32,40.96,0.13,1.71,,200,Moderate
Chennai,6/6/2015,60.15,,4.59,15.47,16.48,55.75,1.53,9.55,46.33,,2.53,,125,Moderate
Chennai,6/7/2015,61.59,,4.51,15.4,16.38,52.11,2.02,10.2,46.1,0.09,2.1,,150,Moderate
Chennai,6/8/2015,64.94,,4.86,15.86,16.71,53.63,1.57,11.71,43.28,73.92,45.7,,119,Moderate
Chennai,6/9/2015,61.26,,4.94,15.26,15.78,50.27,1.85,14.35,44.62,1.4,1.39,,121,Moderate
Chennai,6/10/2015,58.49,,4.21,15.22,16.17,57.02,2.68,11.19,49.07,,1.39,,144,Moderate
Chennai,6/11/2015,58.84,,6.18,15.13,17.09,54.34,1.87,7.89,50.75,,1.56,,117,Moderate
Chennai,6/12/2015,60.75,,5.64,15.08,16.42,52.24,1.88,9.5,43.42,,,,121,Moderate
Chennai,6/13/2015,58.12,,5.17,15.31,16.68,57.06,1.9,9.94,45.84,,,,118,Moderate
Chennai,6/14/2015,58.33,,4.06,15.4,16.56,57.11,1.89,9.48,46.63,,265.98,,117,Moderate
Chennai,6/15/2015,59.87,,5.29,14.98,17.13,52.87,2.73,8.94,37.5,,81.3,,165,Moderate
Chennai,6/16/2015,49.91,,3.95,13.37,14.54,53.49,1.85,8.31,39.99,70.96,15.55,,118,Moderate
Chennai,6/17/2015,53.53,,3.85,12.39,13.86,54.26,1.97,10.04,35.97,391.88,2.34,,120,Moderate
Chennai,6/18/2015,45.43,,3.25,11.22,12.39,55,1.89,6.89,36.51,5.1,2.68,,114,Moderate
Chennai,6/19/2015,54.86,,4.57,14.6,15.3,56.56,2.67,13.31,36.11,0.16,1.74,,155,Moderate
Chennai,6/20/2015,56.25,,4.53,15.23,16.57,58.34,2.25,10.29,37.1,,1.27,,158,Moderate
Chennai,6/21/2015,57.87,,3.92,15.88,17.05,57.83,1.89,9.93,41.28,11.12,3.65,,118,Moderate
Chennai,6/22/2015,72.61,,6.83,17.51,18.04,55.43,2.93,9.47,38.85,0.17,0.12,,152,Moderate
Chennai,6/23/2015,68.28,,7.62,16.15,14.61,52.18,2.3,10.42,33.71,1.46,1.35,,181,Moderate
Chennai,6/24/2015,58.07,,7.07,16.31,15.81,51.31,2.33,12.21,38.65,3.31,0.41,,167,Moderate
Chennai,6/25/2015,67.93,,7.21,19.42,16.81,49.56,2.43,10.78,42.65,0.78,0.22,,158,Moderate
Chennai,6/26/2015,69.03,,3.74,17.22,15.38,63.57,2.71,11.35,36.46,0.89,0.15,,147,Moderate
Chennai,6/27/2015,76.57,,4.06,15.11,14.84,48.26,2.33,10.04,33.37,0.86,0.12,,149,Moderate
Chennai,6/28/2015,77.2,,4.02,17.59,15.56,56.33,2.04,9.68,28.86,0.91,0.13,,157,Moderate
Chennai,6/29/2015,76.18,,3.79,17.75,15.68,55.49,2.04,10.84,32.23,0.93,0.13,,157,Moderate
Chennai,6/30/2015,77.16,,3.53,17.68,15.59,49.23,2.32,11.67,33.71,0.94,0.13,,172,Moderate
Chennai,7/1/2015,83.72,,8.87,20.08,20.23,53.46,2.59,14.01,32.66,0.98,0.18,,201,Poor
Chennai,7/2/2015,68.41,,5.59,20.66,18.33,50.73,1.8,13.46,33.28,1.02,0.21,,169,Moderate
Chennai,7/3/2015,73.86,,6.06,21.36,17.47,56.63,7.39,13.24,30.81,1.02,0.21,,186,Moderate
Chennai,7/4/2015,70.58,,8.99,17.94,14.05,52.85,20.62,15.31,29.69,1.03,0.23,,290,Poor
Chennai,7/5/2015,70.61,,4.7,20.14,17.67,54.4,2.19,13.9,30.78,1.02,0.23,,193,Moderate
Chennai,7/6/2015,71.19,,5.51,20.02,17.66,50.38,1.84,14.55,28.04,0.96,0.18,,164,Moderate
Chennai,7/7/2015,69.56,,4.76,20.37,17.7,52.81,2.22,11.02,30.14,1.02,0.13,,187,Moderate
Chennai,7/8/2015,68.72,,4.69,19.66,17.44,58.71,1.99,15.11,28.23,1.01,0.22,,160,Moderate
Chennai,7/9/2015,67.95,,12.24,13.66,20.38,46.24,2.76,10.39,40.63,,,,207,Poor
Chennai,7/10/2015,59.59,,7.78,14.72,16.86,52.64,1.89,13.92,36.19,0.87,0.18,,169,Moderate
Chennai,7/11/2015,62.54,,6.95,19.45,16.78,62.36,8.49,7.05,31.75,,,,208,Poor
Chennai,7/12/2015,61.7,,6.01,20.32,15.16,52,8.59,6.71,33.56,0.99,6.67,,230,Poor
Chennai,7/13/2015,65.54,,5.32,19.39,17.75,47.1,1.89,9.44,36.38,0.29,0.17,,146,Moderate
Chennai,7/14/2015,53.35,,9.12,20.42,20.14,50.93,2.54,8.74,35.64,,,,188,Moderate
Chennai,7/15/2015,59.2,,7.11,17.26,17.66,46.66,2.26,9.23,32.25,0.1,0.16,,191,Moderate
Chennai,7/16/2015,57.02,,8,18.65,18.99,47.76,2.39,9.08,30,0.1,0.16,,189,Moderate
Chennai,7/17/2015,53.75,,5.96,18.59,17.67,48.22,2.13,8.02,32.51,,,,154,Moderate
Chennai,7/18/2015,48.36,,5.28,19.18,17.62,45.27,2.63,7.56,30.9,,,,190,Moderate
Chennai,7/19/2015,40.7,,6.33,19.23,18.33,59.74,1.47,10.39,28.57,,0.03,,104,Moderate
Chennai,7/20/2015,36.72,,5.52,18.96,17.64,46.58,2.31,10.8,30.88,,,,132,Moderate
Chennai,7/21/2015,42.94,,5.1,18.58,16.77,46.58,1.58,11.47,31.69,,3.1,,100,Satisfactory
Chennai,7/22/2015,47.23,,4.8,18.89,16.87,47.49,1.4,7.34,28.35,0.06,0.84,,126,Moderate
Chennai,7/23/2015,81.77,,16.14,26.1,25,42.63,2.61,11.97,32.5,0.06,0.06,,141,Moderate
Chennai,7/24/2015,83.64,,9.73,18.19,19.02,42.14,1.93,14.1,38.29,,,,210,Poor
Chennai,7/25/2015,53.69,,4.82,20.33,17.18,48.95,1.43,11.06,31.79,,,,102,Moderate
Chennai,7/26/2015,47.88,,4.45,19.16,16.82,50.64,1.31,14.62,29.31,,0.1,,92,Satisfactory
Chennai,7/27/2015,57.59,,6.64,18.92,17.87,44.13,2.16,12.57,24.5,,0.09,,123,Moderate
Chennai,7/28/2015,51.55,,5.14,18.75,17.09,45.49,1.56,11.53,31.29,,,,143,Moderate
Chennai,7/29/2015,50.58,,4.86,19.44,17.33,35.66,2.43,10.73,30.81,,,,144,Moderate
Chennai,7/30/2015,49.89,,5.12,19.47,17.43,39.93,2.28,13.85,29.26,,,,141,Moderate
Chennai,7/31/2015,56.67,,6.55,19.64,18.32,41.61,1.79,16.07,30.59,,,,106,Moderate
Chennai,8/1/2015,85.39,,24.62,29.71,36.6,42.88,4.08,16.06,29.3,,0.99,,195,Moderate
Chennai,8/2/2015,70.17,,6.32,15.44,17.87,44,2.12,22.81,18.06,,,,194,Moderate
Chennai,8/3/2015,49.45,,6.56,14.52,18.15,39.68,1.56,16.03,16.74,0.01,0.02,,98,Satisfactory
Chennai,8/4/2015,64.89,,9.85,15.17,20.9,33.16,1.33,22.46,19.37,6.14,1.93,,120,Moderate
Chennai,8/5/2015,59.69,,7.9,16.22,19.77,46.45,1.41,19.41,16.56,30.27,31.58,,112,Moderate
Chennai,8/6/2015,49.27,,6.46,14.74,17.93,41.35,2.89,11,12.61,10.46,14.45,,189,Moderate
Chennai,8/7/2015,56.12,,7.86,14.52,18.89,40.63,1.27,11.79,14.3,6.01,10.17,,100,Satisfactory
Chennai,8/8/2015,63.11,,8.68,15.11,19.82,39.26,2.56,12.75,11.84,4.63,8.43,,145,Moderate
Chennai,8/9/2015,55.12,,7.62,15.08,19,43.36,1.35,12.69,14.38,3.29,4.77,,123,Moderate
Chennai,8/10/2015,54.41,,7.37,14.92,18.75,35.22,1.11,12.13,15.58,2.91,1.86,,96,Satisfactory
Chennai,8/11/2015,61.65,,8.71,15.12,19.68,36.74,1.02,12.74,16.66,,,,96,Satisfactory
Chennai,8/12/2015,53.49,,7.35,14.57,18.54,44.64,1.06,11.88,14.3,6.14,,,106,Moderate
Chennai,8/13/2015,58.42,,8.6,14.41,19.25,36.34,1.17,9.36,13.79,6.14,,,102,Moderate
Chennai,8/14/2015,57.52,,7.55,15.55,19.18,39,1.42,13.1,15.16,,,,121,Moderate
Chennai,8/15/2015,51.29,,6.41,14.77,17.4,34.65,1.02,12.76,13.02,,,,96,Satisfactory
Chennai,8/16/2015,58.79,,7.48,16.06,19.42,32.92,1,15,22.01,4.82,,,111,Moderate
Chennai,8/17/2015,63.39,,9.21,15.16,20.02,32.13,1.35,11.61,20.54,,,,129,Moderate
Chennai,8/18/2015,66.98,,9.85,16.15,20.4,37,1.26,14.04,12.83,,,,106,Moderate
Chennai,8/19/2015,69.54,,10.26,15.61,20.61,35.64,1.19,12.82,13.74,,,,123,Moderate
Chennai,8/20/2015,64.9,,18.87,19.19,28.28,41.66,1.78,13.55,15.53,0.54,,,176,Moderate
Chennai,8/21/2015,43.12,,7.05,13.87,17.52,40.55,1.15,13.4,15.55,,,,91,Satisfactory
Chennai,8/22/2015,39.93,,7.95,14.15,17.77,44.2,4.88,19.33,12.97,,,,165,Moderate
Chennai,8/23/2015,33.26,,8.13,14.71,18.63,52.02,1.12,14.34,10.11,,8,,108,Moderate
Chennai,8/24/2015,40.27,,8.07,14.15,18.19,40.25,1.95,13.4,12.72,,,,119,Moderate
Chennai,8/25/2015,46.96,,7.88,13.55,17.72,33.69,1.48,11.86,13.35,,,,98,Satisfactory
Chennai,8/26/2015,39.91,,7.39,13.23,17.04,25.41,1.24,13.06,16.24,,,,100,Satisfactory
Chennai,8/27/2015,39.65,,7.25,12.82,16.21,25.89,1.94,12.83,12.59,39.39,3.09,,127,Moderate
Chennai,8/28/2015,45.16,,8.5,13.19,16.74,28.32,1.54,14.31,10.77,194.28,8.48,,100,Satisfactory
Chennai,8/29/2015,43.58,,8.78,14.18,17.26,26.79,2.19,14.6,11.95,,,,146,Moderate
Chennai,8/30/2015,37.62,,8.16,16.1,17.88,24.53,1.54,14.9,18.81,287.49,1.19,,112,Moderate
Chennai,8/31/2015,41,,8.04,15.66,17.36,23.7,1.43,14.02,20.96,,,,97,Satisfactory
Chennai,9/1/2015,32.37,,8.57,16.34,18.15,26.38,1.21,15.72,30.26,,,,88,Satisfactory
Chennai,9/2/2015,24.27,,8.54,16.66,18.34,24.6,4.7,16.01,34.15,,,,163,Moderate
Chennai,9/3/2015,26.54,,9.27,17.24,19.25,23.58,1.99,18.24,28.04,,,,99,Satisfactory
Chennai,9/4/2015,26.96,,9.51,17.1,19.35,23.47,1.92,14.6,28.95,,,,106,Moderate
Chennai,9/5/2015,25.83,,9.14,16.9,19,27.06,2.01,11.02,29.73,,,,83,Satisfactory
Chennai,9/6/2015,26.47,,9.58,17.03,19.38,23.63,1.68,11.13,20.59,,,,82,Satisfactory
Chennai,9/7/2015,27.97,,9.8,17.3,19.68,23.09,1.75,12.8,22.13,,,,107,Moderate
Chennai,9/8/2015,27.86,,9.65,17.24,19.5,26.37,1.47,9.81,20.26,80.72,,,86,Satisfactory
Chennai,9/9/2015,26.89,,9.23,16.89,19.05,26.56,1.61,11.61,24.66,,,,88,Satisfactory
