City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Hyderabad,2/22/2015,,,32.39,38.32,70.71,,0.6,9,34.47,1.34,18.71,2.29,,
Hyderabad,2/23/2015,,,21.74,38.21,59.95,,0.65,6.5,33.61,1.34,17.63,2.72,,
Hyderabad,2/24/2015,,,6.73,29.65,36.38,,0.49,5.23,36.43,0.64,7.26,1.46,,
Hyderabad,2/25/2015,,,4.6,24.99,29.59,,0.42,4.03,47.29,0.45,5.94,1.1,,
Hyderabad,2/26/2015,,,4.89,22.9,27.78,,0.38,3.61,42.77,0.63,8.99,1.31,,
Hyderabad,2/27/2015,,,6.07,19.24,25.31,,0.33,4.73,42.19,0.56,8.84,1.13,,
Hyderabad,2/28/2015,,,4.38,13.32,17.7,,0.32,5.35,27.87,0.49,6.23,0.95,,
Hyderabad,3/1/2015,,,3.92,10.93,14.84,,0.32,4.25,27.31,0.88,5.94,1.21,,
Hyderabad,3/2/2015,,,28.32,17.6,45.92,,0.68,3.22,13.53,0.94,5.03,1.55,,
Hyderabad,3/3/2015,,,7.56,18.14,25.7,,0.34,3.09,16.42,0.58,4.11,1.44,,
Hyderabad,3/4/2015,,,3.6,17.44,21.04,,0.28,7.88,50.26,0.92,5.99,0.96,,
Hyderabad,3/5/2015,,,5.94,20.67,26.62,,0.35,5,36.44,0.62,6.93,1.01,,
Hyderabad,3/6/2015,,,12.91,14.68,27.59,,0.3,3.4,18.77,0.31,4.91,0.56,,
Hyderabad,3/7/2015,,,11.15,19.36,30.51,,0.38,3.45,19.66,0.63,6.9,0.86,,
Hyderabad,3/8/2015,,,7.55,16.46,24.01,,0.37,3.04,20.61,0.56,4.41,1.16,,
Hyderabad,3/9/2015,,,14.2,29.46,43.66,,0.57,7.71,30.14,0.74,5.08,1.1,,
Hyderabad,3/10/2015,,,12.51,26.4,38.9,,0.57,5.27,23.21,0.79,13.48,1.63,,
Hyderabad,3/11/2015,,,11.93,30.79,42.72,,0.5,4.64,30.03,0.83,13.96,1.83,,
Hyderabad,3/12/2015,,,8.03,25.33,33.35,,0.44,4.63,33.62,0.63,6.11,1.37,,
Hyderabad,3/13/2015,,,7.53,23.86,31.39,,0.44,3.99,37.32,0.64,7.33,1.4,,
Hyderabad,3/14/2015,,,6.69,16.89,23.58,,0.32,3.78,36.86,0.51,3.32,0.71,,
Hyderabad,3/15/2015,,,4.66,11.37,16.03,,0.31,2.82,31.17,0.39,2.96,0.75,,
Hyderabad,3/16/2015,,,5.87,13.34,19.21,,0.3,3.6,29.12,0.43,4.01,0.73,,
Hyderabad,3/17/2015,,,7.88,18.99,26.87,,0.37,6.11,42.96,0.48,4.4,0.75,,
Hyderabad,3/18/2015,,,5.59,18.97,24.56,,0.35,5.43,45.65,0.45,4.08,0.91,,
Hyderabad,3/19/2015,,,5.93,19.97,25.9,,0.37,5.53,45.79,0.48,5.13,0.85,,
Hyderabad,3/20/2015,,,5.74,26.43,32.17,,0.48,5.4,38.92,0.49,7.43,1.12,,
Hyderabad,3/21/2015,,,15.24,27.4,42.64,,0.54,6.77,39.58,0.74,19.36,1.56,,
Hyderabad,3/22/2015,,,10.67,25.69,36.35,,0.55,7.84,57.61,0.69,7.32,1.37,,
Hyderabad,3/23/2015,,,32.12,45.32,77.44,,0.84,11.44,43.38,1.64,26.63,2.93,,
Hyderabad,3/24/2015,,,43.76,41.95,85.71,,1.15,13.97,42.09,1.62,20.46,2.77,,
Hyderabad,3/25/2015,,,18.76,32.15,50.91,,0.62,7.92,34.4,0.77,16.31,2.08,,
Hyderabad,3/26/2015,,,8.71,13.56,22.27,,0.69,4.84,34.21,0.35,4.99,1.02,,
Hyderabad,3/27/2015,,,8.43,13.92,22.34,,0.75,3.13,33.4,0.37,4.23,0.94,,
Hyderabad,3/28/2015,,,9.2,18.56,27.76,,0.74,8.71,40.43,0.46,5.09,1,,
Hyderabad,3/29/2015,,,9.75,14.74,24.49,,0.76,7.47,29.92,0.45,4.27,1.03,,
Hyderabad,3/30/2015,,,9.7,13.84,23.54,,0.71,8.49,24.06,0.37,4.01,0.82,,
Hyderabad,3/31/2015,47.03,,9.71,16.94,26.65,,0.81,13.2,25.13,0.44,4.31,1.01,120,Moderate
Hyderabad,4/1/2015,40.62,,8.41,13.18,21.59,,0.81,7.89,34.19,0.55,3.57,0.88,112,Moderate
Hyderabad,4/2/2015,,,8.73,14.34,23.06,,0.85,7.94,31.97,0.57,3.61,0.87,,
Hyderabad,4/3/2015,,,26.88,22.86,48.77,,1.07,10.31,36.15,0.27,1.83,0.25,,
Hyderabad,4/4/2015,,,18.49,19.62,38.11,,0.96,11.02,37.02,0.36,2.93,0.5,,
Hyderabad,4/5/2015,50.87,,15.01,20.91,35.91,,0.99,13.35,38.52,0.35,3.95,0.59,,
Hyderabad,4/6/2015,83,,9.72,12.91,22.63,,0.89,8.89,33.67,0.2,2.02,0.31,141,Moderate
Hyderabad,4/7/2015,112.21,,13.85,17.06,31.52,,1.05,11.21,30.68,0.2,1.8,0.32,197,Moderate
Hyderabad,4/8/2015,38.67,,8.38,9.28,17.66,,0.73,7.58,23.53,0.22,2.2,0.4,177,Moderate
Hyderabad,4/9/2015,33.88,,18.44,13.18,31.61,,0.8,8.28,21.58,,,,104,Moderate
Hyderabad,4/10/2015,30.88,,22.5,12.34,34.32,,0.76,8.46,22.8,,,,106,Moderate
Hyderabad,4/11/2015,42.88,,14.84,17.22,32.06,,0.87,8.13,32.93,,,,105,Moderate
Hyderabad,4/12/2015,26.38,,4.77,8.78,13.55,,1.41,2.93,32.86,,,,128,Moderate
Hyderabad,4/13/2015,56.39,,14.17,13.36,27.53,,1.13,13.04,40.11,,,,133,Moderate
Hyderabad,4/14/2015,158.32,,8.99,20.35,29.34,,0.95,8.23,40.52,,,,312,Very Poor
Hyderabad,4/15/2015,44.79,,8.33,15.29,23.62,,0.8,7.6,30.83,,,,179,Moderate
Hyderabad,4/16/2015,30.21,,8.02,12.22,20.24,,0.76,8.08,33.59,,,,112,Moderate
Hyderabad,4/17/2015,39.04,,11.03,15.82,26.86,,0.84,9.56,39.94,,,,106,Moderate
Hyderabad,4/18/2015,76,,34.35,33.56,67.91,,1.3,11.04,35.28,,,,147,Moderate
Hyderabad,4/19/2015,54.25,,10.01,21.04,31.05,,1,8.83,41.52,,,,139,Moderate
Hyderabad,4/20/2015,41.38,,8.44,15.76,24.21,,0.86,8.48,32.44,,,,118,Moderate
Hyderabad,4/21/2015,75.08,,12.7,15.17,27.87,,0.81,9.56,29.91,,,,123,Moderate
Hyderabad,4/22/2015,39.71,,18.41,18.78,36.38,,1.02,8.24,23.51,,,,157,Moderate
Hyderabad,4/23/2015,87.54,,11.03,17.45,28.48,,1.14,5.43,37.94,,,,149,Moderate
Hyderabad,4/24/2015,39.38,,8.53,12.68,21.07,,0.76,9.61,42.52,,,,165,Moderate
Hyderabad,4/25/2015,35.61,,29.06,7.42,35.3,,0.81,3.43,51.44,,,,119,Moderate
Hyderabad,4/26/2015,,,,,,,,,,,,,98,Satisfactory
Hyderabad,4/27/2015,40.78,,4.46,28.32,32.78,,0.89,15.72,39.31,,,,86,Satisfactory
Hyderabad,4/28/2015,46.62,,6.67,18.93,25.34,,0.83,9.63,39.74,,,,124,Moderate
Hyderabad,4/29/2015,94.29,,5.66,18.65,24.05,,0.72,10.58,38.94,,,,148,Moderate
Hyderabad,4/30/2015,53.79,,17.07,19.14,35.02,,1.01,12.34,52.57,,,,176,Moderate
Hyderabad,5/1/2015,89.62,,40.11,29.62,69.42,,1.41,13.38,38.94,,,,206,Poor
Hyderabad,5/2/2015,49.38,,5.25,14.38,19.37,,0.75,8.54,48.14,,,,134,Moderate
Hyderabad,5/3/2015,38.96,,6.68,13.74,20.07,,0.69,8.33,46.87,,,,115,Moderate
Hyderabad,5/4/2015,45,,7.24,17.31,24.32,,0.74,9.03,42.93,,,,113,Moderate
Hyderabad,5/5/2015,42.62,,5.37,15.34,20.37,,0.76,9.62,50.1,,,,116,Moderate
Hyderabad,5/6/2015,43.29,,7.75,18.21,24.92,,1.52,13.7,51.13,,,,150,Moderate
Hyderabad,5/7/2015,40.12,,6.43,18.06,23.92,,1.83,9,32.89,,,,157,Moderate
Hyderabad,5/8/2015,56.88,,13.42,26.23,39.41,,0.88,10.17,39.26,,,,121,Moderate
Hyderabad,5/9/2015,62.38,,7.27,22.78,29.61,,0.89,8.96,43.05,,,,149,Moderate
Hyderabad,5/10/2015,54.08,,6.33,16.65,22.64,,0.73,9.57,42.66,,,,125,Moderate
Hyderabad,5/11/2015,67.08,,14.36,21.67,34.34,,0.89,9.43,28.16,,,,140,Moderate
Hyderabad,5/12/2015,40.88,,7.77,13.54,19.29,,0.65,8.13,33,,,,130,Moderate
Hyderabad,5/13/2015,83.21,,33.82,21.74,54.46,,0.76,8.06,19.97,,,,125,Moderate
Hyderabad,5/14/2015,40.58,,8.49,8.42,16.64,,0.85,7.7,22.67,,,,177,Moderate
Hyderabad,5/15/2015,36.5,,12.72,8.52,20.92,,0.86,8.17,16.09,,,,123,Moderate
Hyderabad,5/16/2015,41.67,,8.68,11.99,20.26,,0.99,8.54,20.62,,,,120,Moderate
Hyderabad,5/17/2015,32.75,,8.17,9.74,17.56,,0.73,8.38,33.49,,,,114,Moderate
Hyderabad,5/18/2015,42.96,,11.17,13.2,24.13,,1.01,10.08,40.72,,,,116,Moderate
Hyderabad,5/19/2015,60.79,,18.64,18.36,40.48,,1.33,10.98,39.48,,,,143,Moderate
Hyderabad,5/20/2015,53.67,,21.58,16.05,37.38,,1.23,10.65,36.86,,,,145,Moderate
Hyderabad,5/21/2015,68.96,,22.12,20.16,41.97,,1.73,12.39,45.08,,,,158,Moderate
Hyderabad,5/22/2015,66.38,,21.99,18.99,40.71,,1.4,11.44,36.66,,,,171,Moderate
Hyderabad,5/23/2015,43.29,,9.57,13.27,22.64,,0.67,10.57,39.2,,,,117,Moderate
Hyderabad,5/24/2015,44.79,,14.81,13.64,28.05,,0.72,11.55,29.71,,,,117,Moderate
Hyderabad,5/25/2015,41.21,,11.26,11.5,22.46,,0.9,9.15,29.88,,,,132,Moderate
Hyderabad,5/26/2015,54.12,,21.26,15.75,36.63,,0.88,11.79,32.89,,,,113,Moderate
Hyderabad,5/27/2015,60.5,,15.2,12.31,27.23,,1.21,11.62,39.2,,,,160,Moderate
Hyderabad,5/28/2015,45.38,,11.73,10.4,21.64,,0.23,7.26,44.57,,,,83,Satisfactory
Hyderabad,5/29/2015,49.54,,8.88,15.76,24.3,,0.79,9.52,44.58,,,,120,Moderate
Hyderabad,5/30/2015,48.12,,9.4,11.3,20.51,,0.79,9.16,46.28,,,,120,Moderate
Hyderabad,5/31/2015,53.42,,7.92,13.81,21.33,,0.8,9.25,50.6,,,,125,Moderate
Hyderabad,6/1/2015,237.79,,7.75,9.84,17.42,,0.78,8.05,48.34,,,,165,Moderate
Hyderabad,6/2/2015,539.13,,7.99,8.57,16.2,,0.73,9.1,37.95,,,,661,Severe
Hyderabad,6/3/2015,49.54,,8.47,14.49,22.35,,0.88,9.06,42.6,,,,294,Poor
Hyderabad,6/4/2015,50.58,,8.19,11.94,19.82,,0.81,8.57,49.06,,,,125,Moderate
Hyderabad,6/5/2015,43.62,,8.43,14.44,22.2,,0.82,8.09,43.08,,,,117,Moderate
Hyderabad,6/6/2015,83.88,,10.29,15.72,25.63,,0.85,8.31,41.62,,,,127,Moderate
Hyderabad,6/7/2015,43.12,,15.05,20.71,35.47,,1.14,7.65,22.47,,,,179,Moderate
Hyderabad,6/8/2015,30.71,,11.46,11.84,23,,0.75,7.8,23.72,,,,118,Moderate
Hyderabad,6/9/2015,25.79,,10.77,12.17,22.6,,0.72,8.76,18.8,,,,98,Satisfactory
Hyderabad,6/10/2015,25.58,,11.53,14.21,25.51,,0.76,8.8,24.68,,,,100,Satisfactory
Hyderabad,6/11/2015,26,,11.03,13.23,24.11,,0.69,8.78,24.27,,,,102,Moderate
Hyderabad,6/12/2015,24.88,,10.23,11.33,21.41,,0.75,8.43,20.85,,,,95,Satisfactory
Hyderabad,6/13/2015,29.33,,14.83,12.49,27.11,,0.94,8.22,16.93,,,,106,Moderate
Hyderabad,6/14/2015,87.21,,11.17,9.67,20.39,,1.14,4.05,9.61,,,,142,Moderate
Hyderabad,6/15/2015,25.07,,8.25,6.58,14.69,,0.64,7.58,15.04,,,,163,Moderate
Hyderabad,6/16/2015,31,,8.5,8.18,16.59,,0.67,8.3,15.78,,,,98,Satisfactory
Hyderabad,6/17/2015,26.38,,8.43,8.22,16.5,,0.68,8.08,15.3,,,,98,Satisfactory
Hyderabad,6/18/2015,23.83,,8.33,6.55,14.77,,0.62,8.19,15.7,,,,94,Satisfactory
Hyderabad,6/19/2015,26.92,,12.15,8.71,20.75,,0.63,8.71,17.3,,,,93,Satisfactory
Hyderabad,6/20/2015,26.82,,9.08,8.36,17.37,,0.64,9.14,15.62,,,,96,Satisfactory
Hyderabad,6/21/2015,23.67,,9.53,7.91,17.35,,0.73,7.84,9.46,,,,94,Satisfactory
Hyderabad,6/22/2015,66.78,,8.55,5.87,14.35,,0.67,7.71,15.55,,,,105,Moderate
Hyderabad,6/23/2015,14.75,,8.61,4.18,12.69,,0.62,7.75,15.72,,,,132,Moderate
Hyderabad,6/24/2015,467.67,,8.56,4.07,12.59,,0.62,7.04,16.44,,,,348,Very Poor
Hyderabad,6/25/2015,22.75,,8.7,4.24,12.93,,0.61,7.86,16.51,,,,342,Very Poor
Hyderabad,6/26/2015,33.29,,9.28,7.34,16.56,,0.63,8.38,15.3,,,,96,Satisfactory
Hyderabad,6/27/2015,39.62,,10.62,9.26,19.82,,0.66,8.32,15.64,,,,104,Moderate
Hyderabad,6/28/2015,35.88,,15.1,10.35,25.45,,0.89,8.49,21.59,,,,114,Moderate
Hyderabad,6/29/2015,45.88,,31.38,18.72,50.1,,1.3,8.53,12.32,,,,141,Moderate
Hyderabad,6/30/2015,35.54,,11.77,12.07,23.84,,0.79,8.21,16.23,,,,119,Moderate
Hyderabad,7/1/2015,26.29,,8.69,5.89,14.52,,0.62,8.61,21.08,,,,99,Satisfactory
Hyderabad,7/2/2015,29.67,,20.72,10.41,31.13,,0.76,9.31,15.48,,,,97,Satisfactory
Hyderabad,7/3/2015,37,,9.8,9.01,18.81,,0.72,7.3,23.39,,,,108,Moderate
Hyderabad,7/4/2015,34.92,,8.97,8.77,17.72,,0.65,9.5,24.33,,,,103,Moderate
Hyderabad,7/5/2015,29.54,,8.17,5.22,13.33,,0.58,8.88,22.7,,,,102,Moderate
Hyderabad,7/6/2015,27.42,,17.37,5.97,23.26,,0.58,2.66,20.65,,,,97,Satisfactory
Hyderabad,7/7/2015,31.38,,10.2,6.78,16.83,,0.58,6.79,14.79,,,,99,Satisfactory
Hyderabad,7/8/2015,26.5,,9.66,5.32,14.73,,0.6,6.63,14.69,,,,98,Satisfactory
Hyderabad,7/9/2015,24.42,,8.69,4.88,13.43,,0.59,6.99,16.3,,,,91,Satisfactory
Hyderabad,7/10/2015,24.97,,8.81,4.45,13.12,,0.58,9,17.02,,,,94,Satisfactory
Hyderabad,7/11/2015,24.71,,9.54,5.87,15.31,,0.64,8.24,16.06,,,,91,Satisfactory
Hyderabad,7/12/2015,32.54,,13.21,7.14,20.23,,0.79,9.07,17.01,,,,98,Satisfactory
Hyderabad,7/13/2015,32.46,,10.07,6.24,16.24,,0.64,8.3,20.17,,,,117,Moderate
Hyderabad,7/14/2015,36.08,,9,8.45,17.29,,0.73,8.44,17.43,,,,102,Moderate
Hyderabad,7/15/2015,30.78,,8.19,7.49,15.55,,0.87,7.24,13.39,,,,113,Moderate
Hyderabad,7/16/2015,31.94,,10.25,8.43,18.6,,2.23,2.65,14.15,,,,184,Moderate
Hyderabad,7/17/2015,23.75,,5.06,6.3,11.36,,0.25,2.65,11.07,,,,58,Satisfactory
Hyderabad,7/18/2015,23.04,,4.75,5.28,10.03,,0.24,2.89,10.84,,,,38,Good
Hyderabad,7/19/2015,24.17,,4.64,5.33,9.95,,0.22,3.23,9.41,,,,40,Good
Hyderabad,7/20/2015,25.12,,5.6,5.65,11.25,,0.24,3.52,11.09,,,,41,Good
Hyderabad,7/21/2015,25.77,,5.79,7.09,12.88,,0.26,2.81,9.13,,,,43,Good
Hyderabad,7/22/2015,24.78,,5.75,7,12.75,,0.27,3.08,9.71,,,,40,Good
Hyderabad,7/23/2015,22.92,,10.55,7.27,17.82,,0.32,3.19,13.11,,,,41,Good
Hyderabad,7/24/2015,20.52,,4.71,5.95,10.66,,0.29,3.58,14.19,,,,49,Good
Hyderabad,7/25/2015,20.58,,4.68,5.33,9.99,,0.24,3.49,15.79,,,,33,Good
Hyderabad,7/26/2015,24.08,,5.26,5.95,11.15,,0.26,3.88,12.82,,,,39,Good
Hyderabad,7/27/2015,22.61,,11.21,5.5,16.69,,0.61,7.92,16.21,,,,91,Satisfactory
Hyderabad,7/28/2015,24.46,,5.38,5.82,11.15,,0.22,4,13.88,0.53,0.73,17.23,38,Good
Hyderabad,7/29/2015,28.17,,6.04,7.71,13.65,,0.22,5.13,12.75,0.64,0.86,0.05,47,Good
Hyderabad,7/30/2015,19.83,,7.36,8.28,15.58,,0.21,9.01,13.68,0.69,0.85,0.07,38,Good
Hyderabad,7/31/2015,19.33,,9.69,8.52,18.09,,0.77,8.17,16.41,0.78,0.77,0.08,104,Moderate
Hyderabad,8/1/2015,21.46,,9.63,8.91,18.4,,0.68,8.75,19.35,0.91,1.61,0.04,89,Satisfactory
Hyderabad,8/2/2015,28.96,,9.09,9.68,18.53,,0.65,9.04,23.61,0.88,4.25,0.02,100,Satisfactory
Hyderabad,8/3/2015,23.04,,8.22,8.62,16.7,,0.64,8.65,19.85,0.79,3.71,0.01,92,Satisfactory
Hyderabad,8/4/2015,26.33,,9.12,9.38,18.38,,0.65,8.85,16.03,0.75,3.56,0.01,92,Satisfactory
Hyderabad,8/5/2015,21.56,,7.62,8.86,16.41,,0.66,7.15,17.39,0.57,2.65,0,92,Satisfactory
Hyderabad,8/6/2015,24.75,,6.81,10.77,17.39,,0.68,6.62,10.13,0.7,2.99,0.01,91,Satisfactory
Hyderabad,8/7/2015,24.82,,6.65,10.82,17.24,,0.67,6.46,14.44,0.66,3.4,0.01,93,Satisfactory
Hyderabad,8/8/2015,25.79,,6.16,10.57,16.56,,0.67,6.9,13.17,0.65,3.22,0.01,95,Satisfactory
Hyderabad,8/9/2015,25.79,,6.16,10.61,16.59,,0.68,7.15,11.26,0.79,3.24,0.01,92,Satisfactory
Hyderabad,8/10/2015,24.96,,5.95,10.62,16.41,,0.69,7.44,13.77,0.78,3.31,0.02,96,Satisfactory
Hyderabad,8/11/2015,22,,5.73,10.29,15.83,,0.7,6.6,11.77,0.92,3.72,0.02,90,Satisfactory
Hyderabad,8/12/2015,17.79,,5.41,8.7,14,,0.65,6.52,11.51,0.94,3.88,0.04,87,Satisfactory
Hyderabad,8/13/2015,26.18,,5.79,9.68,15.26,,0.66,6.44,12.1,0.76,3.3,0.02,89,Satisfactory
Hyderabad,8/14/2015,28.33,,6.59,12.02,18.37,,0.69,7.02,12.29,0.58,3.01,0.01,96,Satisfactory
Hyderabad,8/15/2015,29.96,,9.26,11.94,20.94,,0.81,7.2,13.63,0.85,4.38,0.02,106,Moderate
Hyderabad,8/16/2015,30.67,,11.01,13.33,24.11,,0.91,7.04,9.85,0.83,4.33,0.01,104,Moderate
Hyderabad,8/17/2015,30.79,,3.31,13.48,16.78,,0.83,6.91,13.55,1.07,4.41,0.03,112,Moderate
Hyderabad,8/18/2015,34.23,,7.41,15.1,22.28,,0.88,6.49,16.88,1.06,4.98,0.04,102,Moderate
Hyderabad,8/19/2015,75.88,,6.88,15.6,22.19,,0.84,6.27,18.66,1.21,5.98,0.04,122,Moderate
Hyderabad,8/20/2015,107.98,,6.5,12.71,18.75,,0.75,6.7,21.14,0.94,4.87,0.02,214,Poor
Hyderabad,8/21/2015,299.25,,7.96,12.06,19.81,,0.73,6.81,15.34,0.8,3.84,0.01,316,Very Poor
Hyderabad,8/22/2015,108.69,,14.8,16.27,30.82,,0.46,7.24,14.94,0.84,5.1,0.03,390,Very Poor
Hyderabad,8/23/2015,51,,13.59,16.72,29.91,,0.74,6.99,15.04,0.87,4.08,0.04,221,Poor
Hyderabad,8/24/2015,65.69,,11.11,16.69,27.12,,0.34,8.08,14.93,0.99,5.17,0.05,88,Satisfactory
Hyderabad,8/25/2015,67.85,,15.45,18.4,32.98,,0.71,8.03,18.63,0.82,5.32,0.03,173,Moderate
Hyderabad,8/26/2015,32.6,,11.46,16.37,25.9,,0.68,7.59,19.52,0.78,4.85,0.02,114,Moderate
Hyderabad,8/27/2015,96.77,,12.99,21.29,33.46,,0.77,7.59,15.83,0.78,4.37,0.02,128,Moderate
Hyderabad,8/28/2015,102.47,,12.32,21.15,32.51,,0.72,7.24,15.27,0.84,3.54,0.03,253,Poor
Hyderabad,8/29/2015,31.12,,11.25,16.07,24.29,,0.66,7.42,16.65,0.59,3.03,0.01,186,Moderate
Hyderabad,8/30/2015,30.12,,10.44,17.82,26.91,,0.71,7.07,14.33,0.61,2.91,0.01,101,Moderate
Hyderabad,8/31/2015,38.9,,9.89,12.8,21.35,,0.7,7.29,13.46,0.57,2.89,0.01,97,Satisfactory
Hyderabad,9/1/2015,53.65,,6.41,11.61,17.64,,0.71,6.5,16.57,0.76,3.8,0.01,124,Moderate
Hyderabad,9/2/2015,90.29,93,10.37,11.4,18.28,,0.67,6.94,22.47,0.77,4.59,0.02,136,Moderate
Hyderabad,9/3/2015,96.48,,6.53,13.47,19.72,,0.78,6.37,26.75,1.02,6.04,0.03,263,Poor
Hyderabad,9/4/2015,161.72,,6.38,14.42,20.5,,0.85,7.42,27.06,0.96,6.55,0.02,237,Poor
Hyderabad,9/5/2015,114.41,,6.51,16.11,22.3,,0.84,6.61,24.37,1.01,6.39,0.02,305,Very Poor
Hyderabad,9/6/2015,59.42,64.55,4.38,22.56,20.73,,0.93,5.71,26.32,1.62,8.57,0.93,237,Poor
Hyderabad,9/7/2015,48.83,30.79,5.85,22.54,19.41,,0.86,8.22,29.29,2.02,4.9,0.6,114,Moderate
Hyderabad,9/8/2015,91.82,32.94,5.41,28.93,23.37,24.94,0.48,7.98,27.04,1.01,5.74,0.68,179,Moderate
