City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Patna,9/30/2015,,,29.14,31.05,60.19,,1.07,5.89,10.46,0.27,1.53,0.59,,
Patna,10/1/2015,100.96,,46.71,28.3,74.68,,1.3,4.65,7.82,0.29,1.69,0.62,,
Patna,10/2/2015,71.2,,35.59,21.49,55.98,,2.44,4.93,9.04,0.21,1.26,0.38,,
Patna,10/3/2015,74.28,,23.79,21.98,45.62,,1.04,4.79,6.25,0.21,1.42,0.36,154,Moderate
Patna,10/4/2015,118.5,,47.07,24.01,71.08,,1.12,7.27,4.84,0.3,1.69,0.64,156,Moderate
Patna,10/5/2015,99.12,,51.83,27.6,79.26,,1.63,4.48,6.12,0.32,2.04,0.82,222,Poor
Patna,10/6/2015,107.03,,50.8,22.55,72.95,,1.52,5.45,8.45,0.3,1.81,0.7,257,Poor
Patna,10/7/2015,111,,47.1,26.21,73.08,,1.56,5.5,11.09,0.29,1.83,0.66,246,Poor
Patna,10/8/2015,107.48,,61.42,24.39,86.33,,1.83,5.54,11.14,0.33,2.2,0.82,282,Poor
Patna,10/9/2015,121.5,,50.94,23.53,74.48,,1.18,5.66,10.04,0.29,2.11,0.68,234,Poor
Patna,10/10/2015,,,,,,,,,,,,,,
Patna,10/11/2015,,,,,,,,,,,,,,
Patna,10/12/2015,,,,,,,,,,,,,,
Patna,10/13/2015,,,,,,,,,,,,,,
Patna,10/14/2015,,,,,,,,,,,,,,
Patna,10/15/2015,68.34,,65.77,31.56,97.33,,1.66,5.3,12.73,0.35,2.11,1.08,,
Patna,10/16/2015,87.82,,73.26,30.75,103.79,,1.25,5.53,10.58,0.32,2.34,0.89,165,Moderate
Patna,10/17/2015,95.74,,68.42,31.51,99.85,,1.56,5.16,10.66,0.33,2.44,0.93,193,Moderate
Patna,10/18/2015,170,,161.43,24.45,185.88,,2.26,5.73,9.8,0.58,3.34,1.72,259,Poor
Patna,10/19/2015,116.35,,76.34,30,107.75,,1.47,5.63,9.33,0.3,2.3,0.68,,
Patna,10/20/2015,83.8,,19.47,28.08,47.56,,1.27,4.3,12.01,0.25,1.33,0.56,,
Patna,10/21/2015,98.72,,42.19,27.44,69.41,,1.63,4.49,10.97,0.29,1.89,0.7,214,Poor
Patna,10/22/2015,128.72,,43.23,30.24,73.24,,1.81,5.69,10.81,0.29,2.06,0.71,260,Poor
Patna,10/23/2015,120.64,,38.14,26.28,64.28,,1.2,5.17,10.64,0.25,1.66,0.52,312,Very Poor
Patna,10/24/2015,119.64,,39.43,38.79,78.22,,1.58,4.45,12.09,0.29,1.81,0.63,274,Poor
Patna,10/25/2015,197.17,,116.61,40.47,157.07,,1.24,4.1,9.82,0.42,2.29,0.98,,
Patna,10/26/2015,125.35,,59.75,34.67,94.09,,1.92,5.38,10.22,0.35,1.83,0.82,294,Poor
Patna,10/27/2015,136.26,,56.63,24.67,81.3,,1.67,5.24,8.7,0.34,1.95,0.81,313,Very Poor
Patna,10/28/2015,201,,107.88,26.66,134.55,,1.34,5.1,7.39,0.46,2.5,1.25,306,Very Poor
Patna,10/29/2015,66.43,,32.93,28,60.89,,1.16,5.95,8.97,0.26,1.63,0.7,145,Moderate
Patna,10/30/2015,66.17,,39.58,23.37,61.82,,1.59,7.15,8.92,0.21,1.39,0.49,137,Moderate
Patna,10/31/2015,116.88,,54.12,30.07,84.11,,1.8,6.76,8.16,0.33,1.8,0.82,196,Moderate
Patna,11/1/2015,192,,124.67,26.57,151.24,,1.58,7.94,6.88,0.48,2.53,1.42,306,Very Poor
Patna,11/2/2015,114.42,,74.17,29.37,103.6,,2.2,7.21,8.04,0.37,2.04,1.02,253,Poor
Patna,11/3/2015,132.89,,71.05,25.7,96.75,,1.42,7.61,7.97,0.38,1.97,0.98,311,Very Poor
Patna,11/4/2015,124.45,,33.08,26.49,59.63,,1.42,7.6,7.97,0.29,1.56,0.61,270,Poor
Patna,11/5/2015,128.25,,43.21,28,71.14,,1.57,7.3,8.07,0.33,1.65,0.68,305,Very Poor
Patna,11/6/2015,170.54,,80.22,31.08,111.22,,2.31,7.4,8.11,0.48,2.13,1.23,330,Very Poor
Patna,11/7/2015,217.82,,89.47,30.86,119.82,,2.53,7.46,8.71,0.48,2.19,1.25,355,Very Poor
Patna,11/8/2015,211.84,,65.54,33.03,98.57,,2.41,4.93,8.24,0.46,2.19,1.19,377,Very Poor
Patna,11/9/2015,183.37,,79.56,33.5,112.96,,1.96,3.33,9.27,0.48,2.24,1.14,354,Very Poor
Patna,11/10/2015,217.98,,57.12,28.78,85.53,,1.84,7.83,8.55,0.44,1.86,0.93,361,Very Poor
Patna,11/11/2015,225.05,,31.22,23.99,55.6,,1.46,5.87,6.86,0.35,1.57,0.62,367,Very Poor
Patna,11/12/2015,214.09,,39.6,26.9,66.24,,1.54,8.19,9.32,0.36,1.82,0.67,385,Very Poor
Patna,11/13/2015,200.98,,42.59,28.02,71.77,,1.61,6.51,9.37,0.35,1.64,0.77,374,Very Poor
Patna,11/14/2015,240.12,,47.53,25.54,72.67,,1.71,5.57,9.93,0.35,1.65,0.76,375,Very Poor
Patna,11/15/2015,249.21,,51.04,27.83,78.88,,1.2,4.4,8.5,0.4,1.88,0.91,392,Very Poor
Patna,11/16/2015,279.32,,57.92,24.69,82.28,,2.32,5.42,10.85,0.46,1.89,0.94,402,Severe
Patna,11/17/2015,222.41,,54.94,26.47,81.18,,2.03,5.89,10.7,0.41,1.92,0.87,407,Severe
Patna,11/18/2015,238.43,,51.63,24.26,75.78,,1.81,5.96,10.87,0.39,1.86,0.72,388,Very Poor
Patna,11/19/2015,195.85,,85.91,23.62,109.16,,2.48,6.74,11.4,0.42,1.87,1.04,362,Very Poor
Patna,11/20/2015,275.71,,100.47,27.91,128.09,,2.74,12.26,13.92,0.46,1.84,1.19,394,Very Poor
Patna,11/21/2015,315.16,,167.81,33.24,200.85,,3.67,8.69,23.89,0.53,1.77,1.43,441,Severe
Patna,11/22/2015,422.92,,221.41,36.42,257.82,,4.1,0.73,4.17,0.76,2.62,2.28,447,Severe
Patna,11/23/2015,273.82,,145.01,37.1,181.05,,3.63,4.29,10.27,0.58,1.93,1.55,407,Severe
Patna,11/24/2015,305.56,,123.94,37.41,160.68,,2.67,2.26,11.87,0.5,1.59,1.28,422,Severe
Patna,11/25/2015,281.76,,78.62,34.87,113.53,,3.43,13.94,11.38,0.45,1.34,1.07,426,Severe
Patna,11/26/2015,253.51,,84.94,31.61,116.52,,2.66,7.21,13.87,0.4,1.24,0.96,436,Severe
Patna,11/27/2015,240.39,,124.65,43.46,168.01,,3.17,5.06,13.64,0.47,1.52,1.29,389,Very Poor
Patna,11/28/2015,199.25,,75.13,42.36,117.27,,1.69,2.41,11.18,0.41,1.28,0.99,381,Very Poor
Patna,11/29/2015,119.5,,66.11,38.99,105.1,,0.78,2.62,8.33,0.3,0.95,0.59,348,Very Poor
Patna,11/30/2015,221.33,,77.93,36.98,114.87,,3.24,7.26,12.05,0.48,1.58,1.27,365,Very Poor
Patna,12/1/2015,247.61,,99.48,32.13,131.53,,3,5.91,13.58,0.48,1.5,1.22,394,Very Poor
Patna,12/2/2015,189.19,,55.75,31.95,87.67,,1.94,5.75,12.14,0.37,1.1,0.83,395,Very Poor
Patna,12/3/2015,160.84,,54.16,28.14,81.43,,2.32,6.93,12.67,0.34,1.11,0.8,309,Very Poor
Patna,12/4/2015,230.61,,79.11,31.59,110.54,,3.31,6.54,18.58,0.47,1.46,1.16,359,Very Poor
Patna,12/5/2015,242.71,,92.03,35.95,127.91,,2.62,5.55,9.59,0.49,1.55,1.24,416,Severe
Patna,12/6/2015,174.18,,66.75,31.43,98.1,,1.89,6.05,9.49,0.39,1.12,0.75,358,Very Poor
Patna,12/7/2015,186.38,,61.1,29.32,90.35,,1.97,6.17,9.81,0.41,1.14,0.81,343,Very Poor
Patna,12/8/2015,198.38,,42.86,25.24,68.09,,1.88,4.89,9.83,0.41,0.94,0.58,359,Very Poor
Patna,12/9/2015,169.68,,50.1,27.61,75.62,,2.67,11.43,13.29,0.4,1,0.66,344,Very Poor
Patna,12/10/2015,150.2,,41.55,33.72,73.22,,1.79,5.72,11.9,0.34,0.9,0.6,329,Very Poor
Patna,12/11/2015,194.92,,46.71,38.96,84.41,,2,5.81,15.19,0.39,1.11,0.77,336,Very Poor
Patna,12/12/2015,276.74,,57.85,36.49,93.45,,2.58,6.15,12.67,0.46,1.33,0.96,381,Very Poor
Patna,12/13/2015,250.54,,55.57,38,93.55,,1.86,3.25,12.85,0.42,1.11,0.71,431,Severe
Patna,12/14/2015,207.56,,53.99,43.54,96.5,,1.88,6.7,12.77,0.36,1.03,0.69,387,Very Poor
Patna,12/15/2015,208.42,,42.34,42.36,83.27,,1.92,6.36,12.94,0.36,1,0.67,353,Very Poor
Patna,12/16/2015,272.46,,70.6,41.71,111.51,,2.4,6.59,11.48,0.47,1.36,1.04,405,Severe
Patna,12/17/2015,321.28,,89.84,43.6,133.13,,3.15,6.53,13.86,0.55,1.54,1.2,415,Severe
Patna,12/18/2015,283.03,,68.58,44.37,112.57,,2.08,6.04,12.42,0.46,1.17,0.83,463,Severe
Patna,12/19/2015,322.19,,65.08,42.01,106.55,,2.98,6.64,15.57,0.48,1.32,0.96,412,Severe
Patna,12/20/2015,645.5,,199.3,40.82,240.12,,5.7,3.7,8.66,0.88,2.58,2.17,490,Severe
Patna,12/21/2015,299.25,,81.98,42.69,124.58,,2.55,7.84,14.36,0.49,1.5,1.25,423,Severe
Patna,12/22/2015,296.46,,88.5,42.42,130.63,,2.87,7.31,18.37,0.5,1.58,1.33,444,Severe
Patna,12/23/2015,281.18,,107.53,45.18,152.52,,2.82,7.66,19.77,0.53,1.65,1.43,428,Severe
Patna,12/24/2015,284.03,,86.66,43.49,129.92,,2.16,8.81,22.66,0.43,1.12,0.85,430,Severe
Patna,12/25/2015,255.32,,32.94,37.49,70.36,,1.86,8.02,22.07,0.39,0.99,0.66,405,Severe
Patna,12/26/2015,218.97,,37.1,36.14,73.08,,1.93,7.72,20.77,0.39,1.13,0.76,379,Very Poor
Patna,12/27/2015,324.5,,73.44,38.86,112.29,,2.26,3.12,13.72,0.5,1.3,0.96,390,Very Poor
Patna,12/28/2015,364.83,,60.67,43.96,104.28,,2.51,7.72,37.67,0.5,1.41,1.05,477,Severe
Patna,12/29/2015,391.47,,45.95,45.49,91.44,,2.35,3.46,48.04,0.51,1.28,0.88,498,Severe
Patna,12/30/2015,498.75,,200.37,51.59,251.96,,8.06,4.57,42.46,0.97,3.16,3.11,507,Severe
Patna,12/31/2015,498.02,,195,45.11,239.99,,6.15,7.32,34.48,0.91,2.83,2.52,586,Severe
Patna,1/1/2016,553.63,,161.83,39.36,201.04,,5.75,6.49,36.11,0.88,2.61,2.34,619,Severe
Patna,1/2/2016,454.15,,122.14,35.62,167.56,,3.45,7.22,27.27,0.73,2,1.67,598,Severe
Patna,1/3/2016,406.49,,96.86,36.59,133.45,,3.8,2.73,14.47,0.71,2.15,1.79,522,Severe
Patna,1/4/2016,361.88,,131.69,34.76,166.08,,3.55,6.62,25.2,0.66,1.93,1.63,501,Severe
Patna,1/5/2016,373.44,,152.73,39.02,141.81,,3.65,7.05,38.77,0.71,2.07,1.78,490,Severe
Patna,1/6/2016,451.4,,196.42,40.48,223.87,,5.48,6.59,41.75,0.79,2.4,2.16,542,Severe
Patna,1/7/2016,290.05,,107.17,42.48,148.83,,2.8,7.41,13.42,0.5,1.65,1.39,488,Severe
Patna,1/8/2016,260.51,,31.8,40.09,71.89,,1.79,2.93,23.52,0.44,1.33,1.09,414,Severe
Patna,1/9/2016,196.61,,30.53,35.89,66.13,,1.56,7.2,20.94,0.32,0.86,0.56,383,Very Poor
Patna,1/10/2016,156.03,,52.24,38.34,90.31,,1.69,3.38,20.75,0.34,1.06,0.7,330,Very Poor
Patna,1/11/2016,234.13,,99.54,39.03,139.37,,2.59,6.78,18.32,0.46,1.48,1.2,366,Very Poor
Patna,1/12/2016,301.41,,118.1,32.02,148.44,,4.71,11.46,16.89,0.57,1.82,1.57,417,Severe
Patna,1/13/2016,355.4,,118.54,25.68,142.41,,6.21,35.97,17.07,0.58,1.79,1.59,456,Severe
Patna,1/14/2016,412.87,,125.48,42.07,167.55,,4.23,13.69,13.99,0.66,2.06,1.83,512,Severe
Patna,1/15/2016,312.14,,78.45,43.25,119.75,,3.26,10.52,12.36,0.52,1.54,1.26,502,Severe
Patna,1/16/2016,195.43,,30.28,37.64,67.95,,2.34,4.94,16.45,0.34,0.9,0.62,393,Very Poor
Patna,1/17/2016,190.89,,25.18,43.84,69.02,,2.31,2.24,17.56,0.38,1.16,0.91,341,Very Poor
Patna,1/18/2016,194.96,,41.78,40.07,81.16,,2.8,13.02,18.78,0.34,0.91,0.62,364,Very Poor
Patna,1/19/2016,211.12,,29.91,32.87,62.78,,1.39,1.79,9.24,0.43,1.29,1.12,357,Very Poor
Patna,1/20/2016,184.21,,34.16,29.41,63.4,,1.36,5.98,7.81,0.3,0.82,0.59,347,Very Poor
Patna,1/21/2016,167.6,,28.16,26.51,54.67,,1.36,5.5,7.52,0.3,0.79,0.54,354,Very Poor
Patna,1/22/2016,159.71,,26.06,26.42,52.45,,1.06,3.44,7.69,0.3,0.71,0.47,328,Very Poor
Patna,1/23/2016,269.74,,34.11,28.89,62.99,,1.93,6.71,12.45,0.36,0.87,0.57,346,Very Poor
Patna,1/24/2016,302.58,,54.77,41.38,96.15,,2.12,2.3,14.04,0.76,1.48,1.24,454,Severe
Patna,1/25/2016,335.55,,91.57,38.73,130.31,,2.98,6.6,10.85,0.56,1.51,1.34,440,Severe
Patna,1/26/2016,298.3,,102.57,38.43,141,,2.49,6,13.55,0.48,1.42,1.23,468,Severe
Patna,1/27/2016,248.62,,54.36,39.34,93.7,,1.84,6.57,15.69,0.41,1.15,0.95,424,Severe
Patna,1/28/2016,272.65,,58.16,36.55,94.72,,1.85,9.28,14.59,0.37,0.8,0.53,395,Very Poor
Patna,1/29/2016,309.87,,69.83,39.45,109.29,,2.27,7.19,10.1,0.49,1.4,1.2,443,Severe
Patna,1/30/2016,337.37,,64.48,37.33,101.82,,2.38,6.48,11.12,0.51,1.45,1.29,463,Severe
Patna,1/31/2016,345.73,,51.42,37.92,89.34,,2.25,7.19,12.02,0.49,1.25,0.99,453,Severe
Patna,2/1/2016,239.65,,56.72,34.36,91.08,,2.02,6.88,9.28,0.47,1.25,0.99,458,Severe
Patna,2/2/2016,212.25,,51.58,35.96,87.54,,1.4,2.75,10.95,0.43,1.18,0.9,368,Very Poor
Patna,2/3/2016,102.21,,22.75,34.18,56.93,,1.16,6.94,21.31,0.25,0.75,0.56,320,Very Poor
Patna,2/4/2016,148.58,,24.33,35,59.35,,1.29,6.55,18.3,0.29,0.8,0.56,280,Poor
Patna,2/5/2016,365,,55.28,39.23,94.5,,2.22,2.26,6.03,0.42,1.2,1.03,333,Very Poor
Patna,2/6/2016,,,,,,,,,,,,,,
Patna,2/7/2016,,,,,,,,,,,,,,
Patna,2/8/2016,,,,,,,,,,,,,,
Patna,2/9/2016,193.44,,34.27,28.69,62.96,,1.55,2.58,9.07,0.43,1.5,1.19,,
Patna,2/10/2016,194.24,,32.97,28.56,61.54,,1.6,6.16,14.19,0.35,0.92,0.66,359,Very Poor
